time_hours,irf
0.009983418321237282,6.654423819094472e-8
0.010088232934855234,7.214393921569935e-8
0.010193049218945904,7.813113992536629e-8
0.010297867199900383,8.452668236161454e-8
0.010402686904910105,9.135218449448627e-8
0.010507508353178461,9.863005309785484e-8
0.010612331571899359,1.0638349799749474e-7
0.010717156565098146,1.1463654264415199e-7
0.01082198336716145,1.234140407658436e-7
0.010926811997296901,1.3274168526269902e-7
0.011031642474713131,1.4264602126156985e-7
0.01113647481062956,1.531544569210171e-7
0.011241309031447837,1.64295277001093e-7
0.011346145156379684,1.7609765166265756e-7
0.01145098321262859,1.8859164866171865e-7
0.01155582321940871,2.0180824173792013e-7
0.011660665203926293,2.1577932232711612e-7
0.011765509177406819,2.305377058001974e-7
0.011870355159067734,2.4611714350738814e-7
0.011975203176119076,2.625523316749055e-7
0.012080053254973185,2.7987891843566614e-7
0.012184905407659017,2.981335091491914e-7
0.012289759661390839,3.1735367864192124e-7
0.012394616042585217,3.375779756601006e-7
0.012499474555282192,3.5884592483773956e-7
0.012604335233893134,3.811980430972855e-7
0.012709198097645698,4.0467583638644097e-7
0.012814063173761575,4.293218096018665e-7
0.012918930474277668,4.551794659062643e-7
0.013023800033612198,4.82293320033611e-7
0.0131286718638046,5.107088910659738e-7
0.013233545984089103,5.404727129862992e-7
0.0133384224296886,5.716323407203165e-7
0.013443301219840593,6.042363435603782e-7
0.013548182373783892,6.383343114244946e-7
0.013653065910758612,6.739768564425891e-7
0.013757951849206586,7.112156138138236e-7
0.013862840216365175,7.501032460884178e-7
0.013967731031478836,7.906934375320926e-7
0.014072624314593052,8.330408969652993e-7
0.014177520100945449,8.772013634477175e-7
0.014282418410585121,9.232315930594927e-7
0.014387319262762887,9.71189362885272e-7
0.014492222684726773,1.0211334734063315e-6
0.014597128687734828,1.073123734956493e-6
0.01470203729104214,1.1272209761522233e-6
0.014806948529898039,1.1834870460671155e-6
0.014911862431557935,1.2419847989511693e-6
0.015016779008085552,1.3027780854498902e-6
0.015121698278742686,1.3659317605518885e-6
0.015226620270789866,1.4315116804376742e-6
0.015331545011489759,1.4995846933513049e-6
0.015436472528107195,1.570218634508737e-6
0.015541402824715509,1.643482304189511e-6
0.01564633593578076,1.7194454984719025e-6
0.015751271881375203,1.798178972887711e-6
0.015856210688771234,1.8797544512384286e-6
0.0159611523852435,1.964244614028756e-6
0.01606609698287102,2.051723078669161e-6
0.01617104450093292,2.1422644097099358e-6
0.016275994974708847,2.2359441203762262e-6
0.01638094842428226,2.332838638021331e-6
0.016485904868938146,2.433025307833787e-6
0.0165908643359633,2.5365823933417515e-6
0.01669582685264688,2.6435890610412603e-6
0.01680079242307886,2.7541253470142553e-6
0.016905761081752402,2.868272203377433e-6
0.017010732855962957,2.9861114516989816e-6
0.017115707757806083,3.107725763238827e-6
0.017220685822582814,3.2331986934972876e-6
0.017325667069593723,3.3626146280217627e-6
0.017430651518941576,3.496058791527643e-6
0.017535639189930535,3.6336172362109913e-6
0.017640630109869136,3.7753768438287263e-6
0.01774562430606846,3.9214253061216606e-6
0.017850621798639606,4.071851104390832e-6
0.01795562260689501,4.226743507501886e-6
0.01806062675014895,4.386192562783421e-6
0.018165634255721427,4.5502890984905425e-6
0.018270645150935065,4.71912470230673e-6
0.018375659455911443,4.8927916990286285e-6
0.01848067719797806,5.071383163446889e-6
0.018585698397260913,5.2549928862089235e-6
0.018690723073087247,5.443715373439745e-6
0.018795751244786222,5.637645837708155e-6
0.018900782939694685,5.836880203094464e-6
0.019005818185152245,6.041515081164939e-6
0.019110857001295875,6.251647746181674e-6
0.01921589940746371,6.467376136355408e-6
0.019320945431002733,6.6887988622849806e-6
0.019425995099262752,6.916015181551182e-6
0.0195310484243826,7.1491249545871586e-6
0.019636105432915732,7.3882286987324975e-6
0.019741166144211474,7.633427531446268e-6
0.01984623058562948,7.884823195357181e-6
0.01995129877732487,8.142518013275969e-6
0.020056370746662652,8.406614913228343e-6
0.020161446521010797,8.67721740254146e-6
0.020266526112522564,8.954429518047053e-6
0.020371609547769558,9.238355893185582e-6
0.020476696846117533,9.529101693151053e-6
0.02058178802693438,9.826772624433243e-6
0.020686883117600776,1.0131474949681482e-5
0.020791982146301843,1.0443315460346247e-5
0.020897085140424487,1.0762401463836512e-5
0.021002192104125458,1.1088840704773427e-5
0.021107303072006534,1.1422741521305515e-5
0.021212418064252076,1.1764212700904335e-5
0.02131753710825975,1.211336354036875e-5
0.021422660223417572,1.2470303788973297e-5
0.02152778742110271,1.283514363844934e-5
0.02163291872872052,1.3207993799244303e-5
0.021738054173679574,1.358896544134356e-5
0.02184319377617932,1.3978170160982109e-5
0.021948337571648675,1.4375720057439124e-5
0.022053485572278382,1.4781727583197461e-5
0.02215863779747391,1.5196305650252283e-5
0.02226379427385662,1.5619567627620743e-5
0.02236895502083725,1.6051627279339873e-5
0.02247412005782891,1.649259878713465e-5
0.022579289412263455,1.6942596780436634e-5
0.022684463103559423,1.7401736264833194e-5
0.022789641151137754,1.78701326505774e-5
0.02289482358243917,1.8347901785553257e-5
0.023000010425709923,1.8835159921627863e-5
0.023105201692361577,1.93320236277254e-5
0.023210397409843944,1.9838609938982465e-5
0.023315597597591574,2.03550362423015e-5
0.023420802283060597,2.0881420351249277e-5
0.02352601148569121,2.141788042527285e-5
0.02363122522492612,2.1964535006148218e-5
0.023736443520210548,2.2521503016484975e-5
0.02384166639099223,2.3088903758531845e-5
0.023946893872763154,2.366685700220144e-5
0.024052125977758784,2.4255482770808712e-5
0.02415736273345685,2.4854901550278333e-5
0.02426260416733873,2.5465234207849364e-5
0.024367850290844886,2.6086601896934682e-5
0.024473101123439953,2.6719126195240475e-5
0.02457835669261419,2.7362929109956194e-5
0.024683617017838187,2.8018132982639798e-5
0.02478888212660892,2.8684860589013953e-5
0.02489415203840299,2.936323504102494e-5
0.02499942678072416,3.0053379890766914e-5
0.025104706365030236,3.075541897567518e-5
0.025209990810805837,3.146947657694331e-5
0.025315280144760987,3.219567742167205e-5
0.025420574394412383,3.2934146645191284e-5
0.02552587357925418,3.368500973195547e-5
0.02563117771075652,3.444839251498254e-5
0.02573648681644542,3.5224421354377144e-5
0.025841800915823276,3.6013222969943225e-5
0.025947120044451075,3.6814924626244944e-5
0.026052444206584868,3.7629653778650203e-5
0.026157773436989638,3.845753854939586e-5
0.026263107747954626,3.9298707326251195e-5
0.026368447174252702,4.0153289122344284e-5
0.026473791727375497,4.102141321714141e-5
0.02657914141881632,4.1903209344897e-5
0.02668449627532804,4.279880783257638e-5
0.026789856324470927,4.3708339491770635e-5
0.026895221586581357,4.463193555632829e-5
0.027000592089227043,4.556972781546159e-5
0.02710596785194752,4.652184848832568e-5
0.027211348886252575,4.748843022746199e-5
0.027316735219719866,4.846960634844251e-5
0.02742212687912749,4.946551068992602e-5
0.027527523875993543,5.047627748328935e-5
0.02763292622987216,5.150204158032511e-5
0.02773833396755135,5.254293846133401e-5
0.02784374711662709,5.359910418621885e-5
0.027949165688628458,5.467067523339804e-5
0.0280545897031223,5.5757788749693646e-5
0.028160019179678454,5.686058248315581e-5
0.028265454153139392,5.7979194958096225e-5
0.028370894635849485,5.911376508953465e-5
0.02847634064738853,6.0264432505411684e-5
0.028581792215377513,6.143133757378913e-5
0.02868724935940323,6.261462124049902e-5
0.028792712099055574,6.38144251283283e-5
0.02889818045392754,6.503089155060559e-5
0.029003654443615225,6.62641635250629e-5
0.029109134095758125,6.751438488391561e-5
0.029214619429155014,6.878170009056337e-5
0.029320110455371032,7.00662542668424e-5
0.029425607209293374,7.136819358159414e-5
0.02953110970249342,7.268766469796672e-5
0.02963661795458689,7.402481516960954e-5
0.029742131992430903,7.537979345268157e-5
0.029847651827605015,7.675274863304931e-5
0.029953177479734465,7.81438307389305e-5
0.030058708984536206,7.955319087234335e-5
0.03016424636164372,8.098098080173573e-5
0.030269789630693763,8.242735318685228e-5
0.030375338811326338,8.389246159589348e-5
0.03048089391433366,8.537646039767413e-5
0.030586454959361305,8.687950502489444e-5
0.03069202197330001,8.840175197655639e-5
0.03079759497580277,8.994335862984174e-5
0.030903173994573808,9.150448347927881e-5
0.03100875904927369,9.308528592024547e-5
0.031114350159566338,9.468592638295898e-5
0.031219947337069735,9.630656622706476e-5
0.031325550608697954,9.794736811794664e-5
0.03143115999412494,9.960849570394538e-5
0.03153677551222251,0.0001012901137320468
0.031642397182671284,0.00010299238809286594
0.03174802502515531,0.00010471548582804158
0.03185365906741417,0.00010645957528398967
0.03195929932913971,0.00010822482586943893
0.032064945830027225,0.00011001140820474907
0.03217059858896969,0.00011181949412854596
0.03227625761761517,0.00011364925660532883
0.0323819229509715,0.00011550087027824804
0.03248759460069364,0.00011737451068113175
0.03259327258568811,0.00011927035478758806
0.03269895692567083,0.00012118858092217006
0.03280464764761166,0.00012312936890162478
0.032910344763177474,0.00012509289964272182
0.03301604829209472,0.00012707935560900271
0.033121758262151364,0.00012908892084121778
0.033227474701140396,0.00013112178083223843
0.033333197628800944,0.00013317812239151716
0.03343892705681629,0.00013525813365824788
0.03354466299606537,0.00013736200425955221
0.03365040547355002,0.0001394899256742323
0.03375615450821606,0.00014164209077854802
0.03386191011981942,0.00014381869404296807
0.03396767233537499,0.00014601993169055766
0.0340734411746469,0.0001482460014209614
0.03417921664933998,0.00015049710240729172
0.03428499878648142,0.00015277343581515375
0.03439078759778229,0.00015507520417329894
0.034496583111084896,0.00015740261207363947
0.03460238535342984,0.00015975586583489616
0.034708194336538746,0.00016213517319639526
0.03481401007132835,0.00016454074365388415
0.034919832584850645,0.0001669727888727262
0.035025661888835685,0.00016943152199615943
0.035131498018411464,0.0001719171585632353
0.035237340993383666,0.000174429915637341
0.035343190825493094,0.0001769700119848182
0.035449047526482785,0.00017953766828417175
0.03555491112343005,0.00018213310752676086
0.03566078164422497,0.00018475655469804846
0.035766659108692214,0.00018740823657821773
0.035872543528589006,0.00019008838175436517
0.03597843492293902,0.00019279722102679545
0.03608433331076964,0.00019553498725282165
0.03619023871191976,0.00019830191539075144
0.03629615115349781,0.0002010982426951312
0.03640207065535147,0.00020392420835987048
0.03650799722925772,0.00020678005350886346
0.03661393089426298,0.00020966602162719364
0.03671987167749313,0.00021258235861624912
0.03682581959073513,0.0002155293121730007
0.036931774661123636,0.0002185071326571152
0.03703773690045234,0.00022151607225955047
0.03714370632778686,0.00022455638565434998
0.03724968297027505,0.00022762833005494622
0.037355666839720726,0.00023073216455864762
0.037461657956009566,0.0002338681508421125
0.037567656346302866,0.00023703655317099326
0.03767366203049537,0.00024023763799137173
0.037779675020404684,0.00024347167391532243
0.03788569533512387,0.0002467389322051931
0.03799172300183223,0.00025003968683146786
0.038097758032357654,0.0002533742137659093
0.03820380044580506,0.0002567427917005753
0.03830985026128329,0.0002601457018456132
0.03841590750679869,0.0002635832282396106
0.038521972194193115,0.0002670556569600547
0.03862804434258747,0.0002705632768962727
0.03873412397110666,0.00027410637953731914
0.03884021110696648,0.0002776852592661374
0.038946305762022716,0.00028130021259005863
0.039052407947324334,0.0002849515386377114
0.03915851769009981,0.0002886395397701855
0.03926463501030361,0.00029236452080080134
0.03937075993517473,0.00029612678952032717
0.03947689247658674,0.00029992665591378455
0.03958303264641571,0.00030376443271039224
0.03968918046382206,0.0003076404356690193
0.039795335956062425,0.0003115549836394803
0.03990149914311636,0.00031550839802004123
0.04000767005225115,0.00031950100331248584
0.04011384868726817,0.00032353312597967193
0.040220035059254054,0.0003276050956042505
0.04032622920277303,0.0003317172455491427
0.04043243112972999,0.00033586991120601774
0.040538640860128636,0.0003400634311893554
0.040644858421263697,0.00034429814733594194
0.040751083825051146,0.0003485744038182722
0.040857317090697294,0.00035289254805645346
0.040963558237412635,0.0003572529304476326
0.04106980728441184,0.00036165590438146035
0.041176064250913816,0.00036610182625530346
0.04128232914075125,0.000370591054835893
0.041388601989351424,0.0003751239532560397
0.04149488281675678,0.0003797008870608983
0.041601171642203394,0.00038432222482756323
0.04170746847763951,0.0003889883378914267
0.04181377334230864,0.00039369960099378676
0.0419200862554586,0.0003984563919827406
0.04202640723715251,0.00040325909186309823
0.042132736306646885,0.0004081080847366529
0.04223907348320256,0.000413003757850504
0.04234541878608469,0.0004179465016093366
0.04245177221915945,0.000422936708861256
0.04255813380980623,0.0004279747767268897
0.042664503593519185,0.0004330611059235811
0.04277088158228455,0.00043819609926164146
0.04287726777998141,0.00044338016235582903
0.04298366221400939,0.00044861370517997994
0.043090064895552234,0.0004538971401492304
0.043196475852019606,0.0004592308837259185
0.04330289510271515,0.0004646153552306006
0.04340932265964582,0.00047005097687392904
0.04351575855023657,0.0004755381749247128
0.043622202793804486,0.00048107737852600183
0.04372865539344129,0.0004866690192557097
0.04383511636847041,0.0004923135328236647
0.04394158574633593,0.0004980113586833044
0.044048063547183776,0.0005037629392230208
0.04415454979035224,0.0005095687201109213
0.04426104448787838,0.0005154291499409062
0.044367547659108345,0.0005213446810359607
0.0444740593233928,0.0005273157690619612
0.044580579500086946,0.0005333428730339308
0.04468710820855053,0.0005394264553220033
0.04479364546083918,0.0005455669812339025
0.044900191276320583,0.0005517649198548996
0.0450067456824897,0.0005580207441204365
0.045113308691414236,0.0005643349294409743
0.04521988032247577,0.0005707079550306604
0.045326460595060465,0.000577140303488341
0.045433049520433755,0.0005836324603043496
0.04553964712611572,0.0005901849153465175
0.045646253423379725,0.0005967981608838785
0.04575286843162912,0.0006034726930767352
0.04585949217027192,0.0006102090114868617
0.04596612465872078,0.0006170076190800657
0.046072765908263695,0.0006238690217030395
0.04617941593832133,0.0006307937291217515
0.04628607476913273,0.0006377822545655656
0.04639274242825947,0.0006448351151631598
0.046499418927819586,0.0006519528304399918
0.04660610428725285,0.0006591359238122593
0.04671279851787035,0.0006663849215552144
0.046819501639119986,0.0006737003538985636
0.046926213670454395,0.0006810827544864751
0.047032934631330986,0.0006885326603774619
0.04713966454121193,0.0006960506120440082
0.04724640341142735,0.0007036371527910074
0.047353151261447624,0.0007112928299009267
0.04745990811888612,0.0007190181946588756
0.04756667398776092,0.0007268138000500535
0.04767344889569517,0.0007346802041736912
0.04778023285403836,0.0007426179673411666
0.04788702588228372,0.0007506276538593422
0.04799382800807099,0.0007587098320554754
0.048100639243576986,0.0007668650724916601
0.04820745960016658,0.0007750939490430901
0.04831428909735121,0.0007833970395911864
0.04842112775464717,0.0007917749254069529
0.048527975591575685,0.0008002281911474806
0.04863483262766287,0.0008087574248522303
0.04874169887510846,0.000817363217346104
0.04884857435344715,0.0008260461634053911
0.048955459082218586,0.0008348068611760555
0.04906235308096733,0.0008436459121691592
0.04916925637739235,0.0008525639219389101
0.04927616897474929,0.0008615614973523834
0.049383090876294555,0.0008706392485781139
0.04949002211707562,0.0008797977918145459
0.0495969627166604,0.0008890377453015524
0.04970391269462178,0.0008983597306120988
0.04981087205504627,0.0009077643712782068
0.04991784082566852,0.0009172522962111899
0.05002481902607521,0.000926824136929223
0.05013180666851841,0.000936480527593018
0.05023880377993391,0.0009462221069834818
0.05034581036442528,0.0009560495150925156
0.05045282644893829,0.0009659633972743311
0.050559852053083484,0.0009759644014975384
0.0506668871801575,0.0009860531774583475
0.050773931849778166,0.0009962303796222495
0.050880986081568436,0.001006496665711359
0.05098804990331805,0.0010168526974894353
0.051095123335478596,0.0010272991392688813
0.051202206389526814,0.0010378366577103377
0.051309299076942434,0.0010484659226711308
0.051416401424720294,0.0010591876087558665
0.05152351343618341,0.0010700023914007762
0.05163063513098781,0.0010809109508537753
0.05173776652879472,0.0010919139705519753
0.05184490764927054,0.0011030121371127114
0.05195205852025527,0.0011142061411814229
0.052059219145906575,0.0011254966740883352
0.052166389545905176,0.0011368844319165274
0.05227356973993703,0.0011483701138918984
0.05238075974769332,0.0011599544223735918
0.05248795958887051,0.001171638062844309
0.05259516927499745,0.0011834217429984245
0.052702388824961595,0.0011953061744221717
0.05280961825029919,0.0012072920709664918
0.0529168575625495,0.0012193801495345422
0.05302410678878833,0.0012315711318440423
0.05313136594874056,0.001243865741856431
0.053238635054777356,0.0012562647057311324
0.05334591412663289,0.0012687687535017846
0.05345320319222559,0.0012813786191981284
0.05356050225576104,0.0012940950370796773
0.053667811336988086,0.001306918746218573
0.0537751304548421,0.0013198504885862147
0.05388245962090049,0.0013328910082398041
0.05398979884674374,0.0013460410521795936
0.05409714816032253,0.0013593013723673909
0.05420450758141091,0.0013726727227290122
0.05431187712978838,0.0013861558601331355
0.054419256817053986,0.0013997515433393872
0.05452664665480986,0.0014134605339932008
0.0546340466628487,0.0014272835976720003
0.05474145686014913,0.001441221502743396
0.05484887726651462,0.0014552750205646585
0.054956307893564295,0.001469444924282441
0.05506374875292047,0.0014837319898701267
0.0551711998717714,0.0014981369982105086
0.055278661262568564,0.0015126607310566923
0.055386132945139735,0.0015273039739648385
0.05549361493931822,0.0015420675153063035
0.055601107264942835,0.001556952146255901
0.055708609933662674,0.0015719586596315254
0.05581612295712999,0.001587087850993541
0.0559236463543767,0.0016023405196829348
0.056031180137062854,0.0016177174667332318
0.05613872432505016,0.001633219497069864
0.05624627894640516,0.001648847419545673
0.056353844013622985,0.0016646020434805341
0.05646141954658229,0.001680484181961002
0.05656900555696568,0.001696494649543714
0.05667660205645896,0.0017126342634294109
0.056784209072336674,0.001728903845816097
0.05689182661629413,0.0017453042192116322
0.056999454708234795,0.001761836209996069
0.05710709335986206,0.00177850064590872
0.05721474258206121,0.0017952983571422104
0.05732240240295662,0.0018122301791757762
0.05743007283426453,0.0018292969475152223
0.057537753895913375,0.0018464995015275818
0.0576454456078373,0.0018638386831535453
0.057753147981765604,0.0018813153355579095
0.05786086102943086,0.001898930304412872
0.05796858477817139,0.001916684440466809
0.05807631924794246,0.001934578595798881
0.05818406444227742,0.0019526136222408983
0.058291820380317584,0.0019707903766821465
0.058399587073816595,0.0019891097172341954
0.05850736455835795,0.002007572508538422
0.05861515283009488,0.0020261796109489493
0.05872295191640598,0.0020449318925970963
0.05883076183728176,0.0020638302227923098
0.0589385826044989,0.0020828754718145285
0.059046414238057864,0.0021020685137834007
0.0591542567497437,0.0021214102237421765
0.05926211015874393,0.002140901480422607
0.0593699744768518,0.002160543163578811
0.05947784971586391,0.002180336155286469
0.05958573590402945,0.002200281342982836
0.05969363306138056,0.002220379614957124
0.05980154120795529,0.0022406318618304294
0.059909460355570425,0.0022610389749824103
0.06001739050781815,0.0022816018464801883
0.060125331691330754,0.0023023213750306857
0.060233283909706885,0.0023231984571903566
0.0603412471904138,0.0023442339963593156
0.06044922154611207,0.0023654288953225346
0.06055720699687415,0.0023867840605403968
0.06066520357101152,0.002408300402356608
0.060773211281200515,0.0024299788302382065
0.06088123013106216,0.0024518202539833924
0.0609892601481009,0.002473825590375732
0.06109730134335653,0.0024959957550415727
0.06120535372045918,0.0025183316641930174
0.061313417306929886,0.002540834241101024
0.061421492122883614,0.0025635044096768683
0.0615295781884414,0.002586343095976238
0.061637675515489536,0.0026093512264275835
0.06174578412415944,0.0026325297313028453
0.061853904026346086,0.002655879541197813
0.06196203523312283,0.0026794015885749107
0.06207017777205473,0.0027030968115521197
0.06217833164680524,0.0027269661450754455
0.062286496884951255,0.0027510105313845474
0.062394673490163095,0.002775230909447354
0.06250286148260736,0.0027996282239003962
0.06261106089070541,0.002824203423291863
0.06271927172638839,0.0028489574544572987
0.06282749400159103,0.002873891266187708
0.06293572773650279,0.0028990058111394894
0.06304397295049327,0.0029243020437631946
0.06315222964725821,0.002949780916777566
0.06326049784617568,0.0029754433884860796
0.06336877756745603,0.003001290419339542
0.06347706883131576,0.0030273229717331855
0.06358537164972113,0.0030535420079903118
0.06369368603464193,0.0030799484923005683
0.06380201201374146,0.003106543394574271
0.06391034960725919,0.003133327684831449
0.0640186988189208,0.0031603023308567494
0.06412705965988694,0.003187468304069979
0.06423543214958335,0.0032148265797898
0.0643438163082689,0.003242378135399631
0.06445221214794511,0.0032701239480098275
0.06456061968888165,0.0032980649986480842
0.06466903895135445,0.003326202270170919
0.06477746995564578,0.0033545367472536383
0.06488591271377701,0.0033830694141976864
0.06499436723694561,0.0034118012568227153
0.06510283354462133,0.003440733264883025
0.06521131164056806,0.003469866425670918
0.06531980154426432,0.003499201732387302
0.06542830327602271,0.0035287401802107203
0.06553681685616218,0.003558482766067606
0.06564534231328159,0.0035884304909134072
0.06575387965199392,0.0036185843508061205
0.06586242888353203,0.0036489453452608297
0.0659709900274084,0.0036795144777702496
0.06607956309569307,0.0037102927514011614
0.06618814810790918,0.0037412811729789913
0.0662967450761358,0.0037724807488548405
0.06640535402818665,0.0038038924915503648
0.06651397496787088,0.00383551740829135
0.06662260791556207,0.0038673565126955073
0.06673125289081117,0.0038994108197766284
0.06683990990572093,0.003931681343953004
0.0669485789798531,0.0039641691034361
0.06705726011703415,0.003996875113291546
0.0671659533451211,0.00402980039735889
0.067274658676235,0.004062945976315992
0.06738337613078886,0.004096312874911419
0.0674921057209131,0.004129902116901275
0.0676008474662021,0.004163714729868669
0.0677096013787955,0.004197751740605606
0.06781836747083672,0.004232014177385073
0.06792714577022847,0.0042665030749630874
0.06803593628912528,0.004301219464644565
0.06814473903968546,0.004336164379187832
0.0682535540332407,0.004371338852525931
0.06836238129025328,0.0044067439229984
0.06847122083036154,0.004442380630167719
0.06858007266574238,0.00447825001260787
0.0686889368168759,0.004514353113061639
0.06879781330341803,0.004550690975463512
0.06890670212925935,0.004587264639888111
0.06901560330576274,0.004624075150252466
0.0691245168609009,0.0046611235575046445
0.06923344280687883,0.004698410908675488
0.06934238116421043,0.00473593825502016
0.06945133194511026,0.004773706646324177
0.06956029516927219,0.004811717136325911
0.0696692708406123,0.004849970774600319
0.06977825898714257,0.004888468620505362
0.06988725962109653,0.004927211729222049
0.0699962727630223,0.004966201160215601
0.0701052984168513,0.005005437968319183
0.07021433660230922,0.005044923215312837
0.07032338734744195,0.005084657967360008
0.07043245065619315,0.005124643283170111
0.07054152654082312,0.005164880225713661
0.07065061502939662,0.005205369865095438
0.07075971613418548,0.005246113266890592
0.07086882986746536,0.005287111497909894
0.07097795624900256,0.0053283656290302045
0.07108709528276197,0.0053698767263866765
0.07119624699684064,0.005411645866509242
0.07130541140353354,0.005453674121173752
0.07141458852262965,0.00549596256626082
0.07152377836643357,0.0055385122759811466
0.07163298094725389,0.005581324325724202
0.07174219628489581,0.005624399795014163
0.07185142439167763,0.005667739761627796
0.07196066528741604,0.005711345307497226
0.07206991898443903,0.005755217512755457
0.07217918551090496,0.005799357465087085
0.07228846487082236,0.005843766243616115
0.07239775707569882,0.005888444931582957
0.07250706214537878,0.005933394616772532
0.07261638009221351,0.0059786163850404144
0.07272571093605901,0.006024111326473015
0.07283505469761244,0.006069880532674724
0.07294441138924088,0.006115925092898295
0.07305378103081878,0.006162246100661679
0.07316316362638406,0.006208844643859843
0.07327255919582085,0.006255721818175747
0.07338196775901998,0.006302878720423795
0.07349138932837213,0.006350316445279001
0.073600823924615,0.006398036092105558
0.0737102715593141,0.006446038757349127
0.07381973224403865,0.006494325538472747
0.07392920599954315,0.006542897538034709
0.07403869284575358,0.0065917558593173555
0.07414819278674242,0.006640901599546835
0.07425770584244543,0.006690335864039426
0.07436723202529104,0.0067400597557587755
0.07447677136357783,0.006790074385915834
0.07458632386974624,0.006840380859557831
0.07469588955624089,0.00689098028270072
0.07480546843467412,0.006941873761932419
0.07491506052501717,0.0069930624086996926
0.07502466583137257,0.0070445473279990714
0.07513428438207845,0.00709632963715741
0.0752439161896035,0.007148410447041861
0.07535356126642044,0.00720079086944616
0.07546321964088952,0.00725347202473546
0.07557289132549568,0.007306455026665977
0.07568257632436584,0.007359740985826628
0.07579227465667993,0.007413331020987028
0.07590198634246181,0.007467226252295452
0.0760117113858493,0.007521427792996928
0.07612144980687625,0.007575936765039249
