time_hours,STAT1n_star_STAT1n_star
0.039580910557119396,0.1783419812291573
0.03968705828107719,0.1800540352413612
0.03979321368067198,0.18178042645941755
0.03989937677507362,0.18352127190184442
0.04000554757536276,0.18527668886696955
0.0401117261007163,0.18704679518767545
0.04021791237031521,0.1888317090896778
0.04032410640415468,0.1906315491946139
0.040430308229519776,0.19244643462100716
0.04053651785831909,0.19427648458653352
0.040642735310560674,0.19612181879585766
0.04074896060544662,0.19798255727896233
0.04085519376299354,0.199858820408499
0.04096143481051073,0.2017507290053991
0.04106768375182607,0.20365840377862343
0.04117394060615746,0.20558196600353937
0.04128020540001696,0.20752153737407425
0.04138647815344267,0.20947723974298582
0.04149275888566641,0.21144919521179179
0.041599047599719566,0.213437525830197
0.04170534432294299,0.2154423543399709
0.041811649074580036,0.21746380356413098
0.04191796187468935,0.21950199656151131
0.042024282743334036,0.22155705660094327
0.04213061170787603,0.22362910729329624
0.04223694877217642,0.22571827197908567
0.04234329396360592,0.22782467463393352
0.042449647301434114,0.22994843924307995
0.04255600879682701,0.23208968978425495
0.042662378469061665,0.23424855054092872
0.04276875633741947,0.23642514593194
0.0428751424211862,0.23861960050109365
0.04298153674046362,0.24083203892375757
0.0430879393145464,0.24306258596309488
0.04319435015543365,0.24531136632147682
0.04330076929054006,0.247578505109839
0.043407196731872565,0.24986412718617307
0.043513632506856116,0.25216835780222335
0.043620076634807756,0.2544913220914432
0.043726529126934095,0.2568331450520005
0.043832989994444294,0.2591939517104005
0.04393945925666623,0.2615738672937988
0.04404593694104908,0.26397301722758965
0.04415242305962584,0.26639152659645077
0.04425891763985612,0.2688295208298264
0.04436542069378089,0.2712871249919538
0.04447193224887021,0.2737644644787748
0.04457845230905302,0.27626166410570324
0.04468498090099592,0.2787788491745008
0.04479151803675455,0.2813161445923714
0.04489806373569657,0.2838736753776373
0.045004618025316905,0.2864515666775495
0.04511118092499368,0.28904994336966305
0.04521775243055059,0.29166892966463553
0.04532433257680742,0.29430865063020806
0.045430921383967926,0.29696923087695043
0.045537518871427485,0.29965079488452667
0.04564412505045944,0.30235346680655717
0.04575073994046714,0.30507737087131276
0.04585736355273055,0.30782263096160967
0.04596399591478964,0.31058937123390434
0.04607063704606175,0.31337771548678356
0.04617728695865243,0.3161877871666329
0.0462839456719872,0.3190197097426333
0.046390613213627585,0.32187360672864535
0.04649728958755956,0.32474960082604587
0.04660397482054037,0.32764781515611363
0.04671066892469491,0.3305683722486798
0.04681737191947104,0.33351139462781837
0.04692408382432139,0.3364770046084554
0.04703080465870334,0.3394653242896448
0.047137534434757114,0.34247647534061487
0.047244273180085256,0.3455105796364224
0.0473510209141596,0.3485677585898565
0.04745777764099489,0.3516481329243301
0.04756454338739433,0.354751823766964
0.047671318172842855,0.3578789517821795
0.04777810200950459,0.36102963715781256
0.04788489491605815,0.36420400000406716
0.047991696920143254,0.3674021604285114
0.04809850802579436,0.3706242375544656
0.04820532825170303,0.37387035065636937
0.04831215761738055,0.3771406187455998
0.048418996150487524,0.38043516079306183
0.04852584385507121,0.38375409474313715
0.04863270075880217,0.3870975389653629
0.0487395668812114,0.3904656112717293
0.04884644224183486,0.39385842916221914
0.048953326836584904,0.39727610906197847
0.04906022070048513,0.40071876831723685
0.04916712385308491,0.4041865234591685
0.0492740363066041,0.40767949044880414
0.04938095808060076,0.4111977851486828
0.049487889194637875,0.41474152308352785
0.04959482966828348,0.4183108194363628
0.049701779512957595,0.4219057887697202
0.04980873874823683,0.42552654556613606
0.0499157073855484,0.42917320367644646
0.050022685452632644,0.4328458771493059
0.05012967296092541,0.4365446791158727
0.050236669930022015,0.4402697226215482
0.05034367637952282,0.4440211203458475
0.05045069232903328,0.44779898459939144
0.05055771779816392,0.4516034273210029
0.05066475279021136,0.4554345594887839
0.05077179732479342,0.45929249227743546
0.05087885142969397,0.46317733677883494
0.05098591511638082,0.46708920311214963
0.05109298841264956,0.47102820160605985
0.051200071322630596,0.4749944413305854
0.05130716386596607,0.4789880315309704
0.051414266069650785,0.4830090813377276
0.05152137794599034,0.4870576989380331
0.05162849950647625,0.49113399208487724
0.0517356307699525,0.49523806840802004
0.05184277176425308,0.4993700354849975
0.051949922500882734,0.5035299998648206
0.052057082991349146,0.5077180676857467
0.05216425324716301,0.511934344673733
0.05227143328800863,0.516178936465619
0.0523786231499182,0.5204519489453864
0.0524858228452353,0.5247534866526397
0.05259303239366161,0.5290836540084388
0.05270025180673049,0.5334425546906436
0.052807481087803955,0.5378302916219616
0.05291472025577683,0.5422469679375043
0.053021969345900775,0.5466926870388525
0.05312922836236721,0.5511675506306339
0.053236497333082326,0.5556716609854938
0.0533437762696036,0.5602051192769418
0.05345106519167049,0.5647680266033336
0.05355836411084812,0.569360483296173
0.0536656730460664,0.5739825895800043
0.05377299200971675,0.5786344449775341
0.053880321028920146,0.5833161492310202
0.05398766010789464,0.5880278006652291
0.054095009274590856,0.5927694982221042
0.05420236855696717,0.5975413404356389
0.0543097379592536,0.6023434243670526
0.05441711750041435,0.6071758473081336
0.05452450719205157,0.6120387057981473
0.0546319070613259,0.6169320966611984
0.05473931711166046,0.6218561152212734
0.054846737362037525,0.6268108570871889
0.054954167840454024,0.6317964178701483
0.05506160855853365,0.6368128920079165
0.055169059527903214,0.6418603735136237
0.0552765207683848,0.6469389563645017
0.05538399230799891,0.6520487345142124
0.05549147415101292,0.6571898003722884
0.05559896632463838,0.6623622470243957
0.05570646883314916,0.6675661660383244
0.05581398170376774,0.6728016496726964
0.055921504948150964,0.6780687890186233
0.05602903858615652,0.6833676751524933
0.056136582629449226,0.6886983983336944
0.05624413710609559,0.6940610492233729
0.05635170202777001,0.6994557172598062
0.056459277406150095,0.7048824914647963
0.05656686326029743,0.7103414608201722
0.05667445961009995,0.7158327139439953
0.05678206646724797,0.7213563386282603
0.056889683851639075,0.726912422677181
0.05699731178317653,0.7325010534933477
0.05710495028176924,0.7381223180788634
0.05721259935091882,0.7437763021720051
0.05732025901874958,0.7494630923972406
0.05742792929697775,0.7551827741175181
0.057535610205531745,0.7609354327298423
0.057643301763523974,0.7667211531924792
0.057751003982683555,0.772540019669199
0.05785871687474289,0.7783921159218122
0.05796644045964984,0.7842775257613654
0.05807417476557103,0.7901963330621427
0.05818191980425363,0.7961486204107164
0.05828967558662591,0.8021344699512543
0.05839744213265696,0.808153963937863
0.058505219454105375,0.8142071837783061
0.0586130075701277,0.820294210906646
0.058720806500708586,0.8264151264220253
0.05882861625761972,0.832570010573869
0.0589364368608557,0.838758943696612
0.05904426833041699,0.8449820057484481
0.0591521106780886,0.8512392758345656
0.059259963923881005,0.8575308331574918
0.05936782807958758,0.8638567560645815
0.05947570317345262,0.8702171234949976
0.05958358920905496,0.8766120125634721
0.059691486213827374,0.8830415014219668
0.05979939419135527,0.8895056664337601
0.05990731316908287,0.8960045850178113
0.06001524315883016,0.902538333291635
0.06012318417982571,0.9091069874534585
0.060231136235668184,0.9157106223826081
0.06033909935382479,0.9223493140512994
0.06044707354695607,0.9290231371676176
0.06055505883513444,0.9357321665374957
0.06066305524667137,0.9424764771299868
0.06077106279341901,0.9492561425378666
0.0608790814789982,0.9560712354733
0.06098711133091317,0.9629218297978827
0.061095152361027937,0.9698079980372984
0.06120320458038546,0.9767298123094411
0.06131126800085649,0.9836873444311324
0.06141934264996863,0.99068066688306
0.06152742854784268,0.9977098513332199
0.06163552571460554,1.00477496911227
0.061743634153906865,1.0118760901298247
0.06185175387763974,1.019013284485083
0.0619598849133623,1.0261866229754837
0.06206802728122208,1.0333961755818686
0.06217618098488254,1.0406420108486456
0.062284346044499964,1.047924198083914
0.06239252248023672,1.055242806270137
0.06250071031226132,1.0625979040658275
0.0626089095607484,1.069989559807234
0.06271712022937985,1.0774178403746966
0.0628253423375133,1.0848828133911985
0.06293357589708698,1.0923845456454362
0.0630418209357208,1.0999231046938052
0.0631500774653634,1.1074985566889681
0.06325834549796697,1.1151109674600928
0.0633666250529157,1.1227604030404947
0.0634749161421705,1.1304469286247794
0.06358321879338233,1.1381706102102458
0.06369153301852258,1.1459315123719027
0.06379985882130797,1.1537296987734966
0.06390819622940681,1.1615652344899383
0.06401654525480285,1.1694381831625262
0.06412490591774432,1.177348608726432
0.06423327823022391,1.1852965742119053
0.06434166221250062,1.1932821429519866
0.06445005788483975,1.2013053779853209
0.06455846525924838,1.209366341441832
0.0646668843560026,1.217465095767618
0.0647753151945574,1.2256017030569373
0.06488375777039981,1.2337762233035983
0.06499221211043217,1.241988718564785
0.06510067823495178,1.2502392501177806
0.06520915614772248,1.2585278776899158
0.06531764587649354,1.2668546625485695
0.06542614744985104,1.2752196657552646
0.06553466086412779,1.2836229456004977
0.06564318613881934,1.2920645618697417
0.06575172330170174,1.3005445747195596
0.0658602723565623,1.3090630421555074
0.0659688333229133,1.3176200231293203
0.06607740620454743,1.3262155750727425
0.06618599102926383,1.3348497570374627
0.06629458781742033,1.3435226272212821
0.06640319658938121,1.352234243555368
0.0665118173572364,1.3609846630372016
0.06662045012479782,1.369773941717308
0.06672909491161458,1.37860213664182
0.06683775173807112,1.3874693046626934
0.06694642062455843,1.3963755023725322
0.06705510158318854,1.4053207854226313
0.06716379464182048,1.4143052105000298
0.06727249980429008,1.4233288320482687
0.06738121708189262,1.4323917048565487
0.06748994648592697,1.4414938834487212
0.06759868804427543,1.4506354234814094
0.06770744176990738,1.4598163791101568
0.06781620768242806,1.469036804795047
0.06792498580227914,1.478296754819073
0.06803377613332134,1.4875962817990394
0.06814257869517548,1.496935439439253
0.06825139350000343,1.5063142805554117
0.06836022058403013,1.5157328597963866
0.06846905994366606,1.525191228125906
0.06857791159025574,1.5346894375399966
0.06868677555174596,1.5442275412413147
0.06879565184862327,1.5538055915489406
0.0689045404847783,1.5634236390777951
0.06901344147987609,1.573081735586843
0.06912235485358804,1.5827799326016867
0.0692312806181191,1.5925182807464127
0.06934021878567811,1.602296830403345
0.06944916937595225,1.6121156323892427
0.0695581324094667,1.621974737367945
0.06966710789013758,1.6318741942650654
0.0697760958459768,1.6418140539589803
0.06988509629752768,1.6517943664296593
0.06999410924871864,1.6618151799040313
0.07010313471927064,1.6718765438237055
0.07021217271311782,1.6819785059432828
0.07032122325830407,1.6921211160208889
0.07043028637540037,1.7023044229083935
0.0705393620849845,1.712528475241512
0.07064845038269138,1.7227933190887847
0.07075755129659153,1.7330990033377884
0.07086666483812791,1.7434455750939577
0.07097579102706655,1.7538330820310146
0.07108492987569258,1.7642615708942597
0.07119408139629499,1.7747310882073486
0.07130324560865602,1.785241680995848
0.0714124225250743,1.7957933953518204
0.07152161218199209,1.806386279495281
0.07163081457590441,1.817020377566632
0.07174002971829031,1.8276957349339475
0.07184925762895966,1.8384123975675073
0.07195849833605714,1.849170412056532
0.07206775184358329,1.8599698224091494
0.07217701816386984,1.8708106732370922
0.07228629732508078,1.8816930105203986
0.07239558933122743,1.8926168776337042
0.07250489421048728,1.9035823201590167
0.07261421196687948,1.9145893810566552
0.07272354262025997,1.9256381046708972
0.07283288618298983,1.9367285343894423
0.07294224267493658,1.9478607141604327
0.07305161210847112,1.9590346869717337
0.07316099451181166,1.9702504972359998
0.07327038988149578,1.9815081859212111
0.07337979824575351,1.9928077970497733
0.07348921962448261,2.0041493736022704
0.07359865403007976,2.015532957589601
0.0737081014657664,2.0269585898649125
0.07381756195145475,2.0384263128221516
0.07392703550706381,2.049936168670824
0.07403652214500793,2.061488198643027
0.07414602187770555,2.0730824437768423
0.07425553473344136,2.0847189466056855
0.0743650607329958,2.0963977486924783
0.07447459988045439,2.1081188896314162
0.07458415218741968,2.119882409622012
0.074693717665498,2.1316883486730642
0.0748032963346535,2.1435367475084073
0.0749128882156936,2.1554276467667006
0.07502249332107684,2.167361086001371
0.07513211167914335,2.179337106317606
0.07524174329400571,2.191355745998444
0.07535138816977757,2.203417043129917
0.07546104633481711,2.215521038282407
0.07557071780913126,2.2276677709408137
0.0756804026052089,2.2398572795824427
0.07579010073470581,2.2520896024103894
0.075899812210119,2.2643647775404343
0.07600953705147737,2.2766828437558355
0.0761192752712881,2.289043838823868
0.07622902688959213,2.301447801186835
0.07633879191890687,2.3138947682668216
0.07644857037928532,2.3263847781684794
0.0765583622832551,2.3389178679719738
0.07666816765088137,2.351494075447566
0.0767779864863296,2.3641134363730694
0.07688781880967499,2.376775988177807
0.07699766464099972,2.3894817681310894
0.077107523992856,2.4022308124669225
0.0772173968769617,2.4150231571513174
0.07732728331425479,2.427858839057825
0.07743718332484183,2.4407378948059737
0.07754709691291609,2.4536603589844233
0.07765702409859429,2.466626267882626
0.07776696490283931,2.4796356577349012
0.07787691933739946,2.4926885635265505
0.077986887414027,2.505785020076652
0.07809686913693277,2.518925061135862
0.07820686454303269,2.5321087242042255
0.07831687364493493,2.5453360437283226
0.078426896446864,2.558607052979384
0.07853693297737274,2.571921788002464
0.07864698324069404,2.5852802817491694
0.07875704726539522,2.598682569965697
0.07886712505571755,2.6121286852868684
0.07897721663100941,2.6256186620296904
0.0790873219955182,2.639152532504098
0.07919744117699747,2.652730331752379
0.07930757418809926,2.666352092812347
0.07941772103308246,2.68001784752264
0.07952788174056186,2.693727630589244
0.07963805633160394,2.7074814756440015
0.07974824481888212,2.7212794151248336
0.07985844721423305,2.7351214812108307
0.07996866352949743,2.749007705927386
0.08007889377651997,2.7629381211468442
0.08018913797555435,2.7769127596561725
0.08029939613929711,2.7909316531407
0.0804096682880145,2.80499483410226
0.08051995443441377,2.819102333936268
0.08063025459877377,2.833254184862007
0.08074056879381246,2.8474504179875377
0.08085089703141007,2.8616910641648277
0.08096123932345094,2.8759761540978834
0.08107159568266581,2.8903057184528986
0.08118196614619101,2.904679790933271
0.08129235071835672,2.919098400843269
