,x,y,type,region,cell,frame
0,1594.0,136.0,Nascent,Cytoplasm,1,0
1,1229.0,477.0,Nascent,Cytoplasm,2,0
2,662.0,480.0,Nascent,Cytoplasm,3,0
3,1238.0,485.0,Nascent,Cytoplasm,2,0
4,691.0,501.0,Nascent,Cytoplasm,3,0
5,1249.0,506.0,Nascent,Cytoplasm,2,0
6,1213.0,514.0,Nascent,Cytoplasm,2,0
7,803.0,528.0,Nascent,Cytoplasm,3,0
8,684.0,550.0,Nascent,Cytoplasm,3,0
9,1242.0,578.0,Nascent,Nucleus,2,0
10,662.0,634.0,Nascent,Nucleus,3,0
11,807.0,636.0,Nascent,Nucleus,3,0
12,751.0,725.0,Nascent,Nucleus,3,0
13,169.0,732.0,Nascent,Nucleus,4,0
14,264.0,735.0,Nascent,Cytoplasm,4,0
15,155.0,743.0,Nascent,Nucleus,4,0
16,235.0,753.0,Nascent,Cytoplasm,4,0
17,167.0,765.0,Nascent,Nucleus,4,0
18,270.0,771.0,Nascent,Cytoplasm,4,0
19,238.0,787.0,Nascent,Cytoplasm,4,0
20,103.0,790.0,Nascent,Nucleus,4,0
21,269.0,821.0,Nascent,Cytoplasm,4,0
22,1177.0,824.0,Nascent,Cytoplasm,2,0
23,126.0,833.0,Nascent,Nucleus,4,0
24,268.0,834.0,Nascent,Cytoplasm,4,0
25,119.0,842.0,Nascent,Nucleus,4,0
26,130.0,846.0,Nascent,Nucleus,4,0
27,67.0,852.0,Nascent,Cytoplasm,4,0
28,273.0,856.0,Nascent,Cytoplasm,4,0
29,486.0,1377.0,Nascent,Cytoplasm,5,0
30,419.0,1400.0,Nascent,Nucleus,5,0
31,413.0,1412.0,Nascent,Nucleus,5,0
32,300.0,1433.0,Nascent,Nucleus,5,0
33,473.0,1445.0,Nascent,Cytoplasm,5,0
34,190.0,1449.0,Nascent,Cytoplasm,5,0
35,1336.0,1631.0,Nascent,Cytoplasm,6,0
36,1288.0,1648.0,Nascent,Cytoplasm,6,0
37,1482.0,1738.0,Nascent,Cytoplasm,6,0
38,1238.0,484.0,Nascent,Cytoplasm,2,0
39,1171.0,520.0,Nascent,Cytoplasm,2,0
40,1301.0,576.0,Nascent,Cytoplasm,2,0
41,804.0,591.0,Nascent,Nucleus,3,0
42,671.0,605.0,Nascent,Nucleus,3,0
43,251.0,662.0,Nascent,Cytoplasm,4,0
44,162.0,709.0,Nascent,Cytoplasm,4,0
45,753.0,725.0,Nascent,Nucleus,3,0
46,140.0,733.0,Nascent,Nucleus,4,0
47,156.0,744.0,Nascent,Nucleus,4,0
48,159.0,794.0,Nascent,Nucleus,4,0
49,269.0,822.0,Nascent,Cytoplasm,4,0
50,1482.0,1661.0,Nascent,Cytoplasm,6,0
51,1573.0,222.0,Nascent,Nucleus,1,0
52,1575.0,251.0,Nascent,Nucleus,1,0
53,1574.0,250.0,Nascent,Nucleus,1,0
54,1253.0,499.0,Nascent,Cytoplasm,2,0
55,1251.0,500.0,Nascent,Cytoplasm,2,0
56,1250.0,584.0,Nascent,Cytoplasm,2,0
57,681.0,646.0,Nascent,Nucleus,3,0
58,680.0,645.0,Nascent,Nucleus,3,0
59,681.0,646.0,Nascent,Nucleus,3,0
60,789.0,685.0,Nascent,Nucleus,3,0
61,772.0,702.0,Nascent,Nucleus,3,0
62,376.0,735.0,Nascent,Cytoplasm,4,0
63,376.0,735.0,Nascent,Cytoplasm,4,0
64,131.0,753.0,Nascent,Nucleus,4,0
65,167.0,767.0,Nascent,Nucleus,4,0
66,157.0,787.0,Nascent,Nucleus,4,0
67,158.0,788.0,Nascent,Nucleus,4,0
68,184.0,895.0,Nascent,Cytoplasm,4,0
69,184.0,895.0,Nascent,Cytoplasm,4,0
70,262.0,902.0,Nascent,Cytoplasm,4,0
71,258.0,933.0,Nascent,Cytoplasm,4,0
72,257.0,932.0,Nascent,Cytoplasm,4,0
73,412.0,1403.0,Nascent,Nucleus,5,0
74,412.0,1404.0,Nascent,Nucleus,5,0
75,425.0,1441.0,Nascent,Nucleus,5,0
76,296.0,1479.0,Nascent,Nucleus,5,0
77,296.0,1479.0,Nascent,Nucleus,5,0
78,294.0,1481.0,Nascent,Nucleus,5,0
79,297.0,1476.0,Nascent,Nucleus,5,0
80,282.0,1479.0,Nascent,Cytoplasm,5,0
81,281.0,1480.0,Nascent,Cytoplasm,5,0
82,313.0,1485.0,Nascent,Nucleus,5,0
83,313.0,1485.0,Nascent,Nucleus,5,0
84,330.0,1507.0,Nascent,Nucleus,5,0
85,332.0,1506.0,Nascent,Nucleus,5,0
86,1314.0,779.0,Transcription Site,Cytoplasm,2,0
87,1370.0,1779.0,Transcription Site,Nucleus,6,0
88,1407.0,766.0,Nascent,Nucleus,2,1
89,1422.0,766.0,Nascent,Nucleus,2,1
90,1378.0,817.0,Nascent,Cytoplasm,2,1
91,1581.0,840.0,Nascent,Nucleus,2,1
92,1303.0,873.0,Nascent,Cytoplasm,2,1
93,1418.0,918.0,Nascent,Nucleus,2,1
94,1584.0,962.0,Nascent,Cytoplasm,2,1
95,1353.0,1041.0,Nascent,Cytoplasm,2,1
96,335.0,1151.0,Nascent,Cytoplasm,4,1
97,882.0,1160.0,Nascent,Cytoplasm,3,1
98,817.0,1167.0,Nascent,Cytoplasm,3,1
99,868.0,1175.0,Nascent,Cytoplasm,3,1
100,421.0,1194.0,Nascent,Cytoplasm,4,1
101,940.0,1222.0,Nascent,Nucleus,3,1
102,1060.0,1244.0,Nascent,Nucleus,3,1
103,908.0,1247.0,Nascent,Nucleus,3,1
104,556.0,1249.0,Nascent,Cytoplasm,4,1
105,930.0,1256.0,Nascent,Nucleus,3,1
106,1069.0,1257.0,Nascent,Cytoplasm,3,1
107,872.0,1270.0,Nascent,Nucleus,3,1
108,457.0,1284.0,Nascent,Nucleus,4,1
109,333.0,1309.0,Nascent,Cytoplasm,4,1
110,935.0,1311.0,Nascent,Nucleus,3,1
111,998.0,1317.0,Nascent,Cytoplasm,3,1
112,300.0,1320.0,Nascent,Cytoplasm,4,1
113,314.0,1343.0,Nascent,Cytoplasm,4,1
114,542.0,1356.0,Nascent,Cytoplasm,4,1
115,396.0,1365.0,Nascent,Nucleus,4,1
116,1070.0,1395.0,Nascent,Cytoplasm,3,1
117,513.0,1404.0,Nascent,Cytoplasm,4,1
118,408.0,1420.0,Nascent,Cytoplasm,4,1
119,1327.0,1637.0,Nascent,Cytoplasm,6,1
120,1353.0,1658.0,Nascent,Cytoplasm,6,1
121,574.0,1668.0,Nascent,Nucleus,5,1
122,489.0,1677.0,Nascent,Nucleus,5,1
123,1427.0,1682.0,Nascent,Cytoplasm,6,1
124,508.0,1699.0,Nascent,Nucleus,5,1
125,373.0,1714.0,Nascent,Cytoplasm,5,1
126,1259.0,1745.0,Nascent,Cytoplasm,6,1
