,x,y,type,region,cell,frame
0,1541.0,1103.0,Nascent,Nucleus,1,0
1,1725.0,1104.0,Nascent,Cytoplasm,1,0
2,1536.0,1114.0,Nascent,Nucleus,1,0
3,1680.0,1171.0,Nascent,Cytoplasm,1,0
4,1532.0,1234.0,Nascent,Cytoplasm,1,0
5,1552.0,1238.0,Nascent,Cytoplasm,1,0
6,1544.0,1102.0,Nascent,Nucleus,1,0
7,1652.0,1169.0,Nascent,Cytoplasm,1,0
8,1491.0,1283.0,Nascent,Cytoplasm,1,0
9,1584.0,1095.0,Nascent,Nucleus,1,0
10,1531.0,1159.0,Nascent,Nucleus,1,0
11,1482.0,1233.0,Nascent,Cytoplasm,1,0
12,1482.0,1234.0,Nascent,Cytoplasm,1,0
13,1294.0,497.0,Nascent,Cytoplasm,2,1
14,1452.0,550.0,Nascent,Nucleus,2,1
15,1535.0,555.0,Nascent,Nucleus,2,1
16,1328.0,587.0,Nascent,Cytoplasm,2,1
17,1534.0,598.0,Nascent,Cytoplasm,2,1
18,1522.0,602.0,Nascent,Cytoplasm,2,1
19,1321.0,603.0,Nascent,Cytoplasm,2,1
20,1504.0,616.0,Nascent,Nucleus,2,1
21,1396.0,637.0,Nascent,Nucleus,2,1
22,1444.0,640.0,Nascent,Nucleus,2,1
23,1389.0,643.0,Nascent,Cytoplasm,2,1
24,1335.0,647.0,Nascent,Cytoplasm,2,1
25,1427.0,485.0,Nascent,Nucleus,2,1
26,1470.0,496.0,Nascent,Nucleus,2,1
27,1360.0,556.0,Nascent,Nucleus,2,1
28,1395.0,569.0,Nascent,Nucleus,2,1
29,1340.0,614.0,Nascent,Cytoplasm,2,1
30,1489.0,619.0,Nascent,Nucleus,2,1
31,1421.0,634.0,Nascent,Nucleus,2,1
32,1350.0,639.0,Nascent,Cytoplasm,2,1
33,1356.0,640.0,Nascent,Cytoplasm,2,1
34,1485.0,641.0,Nascent,Cytoplasm,2,1
35,1413.0,737.0,Nascent,Cytoplasm,2,1
36,1541.0,789.0,Nascent,Cytoplasm,2,1
37,603.0,926.0,Nascent,Nucleus,3,1
38,1317.0,542.0,Mature,Cytoplasm,2,1
39,1320.0,544.0,Mature,Cytoplasm,2,1
40,1320.0,542.0,Mature,Cytoplasm,2,1
41,1318.0,540.0,Mature,Cytoplasm,2,1
42,1317.0,550.0,Mature,Cytoplasm,2,1
43,1316.0,545.0,Mature,Cytoplasm,2,1
44,1319.0,545.0,Mature,Cytoplasm,2,1
45,1320.0,537.0,Mature,Nucleus,2,1
46,1320.0,548.0,Mature,Cytoplasm,2,1
47,1306.0,546.0,Mature,Cytoplasm,2,1
48,1314.0,550.0,Mature,Cytoplasm,2,1
49,1419.0,564.0,Nascent,Nucleus,2,1
50,1331.0,599.0,Nascent,Cytoplasm,2,1
51,1521.0,602.0,Nascent,Cytoplasm,2,1
52,1341.0,603.0,Nascent,Nucleus,2,1
53,1343.0,622.0,Nascent,Cytoplasm,2,1
54,1323.0,627.0,Nascent,Cytoplasm,2,1
55,1430.0,636.0,Nascent,Nucleus,2,1
56,1430.0,638.0,Nascent,Nucleus,2,1
57,1431.0,645.0,Nascent,Nucleus,2,1
58,1465.0,652.0,Nascent,Cytoplasm,2,1
59,1421.0,678.0,Nascent,Cytoplasm,2,1
60,,,No Spots,NA,1,1
61,1278.0,1094.0,Nascent,Nucleus,1,3
62,1248.0,1110.0,Nascent,Nucleus,1,3
63,1361.0,1134.0,Nascent,Nucleus,1,3
64,1281.0,1135.0,Nascent,Nucleus,1,3
65,1271.0,1140.0,Nascent,Nucleus,1,3
66,1294.0,1138.0,Nascent,Nucleus,1,3
67,1371.0,1147.0,Nascent,Nucleus,1,3
68,1221.0,1197.0,Nascent,Nucleus,1,3
69,1191.0,1202.0,Nascent,Nucleus,1,3
70,1095.0,1258.0,Nascent,Cytoplasm,1,3
71,885.0,1667.0,Nascent,Cytoplasm,2,3
72,923.0,1717.0,Nascent,Cytoplasm,2,3
73,1284.0,1074.0,Nascent,Nucleus,1,3
74,1298.0,1173.0,Nascent,Nucleus,1,3
75,1301.0,1188.0,Nascent,Nucleus,1,3
76,487.0,1530.0,Nascent,Nucleus,1,4
77,1109.0,723.0,Nascent,Cytoplasm,2,6
78,621.0,731.0,Nascent,Nucleus,1,6
79,1057.0,737.0,Nascent,Cytoplasm,2,6
80,1188.0,778.0,Nascent,Nucleus,2,6
81,1163.0,807.0,Nascent,Nucleus,2,6
82,1158.0,899.0,Nascent,Nucleus,2,6
83,1100.0,900.0,Nascent,Cytoplasm,2,6
84,1179.0,915.0,Nascent,Cytoplasm,2,6
85,1104.0,1150.0,Nascent,Cytoplasm,2,6
86,1105.0,1150.0,Nascent,Cytoplasm,2,6
87,1180.0,1152.0,Nascent,Cytoplasm,2,6
88,1124.0,706.0,Nascent,Cytoplasm,2,6
89,1124.0,706.0,Nascent,Cytoplasm,2,6
90,1077.0,780.0,Nascent,Nucleus,2,6
91,1077.0,779.0,Nascent,Nucleus,2,6
92,1067.0,790.0,Nascent,Nucleus,2,6
93,1207.0,789.0,Nascent,Cytoplasm,2,6
94,1067.0,824.0,Nascent,Nucleus,2,6
95,1067.0,824.0,Nascent,Nucleus,2,6
96,1067.0,824.0,Nascent,Nucleus,2,6
97,1163.0,858.0,Nascent,Nucleus,2,6
98,1154.0,868.0,Nascent,Nucleus,2,6
99,1154.0,868.0,Nascent,Nucleus,2,6
100,1154.0,868.0,Nascent,Nucleus,2,6
101,1158.0,900.0,Nascent,Nucleus,2,6
102,1049.0,924.0,Nascent,Cytoplasm,2,6
103,,,No Spots,NA,3,6
104,1531.0,246.0,Nascent,Nucleus,1,9
105,1475.0,529.0,Nascent,Cytoplasm,1,9
106,1219.0,910.0,Nascent,Cytoplasm,2,9
107,1162.0,1073.0,Nascent,Cytoplasm,2,9
108,1156.0,1113.0,Nascent,Cytoplasm,2,9
109,997.0,1128.0,Nascent,Nucleus,2,9
110,1012.0,1142.0,Nascent,Nucleus,2,9
111,1080.0,1160.0,Nascent,Nucleus,2,9
112,1069.0,1190.0,Nascent,Nucleus,2,9
113,1077.0,1198.0,Nascent,Nucleus,2,9
114,1032.0,1226.0,Nascent,Cytoplasm,2,9
115,1030.0,1240.0,Nascent,Cytoplasm,2,9
116,1076.0,1267.0,Nascent,Cytoplasm,2,9
117,1048.0,1291.0,Nascent,Cytoplasm,2,9
118,623.0,1492.0,Nascent,Nucleus,3,9
119,1482.0,262.0,Nascent,Nucleus,1,9
120,1095.0,951.0,Nascent,Cytoplasm,2,9
121,1158.0,1075.0,Nascent,Cytoplasm,2,9
122,1214.0,1126.0,Nascent,Cytoplasm,2,9
123,1180.0,1133.0,Nascent,Cytoplasm,2,9
124,1119.0,1163.0,Nascent,Nucleus,2,9
125,1059.0,1253.0,Nascent,Cytoplasm,2,9
126,1014.0,1259.0,Nascent,Cytoplasm,2,9
127,1033.0,1399.0,Nascent,Cytoplasm,2,9
128,1479.0,310.0,Nascent,Cytoplasm,1,9
129,1221.0,910.0,Nascent,Cytoplasm,2,9
130,1016.0,1086.0,Nascent,Nucleus,2,9
131,1052.0,1095.0,Nascent,Nucleus,2,9
132,1157.0,1113.0,Nascent,Cytoplasm,2,9
133,1165.0,1124.0,Nascent,Cytoplasm,2,9
134,1060.0,1174.0,Nascent,Nucleus,2,9
135,1030.0,1225.0,Nascent,Cytoplasm,2,9
136,1032.0,1239.0,Nascent,Cytoplasm,2,9
137,1030.0,1243.0,Nascent,Cytoplasm,2,9
138,1027.0,1261.0,Nascent,Cytoplasm,2,9
139,643.0,1603.0,Nascent,Cytoplasm,3,9
140,1075.0,597.0,Nascent,Cytoplasm,1,10
141,1061.0,738.0,Nascent,Nucleus,1,10
142,1076.0,777.0,Nascent,Nucleus,1,10
143,1158.0,595.0,Nascent,Cytoplasm,1,10
144,1043.0,660.0,Nascent,Cytoplasm,1,10
145,1077.0,695.0,Nascent,Cytoplasm,1,10
146,368.0,751.0,Nascent,Cytoplasm,2,10
147,1051.0,768.0,Nascent,Nucleus,1,10
148,337.0,809.0,Nascent,Cytoplasm,2,10
149,59.0,877.0,Nascent,Cytoplasm,2,10
150,508.0,879.0,Nascent,Cytoplasm,2,10
151,1020.0,936.0,Nascent,Cytoplasm,1,10
152,262.0,1030.0,Nascent,Cytoplasm,2,10
153,986.0,689.0,Nascent,Nucleus,1,10
154,1120.0,720.0,Nascent,Cytoplasm,1,10
155,1061.0,740.0,Nascent,Nucleus,1,10
156,1063.0,863.0,Nascent,Cytoplasm,1,10
157,1125.0,941.0,Nascent,Cytoplasm,1,10
158,61.0,1007.0,Nascent,Cytoplasm,2,10
159,1211.0,1038.0,Nascent,Cytoplasm,1,10
160,641.0,1252.0,Nascent,Cytoplasm,2,10
161,1324.0,490.0,Nascent,Nucleus,1,12
162,1414.0,578.0,Nascent,Cytoplasm,1,12
163,,,No Spots,NA,2,12
164,1467.0,531.0,Nascent,Nucleus,2,13
165,1404.0,545.0,Nascent,Nucleus,2,13
166,1484.0,573.0,Nascent,Nucleus,2,13
167,1454.0,655.0,Nascent,Cytoplasm,2,13
168,993.0,910.0,Nascent,Nucleus,3,13
169,1049.0,916.0,Nascent,Nucleus,3,13
170,1035.0,926.0,Nascent,Nucleus,3,13
171,1024.0,927.0,Nascent,Nucleus,3,13
172,1074.0,949.0,Nascent,Cytoplasm,3,13
173,1435.0,547.0,Nascent,Nucleus,2,13
174,1470.0,565.0,Nascent,Nucleus,2,13
175,1493.0,567.0,Nascent,Nucleus,2,13
176,1439.0,584.0,Nascent,Nucleus,2,13
177,1313.0,628.0,Nascent,Cytoplasm,2,13
178,1403.0,641.0,Nascent,Cytoplasm,2,13
179,1524.0,650.0,Nascent,Nucleus,2,13
180,1390.0,660.0,Nascent,Cytoplasm,2,13
181,1435.0,733.0,Nascent,Cytoplasm,2,13
182,1059.0,916.0,Nascent,Nucleus,3,13
183,1037.0,925.0,Nascent,Nucleus,3,13
184,1010.0,937.0,Nascent,Nucleus,3,13
185,1021.0,963.0,Nascent,Cytoplasm,3,13
186,1578.0,507.0,Nascent,Cytoplasm,2,13
187,1578.0,507.0,Nascent,Cytoplasm,2,13
188,1476.0,630.0,Nascent,Nucleus,2,13
189,1455.0,638.0,Nascent,Nucleus,2,13
190,1491.0,642.0,Nascent,Nucleus,2,13
191,1506.0,678.0,Nascent,Cytoplasm,2,13
192,1062.0,919.0,Nascent,Nucleus,3,13
193,1033.0,926.0,Nascent,Nucleus,3,13
194,1058.0,929.0,Nascent,Nucleus,3,13
195,1040.0,931.0,Nascent,Nucleus,3,13
196,969.0,935.0,Nascent,Nucleus,3,13
197,970.0,936.0,Nascent,Nucleus,3,13
198,,,No Spots,NA,1,13
199,855.0,367.0,Nascent,Nucleus,1,14
200,1069.0,627.0,Nascent,Cytoplasm,2,14
201,1113.0,627.0,Nascent,Cytoplasm,2,14
202,1134.0,636.0,Nascent,Cytoplasm,2,14
203,1026.0,667.0,Nascent,Cytoplasm,2,14
204,1079.0,671.0,Nascent,Nucleus,2,14
205,1013.0,690.0,Nascent,Cytoplasm,2,14
206,1180.0,703.0,Nascent,Nucleus,2,14
207,1036.0,738.0,Nascent,Nucleus,2,14
208,718.0,352.0,Nascent,Nucleus,1,14
209,856.0,367.0,Nascent,Nucleus,1,14
210,1114.0,627.0,Nascent,Cytoplasm,2,14
211,1069.0,628.0,Nascent,Cytoplasm,2,14
212,1142.0,643.0,Nascent,Cytoplasm,2,14
213,1046.0,665.0,Nascent,Cytoplasm,2,14
214,1142.0,669.0,Nascent,Cytoplasm,2,14
215,1071.0,680.0,Nascent,Nucleus,2,14
216,1050.0,682.0,Nascent,Nucleus,2,14
217,1014.0,690.0,Nascent,Cytoplasm,2,14
218,1181.0,702.0,Nascent,Nucleus,2,14
219,1107.0,715.0,Nascent,Nucleus,2,14
220,1484.0,1057.0,Nascent,Cytoplasm,1,15
221,1594.0,1102.0,Nascent,Cytoplasm,1,15
222,1405.0,1141.0,Nascent,Cytoplasm,1,15
223,1364.0,1188.0,Nascent,Cytoplasm,1,15
224,1240.0,1191.0,Nascent,Cytoplasm,1,15
225,1135.0,1204.0,Nascent,Cytoplasm,1,15
226,1546.0,1221.0,Nascent,Cytoplasm,1,15
227,1215.0,1225.0,Nascent,Cytoplasm,1,15
228,1342.0,1239.0,Nascent,Nucleus,1,15
229,1378.0,1245.0,Nascent,Nucleus,1,15
230,1378.0,1269.0,Nascent,Nucleus,1,15
231,1550.0,1293.0,Nascent,Cytoplasm,1,15
232,1274.0,1314.0,Nascent,Nucleus,1,15
233,1400.0,1352.0,Nascent,Nucleus,1,15
234,1510.0,1396.0,Nascent,Cytoplasm,1,15
235,1532.0,1407.0,Nascent,Cytoplasm,1,15
236,1326.0,1414.0,Nascent,Nucleus,1,15
237,860.0,1423.0,Nascent,Cytoplasm,2,15
238,1322.0,1435.0,Nascent,Cytoplasm,1,15
239,1430.0,1444.0,Nascent,Cytoplasm,1,15
240,1353.0,1589.0,Nascent,Cytoplasm,1,15
241,1353.0,1109.0,Nascent,Cytoplasm,1,15
242,1556.0,1451.0,Nascent,Cytoplasm,1,15
243,1369.0,1143.0,Nascent,Cytoplasm,1,15
244,1353.0,1172.0,Nascent,Cytoplasm,1,15
245,1349.0,1171.0,Nascent,Cytoplasm,1,15
246,1264.0,1242.0,Nascent,Nucleus,1,15
247,1264.0,1242.0,Nascent,Nucleus,1,15
248,1294.0,1287.0,Nascent,Nucleus,1,15
249,1550.0,1294.0,Nascent,Cytoplasm,1,15
250,1368.0,1300.0,Nascent,Nucleus,1,15
251,1312.0,1348.0,Nascent,Nucleus,1,15
252,1480.0,1365.0,Nascent,Nucleus,1,15
253,1517.0,1371.0,Nascent,Cytoplasm,1,15
254,1221.0,1382.0,Nascent,Cytoplasm,1,15
255,1222.0,1381.0,Nascent,Cytoplasm,1,15
256,1220.0,1381.0,Nascent,Cytoplasm,1,15
257,1222.0,1385.0,Nascent,Cytoplasm,1,15
258,1392.0,1383.0,Nascent,Nucleus,1,15
259,1280.0,1398.0,Nascent,Nucleus,1,15
260,1465.0,1418.0,Nascent,Cytoplasm,1,15
261,1431.0,1446.0,Nascent,Cytoplasm,1,15
262,,,No Spots,NA,3,15
263,771.0,656.0,Nascent,Cytoplasm,1,17
264,741.0,669.0,Nascent,Cytoplasm,1,17
265,721.0,681.0,Nascent,Nucleus,1,17
266,736.0,690.0,Nascent,Nucleus,1,17
267,207.0,1059.0,Nascent,Cytoplasm,1,17
268,841.0,629.0,Nascent,Cytoplasm,1,17
269,773.0,633.0,Nascent,Cytoplasm,1,17
270,722.0,703.0,Nascent,Nucleus,1,17
271,601.0,706.0,Nascent,Nucleus,1,17
272,1608.0,493.0,Nascent,Nucleus,1,19
273,1626.0,525.0,Nascent,Nucleus,1,19
274,1646.0,553.0,Nascent,Nucleus,1,19
275,1563.0,573.0,Nascent,Nucleus,1,19
276,1593.0,583.0,Nascent,Nucleus,1,19
277,1646.0,596.0,Nascent,Nucleus,1,19
278,1638.0,616.0,Nascent,Nucleus,1,19
279,1545.0,621.0,Nascent,Cytoplasm,1,19
280,1638.0,624.0,Nascent,Nucleus,1,19
281,1659.0,956.0,Nascent,Cytoplasm,3,19
282,1591.0,1005.0,Nascent,Cytoplasm,3,19
