,x,y,type,region,cell,frame
0,1475.0,987.0,Nascent,Cytoplasm,1,0
1,440.0,1101.0,Nascent,Cytoplasm,2,0
2,,,No Spots,NA,1,1
3,,,No Spots,NA,2,1
4,,,No Spots,NA,1,2
5,768.0,226.0,Nascent,Cytoplasm,2,3
6,360.0,240.0,Nascent,Cytoplasm,1,3
7,730.0,326.0,Nascent,Cytoplasm,2,3
8,759.0,378.0,Nascent,Cytoplasm,2,3
9,773.0,391.0,Nascent,Cytoplasm,2,3
10,1214.0,717.0,Nascent,Cytoplasm,5,3
11,1273.0,736.0,Nascent,Nucleus,5,3
12,1260.0,744.0,Nascent,Nucleus,5,3
13,1135.0,769.0,Nascent,Cytoplasm,5,3
14,1087.0,789.0,Nascent,Cytoplasm,5,3
15,1269.0,818.0,Nascent,Nucleus,5,3
16,1251.0,846.0,Nascent,Cytoplasm,5,3
17,1350.0,854.0,Nascent,Cytoplasm,5,3
18,826.0,999.0,Nascent,Nucleus,6,3
19,929.0,1011.0,Nascent,Cytoplasm,6,3
20,768.0,227.0,Nascent,Cytoplasm,2,3
21,791.0,231.0,Nascent,Cytoplasm,2,3
22,716.0,300.0,Nascent,Cytoplasm,2,3
23,743.0,330.0,Nascent,Cytoplasm,2,3
24,760.0,378.0,Nascent,Cytoplasm,2,3
25,772.0,392.0,Nascent,Cytoplasm,2,3
26,550.0,598.0,Nascent,Nucleus,4,3
27,1204.0,703.0,Nascent,Cytoplasm,5,3
28,1214.0,718.0,Nascent,Cytoplasm,5,3
29,835.0,961.0,Nascent,Nucleus,6,3
30,837.0,196.0,Nascent,Cytoplasm,2,3
31,794.0,230.0,Nascent,Cytoplasm,2,3
32,791.0,233.0,Nascent,Cytoplasm,2,3
33,755.0,370.0,Nascent,Cytoplasm,2,3
34,605.0,619.0,Nascent,Nucleus,4,3
35,606.0,623.0,Nascent,Nucleus,4,3
36,604.0,616.0,Nascent,Nucleus,4,3
37,607.0,620.0,Nascent,Nucleus,4,3
38,603.0,619.0,Nascent,Nucleus,4,3
39,602.0,615.0,Nascent,Nucleus,4,3
40,442.0,710.0,Nascent,Nucleus,4,3
41,441.0,710.0,Nascent,Nucleus,4,3
42,1267.0,732.0,Nascent,Cytoplasm,5,3
43,1264.0,734.0,Nascent,Nucleus,5,3
44,1272.0,737.0,Nascent,Nucleus,5,3
45,1274.0,737.0,Nascent,Nucleus,5,3
46,910.0,994.0,Nascent,Cytoplasm,6,3
47,908.0,994.0,Nascent,Cytoplasm,6,3
48,747.0,1024.0,Nascent,Nucleus,6,3
49,,,No Spots,NA,8,3
50,,,No Spots,NA,3,3
51,,,No Spots,NA,7,3
52,1185.0,264.0,Nascent,Cytoplasm,2,4
53,1343.0,362.0,Nascent,Cytoplasm,2,4
54,1306.0,366.0,Nascent,Nucleus,2,4
55,1354.0,371.0,Nascent,Cytoplasm,2,4
56,1309.0,373.0,Nascent,Cytoplasm,2,4
57,1273.0,387.0,Nascent,Cytoplasm,2,4
58,1527.0,393.0,Nascent,Cytoplasm,3,4
59,1265.0,395.0,Nascent,Cytoplasm,2,4
60,1467.0,397.0,Nascent,Cytoplasm,3,4
61,1267.0,398.0,Nascent,Cytoplasm,2,4
62,1296.0,400.0,Nascent,Cytoplasm,2,4
63,1423.0,426.0,Nascent,Cytoplasm,3,4
64,1434.0,428.0,Nascent,Cytoplasm,3,4
65,1613.0,437.0,Nascent,Nucleus,3,4
66,1451.0,440.0,Nascent,Nucleus,3,4
67,1543.0,495.0,Nascent,Nucleus,3,4
68,1612.0,494.0,Nascent,Cytoplasm,3,4
69,1566.0,497.0,Nascent,Nucleus,3,4
70,1547.0,501.0,Nascent,Nucleus,3,4
71,1526.0,512.0,Nascent,Nucleus,3,4
72,1529.0,519.0,Nascent,Nucleus,3,4
73,1506.0,530.0,Nascent,Nucleus,3,4
74,818.0,1244.0,Nascent,Cytoplasm,4,4
75,733.0,1391.0,Nascent,Nucleus,4,4
76,1342.0,334.0,Nascent,Nucleus,2,4
77,1297.0,375.0,Nascent,Nucleus,2,4
78,1340.0,375.0,Nascent,Cytoplasm,2,4
79,1341.0,384.0,Nascent,Cytoplasm,2,4
80,1274.0,388.0,Nascent,Cytoplasm,2,4
81,1613.0,438.0,Nascent,Nucleus,3,4
82,1435.0,454.0,Nascent,Cytoplasm,3,4
83,1547.0,482.0,Nascent,Nucleus,3,4
84,1544.0,488.0,Nascent,Nucleus,3,4
85,1524.0,516.0,Nascent,Nucleus,3,4
86,1529.0,517.0,Nascent,Nucleus,3,4
87,814.0,1422.0,Nascent,Cytoplasm,4,4
