,x,y,type,region,cell,frame
0,563.0,294.0,Nascent,Cytoplasm,1,0
1,632.0,297.0,Nascent,Nucleus,1,0
2,1304.0,340.0,Nascent,Cytoplasm,1,1
3,1409.0,354.0,Nascent,Cytoplasm,1,1
4,1311.0,354.0,Nascent,Cytoplasm,1,1
5,1364.0,359.0,Nascent,Cytoplasm,1,1
6,1437.0,424.0,Nascent,Cytoplasm,1,1
7,1188.0,461.0,Nascent,Cytoplasm,1,1
8,1410.0,464.0,Nascent,Cytoplasm,1,1
9,1208.0,469.0,Nascent,Cytoplasm,1,1
10,1666.0,472.0,Nascent,Cytoplasm,1,1
11,1447.0,488.0,Nascent,Cytoplasm,1,1
12,1315.0,508.0,Nascent,Nucleus,1,1
13,1423.0,520.0,Nascent,Cytoplasm,1,1
14,1155.0,525.0,Nascent,Cytoplasm,1,1
15,1425.0,534.0,Nascent,Cytoplasm,1,1
16,1172.0,538.0,Nascent,Cytoplasm,1,1
17,1435.0,550.0,Nascent,Cytoplasm,1,1
18,1536.0,558.0,Nascent,Cytoplasm,1,1
19,1174.0,572.0,Nascent,Cytoplasm,1,1
20,1235.0,578.0,Nascent,Cytoplasm,1,1
21,1385.0,590.0,Nascent,Cytoplasm,1,1
22,1307.0,598.0,Nascent,Cytoplasm,1,1
23,1427.0,599.0,Nascent,Cytoplasm,1,1
24,1381.0,623.0,Nascent,Cytoplasm,1,1
25,1160.0,630.0,Nascent,Cytoplasm,1,1
26,1267.0,636.0,Nascent,Cytoplasm,1,1
27,1202.0,641.0,Nascent,Cytoplasm,1,1
28,1228.0,646.0,Nascent,Cytoplasm,1,1
29,1218.0,652.0,Nascent,Cytoplasm,1,1
30,1150.0,669.0,Nascent,Cytoplasm,1,1
31,1241.0,669.0,Nascent,Cytoplasm,1,1
32,1210.0,680.0,Nascent,Cytoplasm,1,1
33,1219.0,481.0,Nascent,Cytoplasm,1,1
34,1404.0,549.0,Nascent,Cytoplasm,1,1
35,1466.0,384.0,Nascent,Cytoplasm,1,1
36,1378.0,409.0,Nascent,Cytoplasm,1,1
37,1467.0,434.0,Nascent,Cytoplasm,1,1
38,1296.0,437.0,Nascent,Nucleus,1,1
39,1300.0,445.0,Nascent,Nucleus,1,1
40,1558.0,485.0,Nascent,Cytoplasm,1,1
41,1559.0,487.0,Nascent,Cytoplasm,1,1
42,1408.0,487.0,Nascent,Cytoplasm,1,1
43,1484.0,505.0,Nascent,Cytoplasm,1,1
44,1143.0,510.0,Nascent,Cytoplasm,1,1
45,1373.0,512.0,Nascent,Nucleus,1,1
46,1375.0,514.0,Nascent,Nucleus,1,1
47,1358.0,513.0,Nascent,Nucleus,1,1
48,1185.0,520.0,Nascent,Cytoplasm,1,1
49,1238.0,521.0,Nascent,Cytoplasm,1,1
50,1156.0,524.0,Nascent,Cytoplasm,1,1
51,1167.0,525.0,Nascent,Cytoplasm,1,1
