,x,y,type,region,cell,frame
0,496.0,704.0,Nascent,Cytoplasm,1,2
1,516.0,944.0,Nascent,Cytoplasm,1,2
2,1585.0,1205.0,Nascent,Cytoplasm,2,2
3,173.0,1212.0,Nascent,Cytoplasm,3,2
4,1522.0,1252.0,Nascent,Cytoplasm,2,2
5,1537.0,1281.0,Nascent,Cytoplasm,2,2
6,1513.0,1284.0,Nascent,Cytoplasm,2,2
7,1203.0,1460.0,Nascent,Cytoplasm,4,2
8,1168.0,1470.0,Nascent,Cytoplasm,4,2
9,1205.0,1478.0,Nascent,Cytoplasm,4,2
10,1210.0,1480.0,Nascent,Cytoplasm,4,2
11,1213.0,1488.0,Nascent,Cytoplasm,4,2
12,1196.0,1530.0,Nascent,Cytoplasm,4,2
13,1190.0,1554.0,Nascent,Cytoplasm,4,2
14,1648.0,1615.0,Nascent,Cytoplasm,5,2
15,178.0,1159.0,Nascent,Cytoplasm,3,2
16,1536.0,1181.0,Nascent,Nucleus,2,2
17,1530.0,1247.0,Nascent,Cytoplasm,2,2
18,1502.0,1258.0,Nascent,Cytoplasm,2,2
19,1147.0,1455.0,Nascent,Nucleus,4,2
20,1217.0,1475.0,Nascent,Cytoplasm,4,2
21,1211.0,1481.0,Nascent,Cytoplasm,4,2
22,1236.0,1522.0,Nascent,Cytoplasm,4,2
23,1239.0,1544.0,Nascent,Cytoplasm,4,2
24,197.0,1182.0,Nascent,Cytoplasm,3,2
25,1546.0,1220.0,Nascent,Cytoplasm,2,2
26,1478.0,1316.0,Nascent,Cytoplasm,2,2
27,1480.0,1321.0,Nascent,Cytoplasm,2,2
28,1483.0,1318.0,Nascent,Cytoplasm,2,2
29,1169.0,1471.0,Nascent,Cytoplasm,4,2
30,1192.0,1560.0,Nascent,Cytoplasm,4,2
31,1190.0,1556.0,Nascent,Cytoplasm,4,2
32,1194.0,1560.0,Nascent,Cytoplasm,4,2
33,1235.0,1559.0,Nascent,Cytoplasm,4,2
34,1199.0,1571.0,Nascent,Cytoplasm,4,2
35,1201.0,1571.0,Nascent,Cytoplasm,4,2
36,1199.0,1572.0,Nascent,Cytoplasm,4,2
37,1202.0,1569.0,Nascent,Cytoplasm,4,2
38,400.0,979.0,Nascent,Nucleus,1,3
39,300.0,990.0,Nascent,Cytoplasm,1,3
40,343.0,995.0,Nascent,Cytoplasm,1,3
41,323.0,1020.0,Nascent,Cytoplasm,1,3
42,324.0,1031.0,Nascent,Cytoplasm,1,3
43,307.0,1079.0,Nascent,Cytoplasm,1,3
44,383.0,1107.0,Nascent,Nucleus,1,3
45,292.0,912.0,Nascent,Cytoplasm,1,3
46,299.0,990.0,Nascent,Cytoplasm,1,3
47,324.0,1032.0,Nascent,Cytoplasm,1,3
48,290.0,1057.0,Nascent,Cytoplasm,1,3
49,400.0,978.0,Nascent,Nucleus,1,3
50,301.0,990.0,Nascent,Cytoplasm,1,3
51,295.0,1061.0,Nascent,Cytoplasm,1,3
52,325.0,1064.0,Nascent,Cytoplasm,1,3
53,,,No Spots,NA,2,3
54,409.0,532.0,Nascent,Cytoplasm,1,6
55,479.0,536.0,Nascent,Cytoplasm,1,6
56,498.0,415.0,Nascent,Nucleus,1,6
57,422.0,568.0,Nascent,Cytoplasm,1,6
58,504.0,244.0,Nascent,Cytoplasm,1,7
59,907.0,278.0,Nascent,Cytoplasm,2,7
60,902.0,303.0,Nascent,Cytoplasm,2,7
61,1335.0,913.0,Nascent,Cytoplasm,4,7
62,1261.0,947.0,Nascent,Cytoplasm,4,7
63,1309.0,947.0,Nascent,Cytoplasm,4,7
64,1277.0,960.0,Nascent,Cytoplasm,4,7
65,1208.0,969.0,Nascent,Cytoplasm,4,7
66,1285.0,989.0,Nascent,Cytoplasm,4,7
67,1296.0,1047.0,Nascent,Cytoplasm,4,7
68,1197.0,1292.0,Nascent,Cytoplasm,5,7
69,1070.0,1298.0,Nascent,Cytoplasm,5,7
70,891.0,1342.0,Nascent,Cytoplasm,5,7
71,870.0,1357.0,Nascent,Cytoplasm,5,7
72,968.0,1361.0,Nascent,Cytoplasm,5,7
73,911.0,1364.0,Nascent,Cytoplasm,5,7
74,862.0,1365.0,Nascent,Cytoplasm,5,7
75,1017.0,1366.0,Nascent,Nucleus,5,7
76,956.0,1387.0,Nascent,Nucleus,5,7
77,960.0,1392.0,Nascent,Nucleus,5,7
78,948.0,1406.0,Nascent,Nucleus,5,7
79,877.0,1413.0,Nascent,Cytoplasm,5,7
80,707.0,540.0,Nascent,Nucleus,3,7
81,619.0,576.0,Nascent,Nucleus,3,7
82,1336.0,914.0,Nascent,Cytoplasm,4,7
83,1302.0,950.0,Nascent,Cytoplasm,4,7
84,1301.0,951.0,Nascent,Cytoplasm,4,7
85,1282.0,969.0,Nascent,Cytoplasm,4,7
86,1235.0,1013.0,Nascent,Cytoplasm,4,7
87,1219.0,1041.0,Nascent,Cytoplasm,4,7
88,1274.0,1089.0,Nascent,Cytoplasm,4,7
89,890.0,1355.0,Nascent,Cytoplasm,5,7
90,890.0,1356.0,Nascent,Cytoplasm,5,7
91,888.0,1354.0,Nascent,Cytoplasm,5,7
92,1016.0,1362.0,Nascent,Cytoplasm,5,7
93,869.0,1367.0,Nascent,Cytoplasm,5,7
94,960.0,1379.0,Nascent,Nucleus,5,7
95,958.0,1380.0,Nascent,Nucleus,5,7
96,831.0,1384.0,Nascent,Cytoplasm,5,7
97,965.0,1387.0,Nascent,Nucleus,5,7
98,965.0,1389.0,Nascent,Nucleus,5,7
99,868.0,1397.0,Nascent,Cytoplasm,5,7
100,928.0,1498.0,Nascent,Nucleus,5,7
101,963.0,280.0,Nascent,Nucleus,2,8
102,989.0,339.0,Nascent,Nucleus,2,8
103,934.0,376.0,Nascent,Cytoplasm,2,8
104,987.0,392.0,Nascent,Cytoplasm,2,8
105,844.0,546.0,Nascent,Cytoplasm,4,8
106,851.0,558.0,Nascent,Nucleus,4,8
107,868.0,561.0,Nascent,Nucleus,4,8
108,884.0,646.0,Nascent,Nucleus,4,8
109,388.0,650.0,Nascent,Cytoplasm,3,8
110,452.0,659.0,Nascent,Cytoplasm,3,8
111,892.0,1050.0,Nascent,Cytoplasm,5,8
112,865.0,1083.0,Nascent,Cytoplasm,5,8
113,947.0,1101.0,Nascent,Cytoplasm,5,8
114,886.0,1130.0,Nascent,Nucleus,5,8
115,936.0,376.0,Nascent,Cytoplasm,2,8
116,882.0,547.0,Nascent,Cytoplasm,4,8
117,896.0,573.0,Nascent,Nucleus,4,8
118,350.0,604.0,Nascent,Cytoplasm,3,8
119,468.0,622.0,Nascent,Nucleus,3,8
