,x,y,type,region,cell,frame
0,1179.0,191.0,Nascent,Cytoplasm,1,0
1,930.0,214.0,Nascent,Cytoplasm,1,0
2,1143.0,240.0,Nascent,Nucleus,1,0
3,1146.0,252.0,Nascent,Cytoplasm,1,0
4,1057.0,285.0,Nascent,Cytoplasm,1,0
5,993.0,297.0,Nascent,Cytoplasm,1,0
6,1127.0,306.0,Nascent,Cytoplasm,1,0
7,1438.0,383.0,Nascent,Cytoplasm,2,0
8,1449.0,384.0,Nascent,Cytoplasm,2,0
9,1415.0,399.0,Nascent,Cytoplasm,2,0
10,1446.0,403.0,Nascent,Cytoplasm,2,0
11,1453.0,419.0,Nascent,Cytoplasm,2,0
12,1455.0,444.0,Nascent,Cytoplasm,2,0
13,563.0,588.0,Nascent,Nucleus,3,0
14,1457.0,730.0,Nascent,Nucleus,4,0
15,1435.0,770.0,Nascent,Nucleus,4,0
16,1486.0,914.0,Nascent,Cytoplasm,4,0
17,1264.0,979.0,Nascent,Cytoplasm,4,0
18,1285.0,1065.0,Nascent,Cytoplasm,4,0
19,1432.0,1638.0,Nascent,Nucleus,5,0
20,1241.0,142.0,Nascent,Cytoplasm,1,0
21,1029.0,209.0,Nascent,Nucleus,1,0
22,1145.0,233.0,Nascent,Nucleus,1,0
23,1150.0,236.0,Nascent,Nucleus,1,0
24,1359.0,497.0,Nascent,Cytoplasm,2,0
25,1396.0,942.0,Nascent,Nucleus,4,0
26,1066.0,76.0,Nascent,Cytoplasm,1,0
27,974.0,185.0,Nascent,Nucleus,1,0
28,974.0,188.0,Nascent,Nucleus,1,0
29,1128.0,208.0,Nascent,Nucleus,1,0
30,899.0,231.0,Nascent,Cytoplasm,1,0
31,1127.0,292.0,Nascent,Cytoplasm,1,0
32,1118.0,308.0,Nascent,Cytoplasm,1,0
33,1426.0,650.0,Nascent,Cytoplasm,4,0
34,1444.0,738.0,Nascent,Nucleus,4,0
35,1446.0,739.0,Nascent,Nucleus,4,0
36,1443.0,737.0,Nascent,Nucleus,4,0
37,1442.0,739.0,Nascent,Nucleus,4,0
38,1426.0,751.0,Nascent,Nucleus,4,0
39,1389.0,768.0,Nascent,Nucleus,4,0
40,1456.0,772.0,Nascent,Nucleus,4,0
41,1433.0,881.0,Nascent,Nucleus,4,0
42,1363.0,954.0,Nascent,Nucleus,4,0
43,1363.0,954.0,Nascent,Nucleus,4,0
44,1362.0,956.0,Nascent,Nucleus,4,0
45,1400.0,959.0,Nascent,Nucleus,4,0
46,1362.0,966.0,Nascent,Nucleus,4,0
47,1363.0,967.0,Nascent,Nucleus,4,0
48,1434.0,1638.0,Nascent,Nucleus,5,0
49,1658.0,61.0,Nascent,Cytoplasm,1,1
50,1175.0,1201.0,Nascent,Cytoplasm,3,1
51,1380.0,1338.0,Nascent,Nucleus,3,1
