,x,y,type,region,cell,frame
0,1271.0,579.0,Nascent,Cytoplasm,1,2
1,1343.0,585.0,Nascent,Nucleus,1,2
2,1279.0,593.0,Nascent,Nucleus,1,2
3,1335.0,619.0,Nascent,Nucleus,1,2
4,1281.0,656.0,Nascent,Nucleus,1,2
5,1316.0,737.0,Nascent,Cytoplasm,1,2
6,1452.0,805.0,Nascent,Nucleus,2,2
7,1468.0,806.0,Nascent,Nucleus,2,2
8,1445.0,836.0,Nascent,Nucleus,2,2
9,1449.0,874.0,Nascent,Nucleus,2,2
10,1458.0,904.0,Nascent,Nucleus,2,2
11,1000.0,995.0,Nascent,Cytoplasm,3,2
12,991.0,1018.0,Nascent,Cytoplasm,3,2
13,940.0,1018.0,Nascent,Cytoplasm,3,2
14,961.0,1029.0,Nascent,Cytoplasm,3,2
15,1031.0,1031.0,Nascent,Cytoplasm,3,2
16,1032.0,1047.0,Nascent,Cytoplasm,3,2
17,1023.0,1057.0,Nascent,Nucleus,3,2
18,988.0,1075.0,Nascent,Nucleus,3,2
19,890.0,1084.0,Nascent,Nucleus,3,2
20,476.0,1095.0,Nascent,Cytoplasm,4,2
21,388.0,1100.0,Nascent,Nucleus,4,2
22,1030.0,1111.0,Nascent,Nucleus,3,2
23,907.0,1137.0,Nascent,Nucleus,3,2
24,909.0,1163.0,Nascent,Nucleus,3,2
25,559.0,1521.0,Nascent,Cytoplasm,5,2
26,1337.0,618.0,Nascent,Nucleus,1,2
27,928.0,1004.0,Nascent,Cytoplasm,3,2
28,949.0,1065.0,Nascent,Nucleus,3,2
29,306.0,1068.0,Nascent,Cytoplasm,4,2
30,1343.0,530.0,Nascent,Cytoplasm,1,2
31,1309.0,571.0,Nascent,Nucleus,1,2
32,1308.0,572.0,Nascent,Nucleus,1,2
33,1309.0,571.0,Nascent,Nucleus,1,2
34,1319.0,585.0,Nascent,Nucleus,1,2
35,1337.0,605.0,Nascent,Nucleus,1,2
36,1337.0,605.0,Nascent,Nucleus,1,2
37,1337.0,605.0,Nascent,Nucleus,1,2
38,1471.0,848.0,Nascent,Nucleus,2,2
39,1008.0,1018.0,Nascent,Cytoplasm,3,2
40,1009.0,1013.0,Nascent,Cytoplasm,3,2
41,1007.0,1015.0,Nascent,Cytoplasm,3,2
42,924.0,1017.0,Nascent,Cytoplasm,3,2
43,1024.0,1029.0,Nascent,Cytoplasm,3,2
44,922.0,1031.0,Nascent,Cytoplasm,3,2
45,1026.0,1043.0,Nascent,Cytoplasm,3,2
46,1043.0,1051.0,Nascent,Cytoplasm,3,2
47,955.0,1061.0,Nascent,Nucleus,3,2
48,955.0,1061.0,Nascent,Nucleus,3,2
