,x,y,type,region,cell,frame
0,614.0,495.0,Nascent,Cytoplasm,1,0
1,626.0,583.0,Nascent,Cytoplasm,1,0
2,492.0,618.0,Nascent,Cytoplasm,1,0
3,626.0,639.0,Nascent,Cytoplasm,1,0
4,641.0,639.0,Nascent,Cytoplasm,1,0
5,639.0,718.0,Nascent,Cytoplasm,1,0
6,791.0,741.0,Nascent,Cytoplasm,1,0
7,699.0,797.0,Nascent,Nucleus,1,0
8,870.0,808.0,Nascent,Cytoplasm,1,0
9,862.0,828.0,Nascent,Cytoplasm,1,0
10,643.0,841.0,Nascent,Cytoplasm,1,0
11,825.0,858.0,Nascent,Cytoplasm,1,0
12,777.0,868.0,Nascent,Nucleus,1,0
13,874.0,920.0,Nascent,Cytoplasm,1,0
14,755.0,921.0,Nascent,Nucleus,1,0
15,784.0,957.0,Nascent,Nucleus,1,0
16,802.0,961.0,Nascent,Cytoplasm,1,0
17,784.0,967.0,Nascent,Cytoplasm,1,0
18,753.0,976.0,Nascent,Nucleus,1,0
19,709.0,978.0,Nascent,Cytoplasm,1,0
20,817.0,1004.0,Nascent,Cytoplasm,1,0
21,756.0,1010.0,Nascent,Cytoplasm,1,0
22,782.0,1013.0,Nascent,Cytoplasm,1,0
23,773.0,1032.0,Nascent,Cytoplasm,1,0
24,743.0,1037.0,Nascent,Cytoplasm,1,0
25,748.0,1073.0,Nascent,Cytoplasm,1,0
26,1458.0,1523.0,Nascent,Cytoplasm,2,0
27,629.0,545.0,Nascent,Cytoplasm,1,0
28,823.0,686.0,Nascent,Cytoplasm,1,0
29,817.0,755.0,Nascent,Cytoplasm,1,0
30,871.0,760.0,Nascent,Cytoplasm,1,0
31,661.0,762.0,Nascent,Cytoplasm,1,0
32,833.0,762.0,Nascent,Cytoplasm,1,0
33,871.0,807.0,Nascent,Cytoplasm,1,0
34,742.0,809.0,Nascent,Nucleus,1,0
35,736.0,826.0,Nascent,Nucleus,1,0
36,750.0,991.0,Nascent,Cytoplasm,1,0
37,781.0,1033.0,Nascent,Cytoplasm,1,0
38,764.0,1051.0,Nascent,Cytoplasm,1,0
39,751.0,1058.0,Nascent,Cytoplasm,1,0
40,772.0,1077.0,Nascent,Cytoplasm,1,0
41,521.0,618.0,Nascent,Cytoplasm,1,0
42,674.0,710.0,Nascent,Cytoplasm,1,0
43,842.0,775.0,Nascent,Cytoplasm,1,0
44,841.0,775.0,Nascent,Cytoplasm,1,0
45,754.0,779.0,Nascent,Nucleus,1,0
46,893.0,784.0,Nascent,Cytoplasm,1,0
47,713.0,822.0,Nascent,Nucleus,1,0
48,713.0,823.0,Nascent,Nucleus,1,0
49,714.0,822.0,Nascent,Nucleus,1,0
50,711.0,822.0,Nascent,Nucleus,1,0
51,807.0,826.0,Nascent,Nucleus,1,0
52,716.0,826.0,Nascent,Nucleus,1,0
53,689.0,922.0,Nascent,Nucleus,1,0
54,744.0,943.0,Mature,Nucleus,1,0
55,743.0,942.0,Mature,Nucleus,1,0
56,744.0,943.0,Mature,Nucleus,1,0
57,743.0,942.0,Mature,Nucleus,1,0
58,744.0,943.0,Mature,Nucleus,1,0
59,744.0,941.0,Mature,Nucleus,1,0
60,742.0,944.0,Mature,Nucleus,1,0
61,747.0,944.0,Mature,Nucleus,1,0
62,743.0,941.0,Mature,Nucleus,1,0
63,742.0,944.0,Mature,Nucleus,1,0
64,745.0,941.0,Mature,Nucleus,1,0
65,747.0,944.0,Mature,Nucleus,1,0
66,741.0,942.0,Mature,Nucleus,1,0
67,739.0,942.0,Mature,Nucleus,1,0
68,745.0,945.0,Mature,Nucleus,1,0
69,745.0,941.0,Mature,Nucleus,1,0
70,742.0,944.0,Mature,Nucleus,1,0
71,749.0,944.0,Mature,Nucleus,1,0
72,860.0,961.0,Nascent,Cytoplasm,1,0
73,788.0,1069.0,Nascent,Cytoplasm,1,0
74,795.0,1088.0,Nascent,Cytoplasm,1,0
75,1316.0,257.0,Nascent,Cytoplasm,1,1
76,1370.0,256.0,Nascent,Cytoplasm,1,1
77,1356.0,264.0,Nascent,Cytoplasm,1,1
78,1368.0,285.0,Nascent,Cytoplasm,1,1
79,1224.0,312.0,Nascent,Nucleus,1,1
80,1340.0,320.0,Nascent,Cytoplasm,1,1
81,1329.0,329.0,Nascent,Cytoplasm,1,1
82,1346.0,333.0,Nascent,Cytoplasm,1,1
83,1352.0,352.0,Nascent,Cytoplasm,1,1
84,1319.0,373.0,Nascent,Cytoplasm,1,1
85,1216.0,383.0,Nascent,Nucleus,1,1
86,946.0,391.0,Nascent,Cytoplasm,2,1
87,845.0,409.0,Nascent,Nucleus,2,1
88,323.0,902.0,Nascent,Cytoplasm,3,1
89,348.0,922.0,Nascent,Cytoplasm,3,1
90,375.0,926.0,Nascent,Cytoplasm,3,1
91,408.0,956.0,Nascent,Cytoplasm,3,1
92,448.0,980.0,Nascent,Cytoplasm,3,1
93,441.0,996.0,Nascent,Cytoplasm,3,1
94,394.0,1029.0,Nascent,Cytoplasm,3,1
95,364.0,1032.0,Nascent,Cytoplasm,3,1
96,415.0,1045.0,Nascent,Cytoplasm,3,1
97,1048.0,1327.0,Nascent,Cytoplasm,4,1
98,1049.0,1349.0,Nascent,Cytoplasm,4,1
99,1014.0,1428.0,Nascent,Nucleus,4,1
100,968.0,1452.0,Nascent,Nucleus,4,1
101,901.0,1475.0,Nascent,Cytoplasm,4,1
102,972.0,1487.0,Nascent,Nucleus,4,1
103,934.0,1493.0,Nascent,Nucleus,4,1
104,996.0,1508.0,Nascent,Cytoplasm,4,1
