,x,y,type,region,cell,frame
0,1250.0,266.0,Nascent,Nucleus,1,0
1,1307.0,395.0,Nascent,Cytoplasm,1,0
2,1307.0,504.0,Nascent,Cytoplasm,1,0
3,1327.0,419.0,Nascent,Cytoplasm,1,0
4,,,No Spots,NA,2,0
5,552.0,1073.0,Nascent,Nucleus,2,1
6,700.0,1080.0,Nascent,Cytoplasm,2,1
7,487.0,1135.0,Nascent,Cytoplasm,2,1
8,1168.0,1314.0,Nascent,Cytoplasm,3,1
9,1248.0,1323.0,Nascent,Nucleus,3,1
10,1289.0,1335.0,Nascent,Nucleus,3,1
11,1262.0,1339.0,Nascent,Nucleus,3,1
12,1250.0,1363.0,Nascent,Nucleus,3,1
13,1344.0,1378.0,Nascent,Nucleus,3,1
14,1363.0,1382.0,Mature,Nucleus,3,1
15,1345.0,1403.0,Nascent,Nucleus,3,1
16,1359.0,1463.0,Nascent,Cytoplasm,3,1
17,1386.0,1298.0,Nascent,Cytoplasm,3,1
18,1238.0,1307.0,Nascent,Nucleus,3,1
19,1221.0,1314.0,Nascent,Nucleus,3,1
20,1324.0,1328.0,Nascent,Nucleus,3,1
21,1325.0,1327.0,Nascent,Nucleus,3,1
22,1324.0,1328.0,Nascent,Nucleus,3,1
23,1325.0,1327.0,Nascent,Nucleus,3,1
24,1323.0,1327.0,Nascent,Nucleus,3,1
25,1225.0,1331.0,Mature,Nucleus,3,1
26,1224.0,1332.0,Mature,Nucleus,3,1
27,1225.0,1331.0,Mature,Nucleus,3,1
28,1224.0,1332.0,Mature,Nucleus,3,1
29,1223.0,1328.0,Mature,Nucleus,3,1
30,1226.0,1330.0,Mature,Nucleus,3,1
31,1224.0,1332.0,Mature,Nucleus,3,1
32,1228.0,1333.0,Mature,Nucleus,3,1
33,1226.0,1327.0,Mature,Nucleus,3,1
34,1340.0,1342.0,Nascent,Nucleus,3,1
35,1259.0,1348.0,Nascent,Nucleus,3,1
36,1334.0,1349.0,Nascent,Nucleus,3,1
37,1281.0,1364.0,Nascent,Nucleus,3,1
38,1323.0,1378.0,Nascent,Nucleus,3,1
39,1243.0,1380.0,Nascent,Nucleus,3,1
40,1311.0,1387.0,Nascent,Nucleus,3,1
41,1364.0,1390.0,Mature,Nucleus,3,1
42,1363.0,1391.0,Mature,Nucleus,3,1
43,1364.0,1390.0,Mature,Nucleus,3,1
44,1363.0,1391.0,Mature,Nucleus,3,1
45,1364.0,1390.0,Mature,Nucleus,3,1
46,1362.0,1390.0,Mature,Nucleus,3,1
47,1365.0,1391.0,Mature,Nucleus,3,1
48,1362.0,1391.0,Mature,Nucleus,3,1
49,1278.0,1390.0,Nascent,Nucleus,3,1
50,1235.0,1392.0,Nascent,Nucleus,3,1
51,1236.0,1393.0,Nascent,Nucleus,3,1
52,1220.0,1417.0,Nascent,Nucleus,3,1
53,1220.0,1417.0,Nascent,Nucleus,3,1
54,1286.0,1446.0,Nascent,Nucleus,3,1
55,1355.0,1446.0,Nascent,Nucleus,3,1
56,1360.0,1464.0,Nascent,Cytoplasm,3,1
57,1352.0,1487.0,Nascent,Cytoplasm,3,1
58,1389.0,1363.0,Transcription Site,Cytoplasm,3,1
59,1330.0,1225.0,Transcription Site,Cytoplasm,3,1
60,,,No Spots,NA,1,1
61,1224.0,646.0,Nascent,Nucleus,0,3
62,1178.0,651.0,Nascent,Nucleus,0,3
63,1199.0,657.0,Nascent,Nucleus,0,3
64,1208.0,662.0,Nascent,Nucleus,0,3
65,1149.0,668.0,Nascent,Nucleus,0,3
66,1228.0,667.0,Nascent,Nucleus,0,3
67,1179.0,679.0,Nascent,Nucleus,0,3
68,1174.0,679.0,Nascent,Nucleus,0,3
69,1149.0,686.0,Nascent,Nucleus,0,3
70,1208.0,700.0,Nascent,Nucleus,0,3
71,1156.0,701.0,Nascent,Nucleus,0,3
72,1170.0,704.0,Nascent,Nucleus,0,3
73,1187.0,705.0,Nascent,Nucleus,0,3
74,1173.0,712.0,Nascent,Nucleus,0,3
75,1222.0,717.0,Nascent,Nucleus,0,3
76,1170.0,768.0,Nascent,Cytoplasm,1,3
77,1072.0,804.0,Nascent,Cytoplasm,1,3
78,1149.0,829.0,Nascent,Cytoplasm,1,3
79,1009.0,829.0,Nascent,Nucleus,1,3
80,1044.0,830.0,Nascent,Nucleus,1,3
81,1157.0,832.0,Nascent,Cytoplasm,1,3
82,1126.0,839.0,Nascent,Cytoplasm,1,3
83,1132.0,852.0,Nascent,Cytoplasm,1,3
84,1124.0,860.0,Nascent,Nucleus,1,3
85,1201.0,636.0,Nascent,Nucleus,0,3
86,1195.0,639.0,Nascent,Nucleus,0,3
