,x,y,type,region,cell,frame
0,623.0,195.0,Nascent,Cytoplasm,1,0
1,483.0,248.0,Nascent,Cytoplasm,1,0
2,151.0,1465.0,Nascent,Cytoplasm,3,0
3,214.0,1494.0,Nascent,Cytoplasm,3,0
4,261.0,1546.0,Nascent,Nucleus,3,0
5,264.0,1556.0,Nascent,Nucleus,3,0
6,193.0,1582.0,Nascent,Nucleus,3,0
7,1248.0,1604.0,Nascent,Cytoplasm,4,0
8,1237.0,1612.0,Nascent,Cytoplasm,4,0
9,173.0,1623.0,Nascent,Nucleus,3,0
10,1342.0,1625.0,Nascent,Nucleus,4,0
11,1278.0,1628.0,Nascent,Nucleus,4,0
12,1337.0,1685.0,Nascent,Nucleus,4,0
13,1220.0,1749.0,Nascent,Nucleus,4,0
14,152.0,1467.0,Nascent,Cytoplasm,3,0
15,260.0,1517.0,Nascent,Cytoplasm,3,0
16,300.0,1592.0,Nascent,Cytoplasm,3,0
17,1315.0,1594.0,Nascent,Cytoplasm,4,0
18,1337.0,1712.0,Nascent,Nucleus,4,0
19,1224.0,1747.0,Nascent,Nucleus,4,0
20,179.0,1465.0,Nascent,Cytoplasm,3,0
21,265.0,1546.0,Nascent,Nucleus,3,0
22,1258.0,1568.0,Nascent,Cytoplasm,4,0
23,1275.0,1587.0,Nascent,Cytoplasm,4,0
24,1181.0,1615.0,Nascent,Cytoplasm,4,0
25,1180.0,1614.0,Nascent,Cytoplasm,4,0
26,1183.0,1614.0,Nascent,Cytoplasm,4,0
27,1200.0,1667.0,Nascent,Nucleus,4,0
28,,,No Spots,NA,2,0
29,593.0,287.0,Nascent,Nucleus,1,1
30,665.0,1396.0,Nascent,Nucleus,2,1
31,1223.0,1651.0,Nascent,Nucleus,3,1
32,1199.0,1699.0,Nascent,Nucleus,3,1
33,1325.0,1734.0,Nascent,Nucleus,3,1
34,1184.0,1625.0,Nascent,Nucleus,3,1
35,1259.0,1634.0,Nascent,Nucleus,3,1
36,1240.0,1639.0,Nascent,Nucleus,3,1
37,1238.0,1638.0,Nascent,Nucleus,3,1
38,1218.0,1647.0,Nascent,Nucleus,3,1
39,1224.0,1652.0,Nascent,Nucleus,3,1
40,1225.0,1662.0,Nascent,Nucleus,3,1
41,1309.0,1668.0,Nascent,Nucleus,3,1
42,1228.0,1771.0,Nascent,Nucleus,3,1
43,1278.0,1773.0,Nascent,Nucleus,3,1
44,1309.0,1658.0,Nascent,Nucleus,9,2
45,1365.0,1717.0,Nascent,Nucleus,9,2
46,1334.0,1757.0,Nascent,Nucleus,9,2
47,1611.0,954.0,Nascent,Nucleus,6,2
48,312.0,1416.0,Nascent,Cytoplasm,7,2
49,1334.0,1610.0,Nascent,Cytoplasm,9,2
50,1218.0,1660.0,Nascent,Cytoplasm,9,2
51,1406.0,1691.0,Nascent,Nucleus,9,2
52,1647.0,1000.0,Nascent,Nucleus,6,2
53,1648.0,1001.0,Nascent,Nucleus,6,2
54,1649.0,999.0,Nascent,Nucleus,6,2
55,1647.0,1002.0,Nascent,Nucleus,6,2
56,1178.0,1541.0,Nascent,Cytoplasm,9,2
57,1335.0,1789.0,Nascent,Nucleus,9,2
58,,,No Spots,NA,1,2
59,,,No Spots,NA,2,2
60,,,No Spots,NA,3,2
61,,,No Spots,NA,4,2
62,,,No Spots,NA,5,2
63,,,No Spots,NA,8,2
64,1464.0,1331.0,Nascent,Nucleus,5,3
65,1518.0,1332.0,Nascent,Nucleus,5,3
66,1448.0,1387.0,Nascent,Nucleus,5,3
67,1454.0,1440.0,Nascent,Nucleus,5,3
68,1646.0,1465.0,Nascent,Cytoplasm,5,3
69,1463.0,1411.0,Nascent,Nucleus,5,3
70,,,No Spots,NA,1,3
71,,,No Spots,NA,2,3
72,,,No Spots,NA,3,3
73,,,No Spots,NA,4,3
74,581.0,1045.0,Nascent,Nucleus,1,4
75,557.0,1067.0,Nascent,Nucleus,1,4
76,660.0,1073.0,Nascent,Nucleus,1,4
77,586.0,1077.0,Nascent,Nucleus,1,4
78,841.0,1110.0,Nascent,Nucleus,2,4
79,599.0,1122.0,Nascent,Nucleus,1,4
80,925.0,1121.0,Nascent,Nucleus,2,4
81,914.0,1122.0,Nascent,Nucleus,2,4
82,841.0,1132.0,Nascent,Nucleus,2,4
83,819.0,1139.0,Nascent,Cytoplasm,2,4
84,612.0,1141.0,Nascent,Nucleus,1,4
85,557.0,1155.0,Nascent,Cytoplasm,1,4
86,860.0,1168.0,Nascent,Nucleus,2,4
87,824.0,1207.0,Nascent,Cytoplasm,2,4
88,642.0,1008.0,Nascent,Cytoplasm,1,4
89,555.0,1038.0,Nascent,Cytoplasm,1,4
90,555.0,1041.0,Nascent,Cytoplasm,1,4
91,582.0,1046.0,Nascent,Nucleus,1,4
92,602.0,1096.0,Nascent,Nucleus,1,4
93,649.0,1122.0,Nascent,Nucleus,1,4
94,640.0,1124.0,Nascent,Nucleus,1,4
95,559.0,1155.0,Nascent,Cytoplasm,1,4
96,852.0,1157.0,Nascent,Nucleus,2,4
97,904.0,1180.0,Nascent,Nucleus,2,4
98,556.0,1088.0,Mature,Nucleus,1,4
99,556.0,1088.0,Mature,Nucleus,1,4
100,555.0,1087.0,Mature,Nucleus,1,4
101,557.0,1089.0,Mature,Nucleus,1,4
102,555.0,1087.0,Mature,Nucleus,1,4
103,557.0,1089.0,Mature,Nucleus,1,4
104,555.0,1087.0,Mature,Nucleus,1,4
105,557.0,1089.0,Mature,Nucleus,1,4
106,555.0,1087.0,Mature,Nucleus,1,4
107,557.0,1089.0,Mature,Nucleus,1,4
108,555.0,1087.0,Mature,Nucleus,1,4
109,557.0,1089.0,Mature,Nucleus,1,4
110,555.0,1087.0,Mature,Nucleus,1,4
111,557.0,1089.0,Mature,Nucleus,1,4
112,555.0,1087.0,Mature,Nucleus,1,4
113,557.0,1089.0,Mature,Nucleus,1,4
114,555.0,1087.0,Mature,Nucleus,1,4
115,557.0,1089.0,Mature,Nucleus,1,4
116,555.0,1087.0,Mature,Nucleus,1,4
117,557.0,1089.0,Mature,Nucleus,1,4
118,555.0,1087.0,Mature,Nucleus,1,4
119,557.0,1089.0,Mature,Nucleus,1,4
120,558.0,1086.0,Mature,Nucleus,1,4
121,731.0,561.0,Nascent,Nucleus,3,5
122,1032.0,582.0,Nascent,Nucleus,2,5
123,1743.0,858.0,Nascent,Nucleus,7,5
124,1607.0,894.0,Nascent,Nucleus,7,5
125,1714.0,922.0,Nascent,Cytoplasm,7,5
126,1637.0,932.0,Nascent,Cytoplasm,7,5
127,568.0,1159.0,Nascent,Cytoplasm,8,5
128,492.0,1205.0,Nascent,Nucleus,8,5
129,607.0,1206.0,Nascent,Cytoplasm,8,5
130,575.0,1233.0,Nascent,Nucleus,8,5
131,460.0,1265.0,Nascent,Nucleus,8,5
132,600.0,1271.0,Nascent,Nucleus,8,5
133,540.0,1286.0,Nascent,Nucleus,8,5
134,610.0,1304.0,Nascent,Nucleus,8,5
135,474.0,1322.0,Nascent,Nucleus,8,5
136,576.0,1333.0,Nascent,Nucleus,8,5
137,454.0,1333.0,Nascent,Cytoplasm,8,5
138,426.0,1338.0,Nascent,Cytoplasm,8,5
139,494.0,1349.0,Nascent,Nucleus,8,5
140,1099.0,1464.0,Nascent,Cytoplasm,9,5
141,1113.0,1537.0,Nascent,Nucleus,9,5
142,1093.0,447.0,Nascent,Nucleus,2,5
143,1130.0,951.0,Nascent,Nucleus,6,5
