,x,y,type,region,cell,frame
0,1308.0,1573.0,Nascent,Nucleus,1,0
1,485.0,809.0,Nascent,Cytoplasm,1,1
2,490.0,806.0,Nascent,Cytoplasm,1,1
3,470.0,806.0,Mature,Cytoplasm,1,1
4,465.0,806.0,Mature,Cytoplasm,1,1
5,473.0,806.0,Mature,Cytoplasm,1,1
6,485.0,809.0,Nascent,Cytoplasm,1,1
7,503.0,814.0,Nascent,Cytoplasm,1,1
8,460.0,810.0,Mature,Cytoplasm,1,1
9,452.0,813.0,Nascent,Cytoplasm,1,1
10,466.0,812.0,Mature,Cytoplasm,1,1
11,480.0,823.0,Nascent,Cytoplasm,1,1
12,496.0,812.0,Nascent,Cytoplasm,1,1
13,476.0,813.0,Mature,Cytoplasm,1,1
14,445.0,821.0,Nascent,Cytoplasm,1,1
15,456.0,815.0,Nascent,Cytoplasm,1,1
16,492.0,815.0,Nascent,Cytoplasm,1,1
17,465.0,816.0,Mature,Cytoplasm,1,1
18,456.0,833.0,Nascent,Cytoplasm,1,1
19,495.0,825.0,Nascent,Cytoplasm,1,1
20,445.0,821.0,Nascent,Cytoplasm,1,1
21,489.0,820.0,Nascent,Cytoplasm,1,1
22,437.0,823.0,Nascent,Cytoplasm,1,1
23,518.0,822.0,Mature,Cytoplasm,1,1
24,525.0,824.0,Mature,Cytoplasm,1,1
25,490.0,834.0,Nascent,Cytoplasm,1,1
26,490.0,826.0,Nascent,Cytoplasm,1,1
27,523.0,830.0,Mature,Cytoplasm,1,1
28,435.0,830.0,Nascent,Cytoplasm,1,1
29,436.0,834.0,Nascent,Cytoplasm,1,1
30,465.0,834.0,Nascent,Cytoplasm,1,1
31,498.0,835.0,Nascent,Cytoplasm,1,1
32,445.0,838.0,Nascent,Cytoplasm,1,1
33,433.0,842.0,Nascent,Cytoplasm,1,1
34,500.0,839.0,Nascent,Cytoplasm,1,1
35,370.0,934.0,Nascent,Nucleus,1,1
36,452.0,839.0,Nascent,Cytoplasm,1,1
37,462.0,838.0,Nascent,Cytoplasm,1,1
38,478.0,839.0,Nascent,Cytoplasm,1,1
39,391.0,871.0,Nascent,Cytoplasm,1,1
40,473.0,841.0,Nascent,Cytoplasm,1,1
41,512.0,839.0,Nascent,Cytoplasm,1,1
42,461.0,840.0,Nascent,Cytoplasm,1,1
43,433.0,842.0,Nascent,Cytoplasm,1,1
44,486.0,860.0,Nascent,Cytoplasm,1,1
45,534.0,842.0,Mature,Cytoplasm,1,1
46,419.0,844.0,Mature,Cytoplasm,1,1
47,466.0,843.0,Nascent,Cytoplasm,1,1
48,527.0,843.0,Nascent,Cytoplasm,1,1
49,530.0,846.0,Mature,Cytoplasm,1,1
50,537.0,845.0,Mature,Cytoplasm,1,1
51,424.0,847.0,Mature,Cytoplasm,1,1
52,393.0,849.0,Nascent,Cytoplasm,1,1
53,415.0,850.0,Mature,Cytoplasm,1,1
54,439.0,849.0,Nascent,Cytoplasm,1,1
55,537.0,849.0,Mature,Cytoplasm,1,1
56,450.0,851.0,Nascent,Cytoplasm,1,1
57,537.0,854.0,Mature,Cytoplasm,1,1
58,410.0,852.0,Mature,Cytoplasm,1,1
59,439.0,854.0,Nascent,Cytoplasm,1,1
60,419.0,853.0,Mature,Cytoplasm,1,1
61,531.0,853.0,Mature,Cytoplasm,1,1
62,373.0,868.0,Nascent,Cytoplasm,1,1
63,423.0,854.0,Mature,Cytoplasm,1,1
64,444.0,855.0,Nascent,Cytoplasm,1,1
65,497.0,855.0,Nascent,Cytoplasm,1,1
66,414.0,855.0,Mature,Cytoplasm,1,1
67,515.0,855.0,Nascent,Cytoplasm,1,1
68,478.0,856.0,Nascent,Cytoplasm,1,1
69,397.0,857.0,Nascent,Cytoplasm,1,1
70,409.0,857.0,Mature,Cytoplasm,1,1
71,429.0,862.0,Mature,Cytoplasm,1,1
72,502.0,858.0,Nascent,Cytoplasm,1,1
73,402.0,863.0,Mature,Cytoplasm,1,1
74,416.0,858.0,Mature,Cytoplasm,1,1
75,544.0,867.0,Nascent,Cytoplasm,1,1
76,393.0,859.0,Nascent,Cytoplasm,1,1
77,538.0,861.0,Nascent,Cytoplasm,1,1
78,502.0,862.0,Nascent,Cytoplasm,1,1
79,415.0,862.0,Mature,Cytoplasm,1,1
80,412.0,867.0,Mature,Cytoplasm,1,1
81,394.0,868.0,Nascent,Cytoplasm,1,1
82,497.0,866.0,Nascent,Cytoplasm,1,1
83,529.0,867.0,Nascent,Cytoplasm,1,1
84,373.0,868.0,Nascent,Cytoplasm,1,1
85,427.0,869.0,Nascent,Cytoplasm,1,1
86,503.0,867.0,Nascent,Cytoplasm,1,1
87,492.0,874.0,Nascent,Cytoplasm,1,1
88,366.0,873.0,Nascent,Cytoplasm,1,1
89,382.0,873.0,Nascent,Cytoplasm,1,1
90,365.0,879.0,Mature,Cytoplasm,1,1
91,384.0,880.0,Nascent,Cytoplasm,1,1
92,396.0,877.0,Nascent,Cytoplasm,1,1
93,518.0,878.0,Nascent,Cytoplasm,1,1
94,545.0,878.0,Nascent,Cytoplasm,1,1
95,374.0,882.0,Mature,Cytoplasm,1,1
96,493.0,879.0,Nascent,Cytoplasm,1,1
97,402.0,880.0,Nascent,Cytoplasm,1,1
98,410.0,881.0,Nascent,Cytoplasm,1,1
99,354.0,885.0,Mature,Cytoplasm,1,1
100,518.0,882.0,Nascent,Cytoplasm,1,1
101,358.0,884.0,Mature,Cytoplasm,1,1
102,403.0,885.0,Nascent,Nucleus,1,1
103,415.0,886.0,Nascent,Nucleus,1,1
104,492.0,884.0,Nascent,Cytoplasm,1,1
105,366.0,885.0,Mature,Cytoplasm,1,1
106,364.0,890.0,Mature,Cytoplasm,1,1
107,344.0,896.0,Mature,Cytoplasm,1,1
108,379.0,887.0,Mature,Cytoplasm,1,1
109,400.0,890.0,Nascent,Nucleus,1,1
110,396.0,899.0,Nascent,Nucleus,1,1
111,427.0,890.0,Nascent,Nucleus,1,1
112,442.0,887.0,Nascent,Nucleus,1,1
113,469.0,889.0,Nascent,Nucleus,1,1
114,358.0,890.0,Mature,Cytoplasm,1,1
115,472.0,889.0,Nascent,Nucleus,1,1
116,372.0,893.0,Mature,Cytoplasm,1,1
117,392.0,891.0,Nascent,Nucleus,1,1
118,380.0,891.0,Mature,Cytoplasm,1,1
119,478.0,892.0,Nascent,Nucleus,1,1
120,526.0,907.0,Nascent,Cytoplasm,1,1
121,558.0,895.0,Mature,Cytoplasm,1,1
122,351.0,894.0,Mature,Cytoplasm,1,1
123,392.0,898.0,Nascent,Nucleus,1,1
124,428.0,896.0,Nascent,Nucleus,1,1
125,362.0,896.0,Mature,Cytoplasm,1,1
126,380.0,896.0,Mature,Nucleus,1,1
127,423.0,896.0,Nascent,Nucleus,1,1
128,554.0,902.0,Mature,Cytoplasm,1,1
129,428.0,900.0,Nascent,Nucleus,1,1
130,534.0,899.0,Nascent,Cytoplasm,1,1
131,544.0,900.0,Nascent,Cytoplasm,1,1
132,559.0,900.0,Mature,Cytoplasm,1,1
133,351.0,899.0,Mature,Cytoplasm,1,1
134,367.0,901.0,Mature,Cytoplasm,1,1
135,380.0,902.0,Mature,Nucleus,1,1
136,373.0,901.0,Mature,Nucleus,1,1
137,514.0,903.0,Nascent,Cytoplasm,1,1
138,353.0,903.0,Mature,Cytoplasm,1,1
139,358.0,904.0,Mature,Cytoplasm,1,1
140,432.0,905.0,Nascent,Nucleus,1,1
141,537.0,903.0,Nascent,Cytoplasm,1,1
142,556.0,909.0,Mature,Cytoplasm,1,1
143,363.0,905.0,Mature,Nucleus,1,1
144,559.0,904.0,Mature,Cytoplasm,1,1
