,x,y,type,region,cell,frame
0,263.0,569.0,Nascent,Nucleus,1,0
1,158.0,524.0,Nascent,Cytoplasm,1,0
2,191.0,544.0,Nascent,Nucleus,1,0
3,212.0,581.0,Nascent,Nucleus,1,0
4,218.0,523.0,Nascent,Nucleus,1,0
5,218.0,523.0,Nascent,Nucleus,1,0
6,218.0,523.0,Nascent,Nucleus,1,0
7,172.0,551.0,Nascent,Nucleus,1,0
8,173.0,551.0,Nascent,Nucleus,1,0
9,172.0,551.0,Nascent,Nucleus,1,0
10,173.0,554.0,Nascent,Nucleus,1,0
11,230.0,585.0,Nascent,Nucleus,1,0
12,228.0,583.0,Nascent,Nucleus,1,0
13,1660.0,880.0,Nascent,Cytoplasm,1,1
14,1594.0,908.0,Nascent,Cytoplasm,1,1
15,1341.0,954.0,Nascent,Cytoplasm,1,1
16,1528.0,959.0,Nascent,Cytoplasm,1,1
17,1583.0,987.0,Nascent,Cytoplasm,1,1
18,1571.0,997.0,Nascent,Cytoplasm,1,1
19,1582.0,1001.0,Nascent,Cytoplasm,1,1
20,1571.0,1016.0,Nascent,Cytoplasm,1,1
21,1470.0,1028.0,Nascent,Nucleus,1,1
22,1440.0,1029.0,Nascent,Nucleus,1,1
23,1597.0,1060.0,Nascent,Cytoplasm,1,1
24,1442.0,1073.0,Nascent,Nucleus,1,1
25,1417.0,1083.0,Nascent,Nucleus,1,1
26,1363.0,1085.0,Nascent,Cytoplasm,1,1
27,1507.0,1086.0,Nascent,Nucleus,1,1
28,1412.0,1107.0,Nascent,Cytoplasm,1,1
29,1413.0,1126.0,Nascent,Cytoplasm,1,1
30,1605.0,1149.0,Nascent,Cytoplasm,1,1
31,1555.0,1161.0,Nascent,Nucleus,1,1
32,958.0,1349.0,Nascent,Nucleus,2,1
33,1028.0,1355.0,Nascent,Cytoplasm,2,1
34,863.0,1422.0,Nascent,Cytoplasm,2,1
35,1505.0,923.0,Nascent,Cytoplasm,1,1
36,1429.0,992.0,Nascent,Cytoplasm,1,1
37,1471.0,1030.0,Nascent,Nucleus,1,1
38,1614.0,1030.0,Nascent,Cytoplasm,1,1
39,1579.0,1045.0,Nascent,Nucleus,1,1
40,1452.0,1058.0,Nascent,Nucleus,1,1
41,1402.0,1078.0,Nascent,Cytoplasm,1,1
42,1387.0,1099.0,Nascent,Cytoplasm,1,1
43,1413.0,1107.0,Nascent,Cytoplasm,1,1
44,954.0,1272.0,Nascent,Cytoplasm,2,1
45,1046.0,1345.0,Nascent,Cytoplasm,2,1
46,1602.0,979.0,Nascent,Cytoplasm,1,1
47,1565.0,991.0,Nascent,Cytoplasm,1,1
48,1589.0,995.0,Nascent,Cytoplasm,1,1
49,1578.0,1022.0,Nascent,Cytoplasm,1,1
50,1558.0,1051.0,Nascent,Nucleus,1,1
51,1559.0,1052.0,Nascent,Nucleus,1,1
52,1551.0,1057.0,Nascent,Nucleus,1,1
53,1553.0,1056.0,Nascent,Nucleus,1,1
54,1549.0,1057.0,Nascent,Nucleus,1,1
55,1405.0,1083.0,Nascent,Cytoplasm,1,1
56,1508.0,1087.0,Nascent,Nucleus,1,1
57,1453.0,1141.0,Nascent,Nucleus,1,1
58,1568.0,1190.0,Nascent,Cytoplasm,1,1
59,1570.0,1190.0,Nascent,Cytoplasm,1,1
60,927.0,1300.0,Nascent,Cytoplasm,2,1
61,919.0,1391.0,Nascent,Nucleus,2,1
62,917.0,1392.0,Nascent,Nucleus,2,1
63,1028.0,1423.0,Nascent,Nucleus,2,1
64,1031.0,1424.0,Nascent,Nucleus,2,1
65,1029.0,1424.0,Nascent,Nucleus,2,1
66,1030.0,1422.0,Nascent,Nucleus,2,1
67,1031.0,1424.0,Nascent,Nucleus,2,1
68,1018.0,1437.0,Nascent,Nucleus,2,1
69,1018.0,1437.0,Nascent,Nucleus,2,1
70,1017.0,1679.0,Nascent,Nucleus,3,1
71,968.0,141.0,Nascent,Cytoplasm,1,2
72,941.0,254.0,Nascent,Cytoplasm,1,2
73,980.0,288.0,Nascent,Cytoplasm,1,2
74,986.0,508.0,Nascent,Cytoplasm,2,2
75,800.0,532.0,Nascent,Nucleus,2,2
76,1564.0,591.0,Nascent,Cytoplasm,3,2
77,1500.0,648.0,Nascent,Cytoplasm,3,2
78,783.0,650.0,Nascent,Cytoplasm,2,2
79,746.0,657.0,Nascent,Cytoplasm,2,2
80,1485.0,658.0,Nascent,Cytoplasm,3,2
81,1516.0,662.0,Nascent,Cytoplasm,3,2
82,1494.0,663.0,Nascent,Cytoplasm,3,2
83,1462.0,665.0,Nascent,Cytoplasm,3,2
84,775.0,674.0,Nascent,Cytoplasm,2,2
85,768.0,676.0,Nascent,Cytoplasm,2,2
86,1460.0,676.0,Nascent,Cytoplasm,3,2
87,1475.0,679.0,Nascent,Cytoplasm,3,2
88,1440.0,682.0,Nascent,Cytoplasm,3,2
89,782.0,685.0,Nascent,Cytoplasm,2,2
90,1422.0,717.0,Nascent,Cytoplasm,3,2
91,1535.0,745.0,Nascent,Nucleus,3,2
92,1417.0,747.0,Nascent,Nucleus,3,2
93,1467.0,768.0,Nascent,Nucleus,3,2
94,1363.0,804.0,Nascent,Cytoplasm,3,2
95,1490.0,805.0,Nascent,Nucleus,3,2
96,1528.0,806.0,Nascent,Nucleus,3,2
97,1625.0,809.0,Nascent,Cytoplasm,3,2
98,1420.0,817.0,Nascent,Nucleus,3,2
99,1396.0,818.0,Nascent,Cytoplasm,3,2
100,1565.0,822.0,Nascent,Nucleus,3,2
101,1460.0,841.0,Nascent,Nucleus,3,2
102,1512.0,844.0,Nascent,Nucleus,3,2
103,1406.0,879.0,Nascent,Cytoplasm,3,2
104,1547.0,907.0,Nascent,Cytoplasm,3,2
105,346.0,1165.0,Nascent,Nucleus,4,2
106,1647.0,1233.0,Nascent,Cytoplasm,5,2
