time_min,time_hours,S_mean,S_median,S_q25,S_q75,S_min,S_max,S_std,A_mean,A_median,A_q25,A_q75,A_min,A_max,A_std,Ap_c_mean,Ap_c_median,Ap_c_q25,Ap_c_q75,Ap_c_min,Ap_c_max,Ap_c_std,Ap_n_mean,Ap_n_median,Ap_n_q25,Ap_n_q75,Ap_n_min,Ap_n_max,Ap_n_std,r_mean,r_median,r_q25,r_q75,r_min,r_max,r_std,R_mean,R_median,R_q25,R_q75,R_min,R_max,R_std,f_mean,f_median,f_q25,f_q75,f_min,f_max,f_std,F_mean,F_median,F_q25,F_q75,F_min,F_max,F_std,a_mean,a_median,a_q25,a_q75,a_min,a_max,a_std,total_STAT1_mean,total_pSTAT1_mean
251.06212424849699,4.18436873747495,7.0,7.0,7.0,7.0,7.0,7.0,NaN,428.0,428.0,428.0,428.0,428.0,428.0,NaN,17867.155060429235,17867.155060429235,17867.155060429235,17867.155060429235,17867.155060429235,17867.155060429235,NaN,2793.844939570763,2793.844939570763,2793.844939570763,2793.844939570763,2793.844939570763,2793.844939570763,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,3497.0,3497.0,3497.0,3497.0,3497.0,3497.0,NaN,13.0,13.0,13.0,13.0,13.0,13.0,NaN,5775.0,5775.0,5775.0,5775.0,5775.0,5775.0,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,21089.0,20661.0
253.94789579158316,4.232464929859719,7.0,7.0,7.0,7.0,7.0,7.0,NaN,462.4660601112515,462.4660601112515,462.4660601112515,462.4660601112515,462.4660601112515,462.4660601112515,NaN,18185.533939888748,18185.533939888748,18185.533939888748,18185.533939888748,18185.533939888748,18185.533939888748,NaN,2801.0,2801.0,2801.0,2801.0,2801.0,2801.0,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,3779.0,3779.0,3779.0,3779.0,3779.0,3779.0,NaN,15.0,15.0,15.0,15.0,15.0,15.0,NaN,5990.0,5990.0,5990.0,5990.0,5990.0,5990.0,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,21449.0,20986.533939888748
256.8336673346693,4.280561122244489,7.0,7.0,7.0,7.0,7.0,7.0,NaN,465.0,465.0,465.0,465.0,465.0,465.0,NaN,18491.91708124356,18491.91708124356,18491.91708124356,18491.91708124356,18491.91708124356,18491.91708124356,NaN,2819.0829187564427,2819.0829187564427,2819.0829187564427,2819.0829187564427,2819.0829187564427,2819.0829187564427,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,4169.0,4169.0,4169.0,4169.0,4169.0,4169.0,NaN,16.0,16.0,16.0,16.0,16.0,16.0,NaN,6270.999999999999,6270.999999999999,6270.999999999999,6270.999999999999,6270.999999999999,6270.999999999999,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,21776.0,21311.0
259.7194388777555,4.328657314629258,7.0,7.0,7.0,7.0,7.0,7.0,NaN,434.59052630452476,434.59052630452476,434.59052630452476,434.59052630452476,434.59052630452476,434.59052630452476,NaN,18737.409473695476,18737.409473695476,18737.409473695476,18737.409473695476,18737.409473695476,18737.409473695476,NaN,2874.0,2874.0,2874.0,2874.0,2874.0,2874.0,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,4506.0,4506.0,4506.0,4506.0,4506.0,4506.0,NaN,16.0,16.0,16.0,16.0,16.0,16.0,NaN,6615.0,6615.0,6615.0,6615.0,6615.0,6615.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,22046.0,21611.409473695476
262.6052104208417,4.376753507014028,7.0,7.0,7.0,7.0,7.0,7.0,NaN,408.0,408.0,408.0,408.0,408.0,408.0,NaN,18899.742122662312,18899.742122662312,18899.742122662312,18899.742122662312,18899.742122662312,18899.742122662312,NaN,2882.25787733769,2882.25787733769,2882.25787733769,2882.25787733769,2882.25787733769,2882.25787733769,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,4794.0,4794.0,4794.0,4794.0,4794.0,4794.0,NaN,17.0,17.0,17.0,17.0,17.0,17.0,NaN,6904.0,6904.0,6904.0,6904.0,6904.0,6904.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,22190.0,21782.0
265.4909819639279,4.424849699398798,7.0,7.0,7.0,7.0,7.0,7.0,NaN,463.0,463.0,463.0,463.0,463.0,463.0,NaN,18948.394217631387,18948.394217631387,18948.394217631387,18948.394217631387,18948.394217631387,18948.394217631387,NaN,2899.605782368615,2899.605782368615,2899.605782368615,2899.605782368615,2899.605782368615,2899.605782368615,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,4866.0,4866.0,4866.0,4866.0,4866.0,4866.0,NaN,16.0,16.0,16.0,16.0,16.0,16.0,NaN,7150.0,7150.0,7150.0,7150.0,7150.0,7150.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,22311.0,21848.0
268.37675350701403,4.472945891783567,6.0,6.0,6.0,6.0,6.0,6.0,NaN,473.9216836504246,473.9216836504246,473.9216836504246,473.9216836504246,473.9216836504246,473.9216836504246,NaN,19105.078316349576,19105.078316349576,19105.078316349576,19105.078316349576,19105.078316349576,19105.078316349576,NaN,2876.0,2876.0,2876.0,2876.0,2876.0,2876.0,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,5097.0,5097.0,5097.0,5097.0,5097.0,5097.0,NaN,17.0,17.0,17.0,17.0,17.0,17.0,NaN,7429.0,7429.0,7429.0,7429.0,7429.0,7429.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,22455.0,21981.078316349576
271.2625250501002,4.521042084168337,6.0,6.0,6.0,6.0,6.0,6.0,NaN,484.0,484.0,484.0,484.0,484.0,484.0,NaN,19176.0,19176.0,19176.0,19176.0,19176.0,19176.0,NaN,2945.0,2945.0,2945.0,2945.0,2945.0,2945.0,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,5325.0,5325.0,5325.0,5325.0,5325.0,5325.0,NaN,16.0,16.0,16.0,16.0,16.0,16.0,NaN,7700.615431833125,7700.615431833125,7700.615431833125,7700.615431833125,7700.615431833125,7700.615431833125,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,22605.0,22121.0
274.1482965931864,4.569138276553106,5.0,5.0,5.0,5.0,5.0,5.0,NaN,567.0,567.0,567.0,567.0,567.0,567.0,NaN,19197.0,19197.0,19197.0,19197.0,19197.0,19197.0,NaN,2985.0,2985.0,2985.0,2985.0,2985.0,2985.0,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,5601.0,5601.0,5601.0,5601.0,5601.0,5601.0,NaN,17.0,17.0,17.0,17.0,17.0,17.0,NaN,7902.9927602475345,7902.9927602475345,7902.9927602475345,7902.9927602475345,7902.9927602475345,7902.9927602475345,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,22749.0,22182.0
277.03406813627254,4.617234468937876,4.0,4.0,4.0,4.0,4.0,4.0,NaN,775.0000000000001,775.0000000000001,775.0000000000001,775.0000000000001,775.0000000000001,775.0000000000001,NaN,19107.003912754502,19107.003912754502,19107.003912754502,19107.003912754502,19107.003912754502,19107.003912754502,NaN,3017.9960872454963,3017.9960872454963,3017.9960872454963,3017.9960872454963,3017.9960872454963,3017.9960872454963,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,5874.0,5874.0,5874.0,5874.0,5874.0,5874.0,NaN,17.0,17.0,17.0,17.0,17.0,17.0,NaN,8191.000000000001,8191.000000000001,8191.000000000001,8191.000000000001,8191.000000000001,8191.000000000001,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,22900.0,22125.0
279.91983967935874,4.6653306613226455,4.0,4.0,4.0,4.0,4.0,4.0,NaN,814.0,814.0,814.0,814.0,814.0,814.0,NaN,19157.628111520593,19157.628111520593,19157.628111520593,19157.628111520593,19157.628111520593,19157.628111520593,NaN,3058.371888479406,3058.371888479406,3058.371888479406,3058.371888479406,3058.371888479406,3058.371888479406,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,6050.0,6050.0,6050.0,6050.0,6050.0,6050.0,NaN,23.0,23.0,23.0,23.0,23.0,23.0,NaN,8474.0,8474.0,8474.0,8474.0,8474.0,8474.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,23030.0,22216.0
282.8056112224449,4.713426853707415,3.0,3.0,3.0,3.0,3.0,3.0,NaN,987.5434408284423,987.5434408284423,987.5434408284423,987.5434408284423,987.5434408284423,987.5434408284423,NaN,19113.45655917156,19113.45655917156,19113.45655917156,19113.45655917156,19113.45655917156,19113.45655917156,NaN,3054.0,3054.0,3054.0,3054.0,3054.0,3054.0,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,6291.0,6291.0,6291.0,6291.0,6291.0,6291.0,NaN,23.0,23.0,23.0,23.0,23.0,23.0,NaN,8861.0,8861.0,8861.0,8861.0,8861.0,8861.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,23155.0,22167.45655917156
285.69138276553105,4.761523046092185,3.0,3.0,3.0,3.0,3.0,3.0,NaN,1100.7405020560423,1100.7405020560423,1100.7405020560423,1100.7405020560423,1100.7405020560423,1100.7405020560423,NaN,19143.25949794396,19143.25949794396,19143.25949794396,19143.25949794396,19143.25949794396,19143.25949794396,NaN,3028.0000000000005,3028.0000000000005,3028.0000000000005,3028.0000000000005,3028.0000000000005,3028.0000000000005,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,6520.000000000001,6520.000000000001,6520.000000000001,6520.000000000001,6520.000000000001,6520.000000000001,NaN,24.0,24.0,24.0,24.0,24.0,24.0,NaN,9240.0,9240.0,9240.0,9240.0,9240.0,9240.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,23272.000000000004,22171.25949794396
288.57715430861725,4.809619238476954,3.0,3.0,3.0,3.0,3.0,3.0,NaN,1157.462926631774,1157.462926631774,1157.462926631774,1157.462926631774,1157.462926631774,1157.462926631774,NaN,19289.537073368225,19289.537073368225,19289.537073368225,19289.537073368225,19289.537073368225,19289.537073368225,NaN,2981.0,2981.0,2981.0,2981.0,2981.0,2981.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,6566.0,6566.0,6566.0,6566.0,6566.0,6566.0,NaN,27.0,27.0,27.0,27.0,27.0,27.0,NaN,9746.0,9746.0,9746.0,9746.0,9746.0,9746.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,23428.0,22270.537073368225
291.4629258517034,4.857715430861724,3.0,3.0,3.0,3.0,3.0,3.0,NaN,1173.750980342867,1173.750980342867,1173.750980342867,1173.750980342867,1173.750980342867,1173.750980342867,NaN,19372.249019657134,19372.249019657134,19372.249019657134,19372.249019657134,19372.249019657134,19372.249019657134,NaN,3011.0,3011.0,3011.0,3011.0,3011.0,3011.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,6300.0,6300.0,6300.0,6300.0,6300.0,6300.0,NaN,26.0,26.0,26.0,26.0,26.0,26.0,NaN,10276.0,10276.0,10276.0,10276.0,10276.0,10276.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,23557.0,22383.249019657134
294.34869739478955,4.905811623246493,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,2.9999999999999996,NaN,1187.9999999999998,1187.9999999999998,1187.9999999999998,1187.9999999999998,1187.9999999999998,1187.9999999999998,NaN,19515.0,19515.0,19515.0,19515.0,19515.0,19515.0,NaN,3013.0,3013.0,3013.0,3013.0,3013.0,3013.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,5946.0,5946.0,5946.0,5946.0,5946.0,5946.0,NaN,23.999999999999996,23.999999999999996,23.999999999999996,23.999999999999996,23.999999999999996,23.999999999999996,NaN,10714.874198830037,10714.874198830037,10714.874198830037,10714.874198830037,10714.874198830037,10714.874198830037,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,23716.0,22528.0
297.23446893787576,4.953907815631262,3.0,3.0,3.0,3.0,3.0,3.0,NaN,1150.4421210669852,1150.4421210669852,1150.4421210669852,1150.4421210669852,1150.4421210669852,1150.4421210669852,NaN,19636.557878933014,19636.557878933014,19636.557878933014,19636.557878933014,19636.557878933014,19636.557878933014,NaN,3057.0,3057.0,3057.0,3057.0,3057.0,3057.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,5584.0,5584.0,5584.0,5584.0,5584.0,5584.0,NaN,25.0,25.0,25.0,25.0,25.0,25.0,NaN,11051.0,11051.0,11051.0,11051.0,11051.0,11051.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,23844.0,22693.557878933014
300.1202404809619,5.002004008016032,3.0,3.0,3.0,3.0,3.0,3.0,NaN,1175.1078604703418,1175.1078604703418,1175.1078604703418,1175.1078604703418,1175.1078604703418,1175.1078604703418,NaN,19700.892139529657,19700.892139529657,19700.892139529657,19700.892139529657,19700.892139529657,19700.892139529657,NaN,3123.0,3123.0,3123.0,3123.0,3123.0,3123.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,5275.0,5275.0,5275.0,5275.0,5275.0,5275.0,NaN,25.0,25.0,25.0,25.0,25.0,25.0,NaN,11421.0,11421.0,11421.0,11421.0,11421.0,11421.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,23999.0,22823.892139529657
303.0060120240481,5.050100200400801,3.0,3.0,3.0,3.0,3.0,3.0,NaN,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,NaN,19796.597970959352,19796.597970959352,19796.597970959352,19796.597970959352,19796.597970959352,19796.597970959352,NaN,3174.402029040648,3174.402029040648,3174.402029040648,3174.402029040648,3174.402029040648,3174.402029040648,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,4993.0,4993.0,4993.0,4993.0,4993.0,4993.0,NaN,24.0,24.0,24.0,24.0,24.0,24.0,NaN,11798.0,11798.0,11798.0,11798.0,11798.0,11798.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,24137.0,22971.0
305.89178356713427,5.098196392785571,3.0,3.0,3.0,3.0,3.0,3.0,NaN,1164.4832134084033,1164.4832134084033,1164.4832134084033,1164.4832134084033,1164.4832134084033,1164.4832134084033,NaN,19932.516786591594,19932.516786591594,19932.516786591594,19932.516786591594,19932.516786591594,19932.516786591594,NaN,3198.0,3198.0,3198.0,3198.0,3198.0,3198.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,4714.0,4714.0,4714.0,4714.0,4714.0,4714.0,NaN,24.0,24.0,24.0,24.0,24.0,24.0,NaN,12112.0,12112.0,12112.0,12112.0,12112.0,12112.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,24294.999999999996,23130.516786591594
308.7775551102204,5.1462925851703405,3.0,3.0,3.0,3.0,3.0,3.0,NaN,1151.9593154411127,1151.9593154411127,1151.9593154411127,1151.9593154411127,1151.9593154411127,1151.9593154411127,NaN,20048.040684558888,20048.040684558888,20048.040684558888,20048.040684558888,20048.040684558888,20048.040684558888,NaN,3214.0,3214.0,3214.0,3214.0,3214.0,3214.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,4445.0,4445.0,4445.0,4445.0,4445.0,4445.0,NaN,28.0,28.0,28.0,28.0,28.0,28.0,NaN,12466.0,12466.0,12466.0,12466.0,12466.0,12466.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,24414.0,23262.040684558888
311.6633266533066,5.19438877755511,3.0,3.0,3.0,3.0,3.0,3.0,NaN,1246.0,1246.0,1246.0,1246.0,1246.0,1246.0,NaN,20126.0,20126.0,20126.0,20126.0,20126.0,20126.0,NaN,3178.0,3178.0,3178.0,3178.0,3178.0,3178.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,4178.0,4178.0,4178.0,4178.0,4178.0,4178.0,NaN,28.0,28.0,28.0,28.0,28.0,28.0,NaN,12837.401733839954,12837.401733839954,12837.401733839954,12837.401733839954,12837.401733839954,12837.401733839954,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,24550.0,23304.0
314.5490981963928,5.24248496993988,3.0,3.0,3.0,3.0,3.0,3.0,NaN,1154.4201937276548,1154.4201937276548,1154.4201937276548,1154.4201937276548,1154.4201937276548,1154.4201937276548,NaN,20333.579806272344,20333.579806272344,20333.579806272344,20333.579806272344,20333.579806272344,20333.579806272344,NaN,3182.0,3182.0,3182.0,3182.0,3182.0,3182.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,3918.0,3918.0,3918.0,3918.0,3918.0,3918.0,NaN,26.0,26.0,26.0,26.0,26.0,26.0,NaN,13204.0,13204.0,13204.0,13204.0,13204.0,13204.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,24670.0,23515.579806272344
317.434869739479,5.290581162324649,3.0,3.0,3.0,3.0,3.0,3.0,NaN,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,NaN,20435.32286396471,20435.32286396471,20435.32286396471,20435.32286396471,20435.32286396471,20435.32286396471,NaN,3203.6771360352905,3203.6771360352905,3203.6771360352905,3203.6771360352905,3203.6771360352905,3203.6771360352905,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,3701.0,3701.0,3701.0,3701.0,3701.0,3701.0,NaN,23.0,23.0,23.0,23.0,23.0,23.0,NaN,13474.0,13474.0,13474.0,13474.0,13474.0,13474.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,24823.0,23639.0
320.32064128256513,5.338677354709419,3.0,3.0,3.0,3.0,3.0,3.0,NaN,1155.9717767456705,1155.9717767456705,1155.9717767456705,1155.9717767456705,1155.9717767456705,1155.9717767456705,NaN,20584.02822325433,20584.02822325433,20584.02822325433,20584.02822325433,20584.02822325433,20584.02822325433,NaN,3240.0,3240.0,3240.0,3240.0,3240.0,3240.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,3489.0,3489.0,3489.0,3489.0,3489.0,3489.0,NaN,22.0,22.0,22.0,22.0,22.0,22.0,NaN,13770.0,13770.0,13770.0,13770.0,13770.0,13770.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,24980.0,23824.02822325433
323.2064128256513,5.386773547094188,3.0,3.0,3.0,3.0,3.0,3.0,NaN,1229.0,1229.0,1229.0,1229.0,1229.0,1229.0,NaN,20672.022160039076,20672.022160039076,20672.022160039076,20672.022160039076,20672.022160039076,20672.022160039076,NaN,3206.9778399609236,3206.9778399609236,3206.9778399609236,3206.9778399609236,3206.9778399609236,3206.9778399609236,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,3299.0,3299.0,3299.0,3299.0,3299.0,3299.0,NaN,23.0,23.0,23.0,23.0,23.0,23.0,NaN,13999.0,13999.0,13999.0,13999.0,13999.0,13999.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,25108.0,23879.0
326.0921843687375,5.434869739478958,2.0,2.0,2.0,2.0,2.0,2.0,NaN,1544.7168640029035,1544.7168640029035,1544.7168640029035,1544.7168640029035,1544.7168640029035,1544.7168640029035,NaN,20402.283135997095,20402.283135997095,20402.283135997095,20402.283135997095,20402.283135997095,20402.283135997095,NaN,3280.0,3280.0,3280.0,3280.0,3280.0,3280.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,3116.0,3116.0,3116.0,3116.0,3116.0,3116.0,NaN,24.0,24.0,24.0,24.0,24.0,24.0,NaN,14281.0,14281.0,14281.0,14281.0,14281.0,14281.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,25227.0,23682.283135997095
328.97795591182364,5.482965931863728,2.0,2.0,2.0,2.0,2.0,2.0,NaN,1841.9169982849319,1841.9169982849319,1841.9169982849319,1841.9169982849319,1841.9169982849319,1841.9169982849319,NaN,20218.083001715066,20218.083001715066,20218.083001715066,20218.083001715066,20218.083001715066,20218.083001715066,NaN,3312.9999999999995,3312.9999999999995,3312.9999999999995,3312.9999999999995,3312.9999999999995,3312.9999999999995,NaN,0.0,0.0,0.0,0.0,0.0,0.0,NaN,2927.9999999999995,2927.9999999999995,2927.9999999999995,2927.9999999999995,2927.9999999999995,2927.9999999999995,NaN,23.0,23.0,23.0,23.0,23.0,23.0,NaN,14534.999999999998,14534.999999999998,14534.999999999998,14534.999999999998,14534.999999999998,14534.999999999998,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,25372.999999999996,23531.083001715066
331.8637274549098,5.531062124248497,2.0,2.0,2.0,2.0,2.0,2.0,NaN,1913.6335942499722,1913.6335942499722,1913.6335942499722,1913.6335942499722,1913.6335942499722,1913.6335942499722,NaN,20374.36640575003,20374.36640575003,20374.36640575003,20374.36640575003,20374.36640575003,20374.36640575003,NaN,3241.0,3241.0,3241.0,3241.0,3241.0,3241.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,2761.0,2761.0,2761.0,2761.0,2761.0,2761.0,NaN,23.0,23.0,23.0,23.0,23.0,23.0,NaN,14787.0,14787.0,14787.0,14787.0,14787.0,14787.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,25529.0,23615.36640575003
334.749498997996,5.579158316633267,1.0,1.0,1.0,1.0,1.0,1.0,NaN,2861.4521826978194,2861.4521826978194,2861.4521826978194,2861.4521826978194,2861.4521826978194,2861.4521826978194,NaN,19526.54781730218,19526.54781730218,19526.54781730218,19526.54781730218,19526.54781730218,19526.54781730218,NaN,3276.0,3276.0,3276.0,3276.0,3276.0,3276.0,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,2936.0,2936.0,2936.0,2936.0,2936.0,2936.0,NaN,23.0,23.0,23.0,23.0,23.0,23.0,NaN,15036.0,15036.0,15036.0,15036.0,15036.0,15036.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,25664.0,22802.54781730218
337.63527054108215,5.627254509018036,1.0,1.0,1.0,1.0,1.0,1.0,NaN,3570.3725708630227,3570.3725708630227,3570.3725708630227,3570.3725708630227,3570.3725708630227,3570.3725708630227,NaN,19001.627429136977,19001.627429136977,19001.627429136977,19001.627429136977,19001.627429136977,19001.627429136977,NaN,3239.0,3239.0,3239.0,3239.0,3239.0,3239.0,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,3287.0,3287.0,3287.0,3287.0,3287.0,3287.0,NaN,23.0,23.0,23.0,23.0,23.0,23.0,NaN,15300.0,15300.0,15300.0,15300.0,15300.0,15300.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,25811.0,22240.627429136977
340.52104208416836,5.675350701402806,1.0,1.0,1.0,1.0,1.0,1.0,NaN,4104.3820576356375,4104.3820576356375,4104.3820576356375,4104.3820576356375,4104.3820576356375,4104.3820576356375,NaN,18746.617942364363,18746.617942364363,18746.617942364363,18746.617942364363,18746.617942364363,18746.617942364363,NaN,3188.0,3188.0,3188.0,3188.0,3188.0,3188.0,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,3633.0,3633.0,3633.0,3633.0,3633.0,3633.0,NaN,24.0,24.0,24.0,24.0,24.0,24.0,NaN,15511.0,15511.0,15511.0,15511.0,15511.0,15511.0,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,26039.0,21934.617942364363
343.4068136272545,5.7234468937875755,1.0,1.0,1.0,1.0,1.0,1.0,NaN,4580.0,4580.0,4580.0,4580.0,4580.0,4580.0,NaN,18609.0,18609.0,18609.0,18609.0,18609.0,18609.0,NaN,3176.0,3176.0,3176.0,3176.0,3176.0,3176.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,3941.0,3941.0,3941.0,3941.0,3941.0,3941.0,NaN,24.0,24.0,24.0,24.0,24.0,24.0,NaN,15742.495809739634,15742.495809739634,15742.495809739634,15742.495809739634,15742.495809739634,15742.495809739634,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,26365.0,21785.0
346.29258517034066,5.771543086172345,1.0,1.0,1.0,1.0,1.0,1.0,NaN,4922.612624484245,4922.612624484245,4922.612624484245,4922.612624484245,4922.612624484245,4922.612624484245,NaN,18682.0,18682.0,18682.0,18682.0,18682.0,18682.0,NaN,3086.0,3086.0,3086.0,3086.0,3086.0,3086.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,3994.0,3994.0,3994.0,3994.0,3994.0,3994.0,NaN,24.0,24.0,24.0,24.0,24.0,24.0,NaN,15991.0,15991.0,15991.0,15991.0,15991.0,15991.0,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,26690.612624484245,21768.0
349.17835671342687,5.819639278557114,1.0,1.0,1.0,1.0,1.0,1.0,NaN,5278.12929800374,5278.12929800374,5278.12929800374,5278.12929800374,5278.12929800374,5278.12929800374,NaN,18669.87070199626,18669.87070199626,18669.87070199626,18669.87070199626,18669.87070199626,18669.87070199626,NaN,3093.0,3093.0,3093.0,3093.0,3093.0,3093.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,4050.0,4050.0,4050.0,4050.0,4050.0,4050.0,NaN,29.0,29.0,29.0,29.0,29.0,29.0,NaN,16264.0,16264.0,16264.0,16264.0,16264.0,16264.0,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,27041.0,21762.87070199626
352.064128256513,5.867735470941883,1.0,1.0,1.0,1.0,1.0,1.0,NaN,5611.0,5611.0,5611.0,5611.0,5611.0,5611.0,NaN,18630.8264291315,18630.8264291315,18630.8264291315,18630.8264291315,18630.8264291315,18630.8264291315,NaN,3102.173570868503,3102.173570868503,3102.173570868503,3102.173570868503,3102.173570868503,3102.173570868503,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,4114.0,4114.0,4114.0,4114.0,4114.0,4114.0,NaN,28.0,28.0,28.0,28.0,28.0,28.0,NaN,16602.0,16602.0,16602.0,16602.0,16602.0,16602.0,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,27344.0,21733.0
354.9498997995992,5.915831663326653,1.0,1.0,1.0,1.0,1.0,1.0,NaN,5842.0,5842.0,5842.0,5842.0,5842.0,5842.0,NaN,18738.68040225013,18738.68040225013,18738.68040225013,18738.68040225013,18738.68040225013,18738.68040225013,NaN,3097.31959774987,3097.31959774987,3097.31959774987,3097.31959774987,3097.31959774987,3097.31959774987,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,4211.0,4211.0,4211.0,4211.0,4211.0,4211.0,NaN,28.0,28.0,28.0,28.0,28.0,28.0,NaN,16979.0,16979.0,16979.0,16979.0,16979.0,16979.0,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,27678.0,21836.0
357.8356713426854,5.963927855711423,1.0,1.0,1.0,1.0,1.0,1.0,NaN,6049.0,6049.0,6049.0,6049.0,6049.0,6049.0,NaN,18857.0,18857.0,18857.0,18857.0,18857.0,18857.0,NaN,3057.0,3057.0,3057.0,3057.0,3057.0,3057.0,NaN,1.0,1.0,1.0,1.0,1.0,1.0,NaN,4219.0,4219.0,4219.0,4219.0,4219.0,4219.0,NaN,28.0,28.0,28.0,28.0,28.0,28.0,NaN,17301.151722788418,17301.151722788418,17301.151722788418,17301.151722788418,17301.151722788418,17301.151722788418,NaN,2.0,2.0,2.0,2.0,2.0,2.0,NaN,27963.0,21914.0
