time_min,time_hours,S_mean,A_mean,Ap_c_mean,Ap_n_mean,r_mean,R_mean,f_mean,F_mean,a_mean
75.03006012024048,1.250501002004008,22.9,6425.485336062037,88831.20654061022,14220.60812332774,59.9,148959.0825410262,84.1,27272.0,6.0
77.91583166332666,1.2985971943887775,21.4,8081.276293864027,88106.03074615687,14204.992959979101,63.1,157995.53242195348,86.0,28873.7,6.1
80.80160320641282,1.346693386773547,20.2,10204.94615753787,86954.20467313533,14215.749169326795,63.8,166812.02198763736,88.2,30512.4,6.8
83.687374749499,1.3947895791583167,18.6,12574.215677981196,85757.85459367491,14119.729728343891,65.5,175499.30699086207,91.0,32156.2,7.1
86.57314629258516,1.4428857715430863,17.5,15328.033543225098,84248.11505166753,14055.539342530803,65.3,183871.8611656896,92.8,33901.7,7.7
89.45891783567134,1.4909819639278556,16.5,18403.511584115837,82532.88841588415,13936.9,66.1,191845.98717580995,93.9,35577.4,7.9
92.34468937875752,1.5390781563126252,16.1,21462.995530322034,80832.16225097832,13809.237993673363,64.8,199435.13164461168,94.6,37246.3,7.6
95.23046092184369,1.5871743486973948,15.2,24591.723339046155,79100.87666095383,13618.4,64.9,206412.70219689963,95.9,38866.11088223596,7.5
98.11623246492987,1.6352705410821644,14.3,27848.25604308088,77198.98401077051,13397.763417645305,63.6,212780.4099038171,96.2,40490.98616756152,7.5
101.00200400801603,1.6833667334669338,13.2,31283.502828304267,75198.50307201239,13142.19409968334,63.9,218827.64601766187,99.5,42144.893141950735,7.7
103.88777555110221,1.7314629258517034,12.2,34908.91623309347,72979.88491785224,12911.362831742343,62.7,224300.79804151814,101.6,43784.52167516221,7.7
106.77354709418837,1.779559118236473,11.8,38521.43856204633,70808.5839558716,12658.877482082078,62.3,229253.4243379201,104.6,45440.82753542134,7.7
109.65931863727455,1.8276553106212425,10.9,42174.87959954419,68663.61666204002,12331.2,61.3,233940.27475163844,105.6,47142.0,7.3
112.54509018036072,1.8757515030060121,9.6,46079.27674254376,66268.20314784072,11981.192538821615,60.2,237845.27230224022,106.3,48819.6,7.7
115.4308617234469,1.9238476953907815,8.7,50112.97573586264,63726.46758270349,11664.856681433872,59.0,241186.31121276715,106.3,50434.0,7.9
118.31663326653306,1.971943887775551,8.4,54043.62792452607,61393.13180831366,11313.64026716028,58.5,244097.9713534101,105.8,52023.96351469789,8.1
121.20240480961924,2.0200400801603204,7.6,58042.11891448843,59029.18108551158,10983.6,57.3,246706.57118531308,105.7,53511.7,8.5
124.08817635270542,2.06813627254509,6.9,62062.60012731247,56723.39987268753,10636.9,54.9,248482.63795188334,106.9,55030.00030530366,9.2
126.97394789579158,2.1162324649298596,6.4,66084.24469215552,54548.815695022946,10274.560162871858,52.8,249678.77602550443,107.2,56531.1595291297,9.2
129.85971943887776,2.164328657314629,6.2,70020.95953081273,52493.40804811481,9930.1,52.2,250287.1758092687,107.3,58016.6,9.6
132.74549098196394,2.212424849699399,5.6,73872.59558425922,50554.71530408092,9595.089111659847,50.5,250615.51129144043,106.2,59443.4330741646,9.9
135.6312625250501,2.2605210420841684,5.1,77718.75049557748,48589.88639486839,9289.0,47.9,250283.05836653867,106.5,60751.3,9.9
138.51703406813627,2.308617234468938,4.9,81546.93945337567,46754.41824701089,8924.442299613425,45.4,249274.08581992256,105.9,62079.0531314955,10.4
141.40280561122245,2.3567134268537075,4.8,85222.7,45108.97906331278,8606.82093668722,42.3,247361.04327933508,105.1,63294.65739582671,10.7
144.28857715430863,2.404809619238477,4.4,88662.26140940402,43690.53859059598,8290.6,40.0,245012.87638721368,103.8,64474.53629585478,10.6
147.17434869739478,2.4529058116232463,4.2,91965.60892842626,42395.055177669456,7992.127792332981,39.1,242343.04454329633,103.0,65583.6,10.5
150.06012024048096,2.501002004008016,4.0,95071.58153504468,41245.51846495533,7753.4,37.2,239414.04200501397,102.6,66619.4467214901,10.8
152.94589178356713,2.5490981963927855,3.9,98055.7409236253,40250.65100376175,7499.1080726129585,35.1,235999.44941296763,102.4,67678.79684802794,10.6
155.8316633266533,2.597194388777555,3.6,100936.4812601642,39359.50653690683,7256.075062617761,33.2,232368.08466918935,99.0,68624.99003731138,10.7
158.7174348697395,2.6452905811623246,3.5,103668.53935097414,38645.66064902586,7037.7,31.0,228377.68742596748,98.7,69460.52300872366,11.4
161.60320641282564,2.693386773547094,3.1,106349.8938246877,37971.8,6862.6,29.2,224003.32797208018,97.5,70284.45198785044,11.4
164.48897795591182,2.741482965931864,3.0,108921.25675907948,37369.24731928836,6736.0,27.6,219353.04225691097,97.7,71042.36509858383,11.5
167.374749498998,2.7895791583166334,2.9,111482.85443885582,36863.24556114416,6587.8,25.5,214423.94757030104,95.9,71778.68030715319,11.9
170.26052104208418,2.837675350701403,2.8,113857.33579894583,36606.99364185331,6447.4705592008495,24.7,209530.33831711704,94.4,72435.5,12.1
173.14629258517033,2.8857715430861726,2.6,116338.26716703596,36190.12676828426,6334.706064679775,23.4,204381.29306176506,95.6,73080.32597095582,12.2
176.0320641282565,2.9338677354709417,2.5,118590.32078351677,35962.179216483244,6226.0,22.5,199299.58668375158,94.8,73697.9,12.0
178.9178356713427,2.9819639278557113,2.4,120840.41906308095,35768.34246664949,6109.733862239188,21.8,194234.32636664787,92.7,74251.13306299337,12.1
181.80360721442887,3.030060120240481,2.1,123202.75873997109,35444.15485886041,6026.504300620954,20.8,189317.17051093298,91.9,74772.33846024188,12.5
184.68937875751504,3.0781563126252505,2.0,125724.51851561037,34994.53572202132,5953.345762368314,19.7,184349.5507457063,91.1,75264.4,12.5
187.5751503006012,3.12625250501002,2.0,128079.54274811814,34710.90779890098,5910.3,18.5,179265.61978732166,90.2,75676.71049646886,12.4
190.46092184368737,3.1743486973947896,2.0,130166.86314874429,34706.036851255725,5793.2,17.2,174215.9204865864,88.2,76064.33852992716,12.4
193.34669338677355,3.2224448897795592,2.0,132027.6334454679,34886.76953814998,5728.0,17.0,169179.8822435821,86.6,76370.71708633157,12.2
196.23246492985973,3.270541082164329,2.0,133672.18329027243,35216.016709727555,5719.1,16.0,164300.25675267828,84.8,76643.13344101068,12.3
199.11823647294588,3.3186372745490984,2.0,135203.75145165564,35650.33105675249,5716.9,14.9,159405.98883253973,82.0,76810.31124178016,12.4
202.00400801603206,3.3667334669338675,1.8,136901.53324101635,35918.22784868989,5721.8,13.8,154471.83318204276,80.5,76955.59965409462,12.1
204.88977955911824,3.414829659318637,1.6,138865.70494640048,35855.717492853706,5749.2775607458225,13.5,149701.43903958442,77.7,77035.69583128126,12.3
207.77555110220442,3.4629258517034067,1.6,140749.3992440285,35940.435286870954,5744.5,13.0,145030.9054112584,76.4,77009.37930422567,12.4
210.66132264529057,3.5110220440881763,1.6,142581.84050505358,36081.84441308647,5763.9,12.8,140524.6804519662,75.0,76974.5,12.6
213.54709418837675,3.559118236472946,1.4,144614.40367679132,36048.796323208684,5796.9,12.7,136133.01800664596,75.2,76901.84264177748,12.9
216.43286573146293,3.6072144288577155,1.4,146746.7957584823,35923.404241517695,5833.3,12.6,131997.08229295077,73.7,76849.37674375581,12.9
219.3186372745491,3.655310621242485,1.3,148875.30436916047,35873.43666765034,5836.683236392751,12.5,128065.91650479063,73.1,76736.2,12.9
222.20440881763528,3.7034068136272547,1.3,151052.82503955046,35763.68130709477,5800.801475388785,11.8,124326.43257941233,72.3,76619.31759153864,13.0
225.09018036072143,3.7515030060120242,1.1,153288.76639694985,35611.28701005584,5785.246592994305,11.5,120587.78394514271,71.7,76523.7,13.1
227.9759519038076,3.7995991983967934,1.1,155876.9174153251,35147.68567904041,5763.596905634497,10.2,116822.52796314824,70.6,76344.49126199007,13.3
230.8617234468938,3.847695390781563,1.0,158707.76608948078,34490.6515002324,5741.922109658078,9.8,113045.78923221728,70.1,76199.30232318734,13.7
233.74749498997997,3.8957915831663326,0.9,161533.00003774677,33918.90716532764,5698.548401661175,9.8,109408.73240187531,69.4,76007.8,14.0
236.63326653306612,3.943887775551102,0.8,164833.63881428074,32892.6164924185,5655.470207608278,10.0,106057.39122006422,68.7,75780.34964034638,14.1
239.5190380761523,3.9919839679358717,0.7,167972.2792823697,32012.586344284537,5574.43437334579,10.8,103034.44132439952,67.1,75560.0,13.8
242.40480961923848,4.040080160320641,0.6,171539.98057869365,30731.61942130635,5477.9,10.3,100205.98658803506,65.7,75292.48264454627,13.9
245.29058116232466,4.0881763527054105,0.6,175034.4438658194,29538.338305753645,5345.517828426971,10.4,97491.60214450679,65.2,75008.31233659861,13.5
248.17635270541084,4.13627254509018,0.6,178277.18681943783,28566.134716119548,5202.792463690775,10.5,95044.1,64.3,74714.16948765927,13.6
251.06212424849699,4.18436873747495,0.6,181416.07995617614,27703.77057690354,5057.64946692034,10.3,92665.1080668666,63.8,74423.55548541344,13.5
253.94789579158316,4.232464929859719,0.5,184682.41892708023,26724.68726826399,4921.69380465579,10.5,90429.35795657444,62.6,74109.7,13.7
256.8336673346693,4.280561122244489,0.5,187922.70523245915,25767.574956383818,4786.610247819315,10.2,88317.27041701155,60.7,73761.78874328993,13.6
259.7194388777555,4.328657314629258,0.5,191062.9347529164,24950.298928760196,4637.9,9.8,86171.50599190101,59.8,73400.0804299241,14.0
262.6052104208417,4.376753507014028,0.5,194175.415120603,24178.8660092451,4506.9,9.2,83954.51339873376,57.4,72969.68602716134,14.2
265.4909819639279,4.424849699398798,0.5,197174.6980174173,23505.51963380193,4370.712221664301,8.8,81731.87109328891,56.9,72498.98882083014,13.9
268.37675350701403,4.472945891783567,0.5,200164.94844235608,22850.139401521923,4237.960800007382,8.3,79541.64047404984,56.0,72018.2,14.1
271.2625250501002,4.521042084168337,0.5,203048.3519352773,22302.590911466734,4116.509088533268,8.4,77433.20920435645,56.2,71556.8162169548,14.2
274.1482965931864,4.569138276553106,0.5,205846.24802416883,21852.521953905525,3992.4,8.3,75468.71316908482,55.4,71103.19401743982,14.4
277.03406813627254,4.617234468937876,0.5,208693.16105532268,21400.57722264582,3887.19759257735,8.2,73607.91346644852,54.1,70626.99767984098,15.0
279.91983967935874,4.6653306613226455,0.4,211657.27357678465,20862.229283950852,3799.670716049147,8.2,71718.42611726378,53.6,70159.14707637343,14.7
