time_min,time_hours,S,A,Ap_c,Ap_n,r,R,f,F,a,total_STAT1,total_pSTAT1
240.0,4.0,4.114873524490723,30260.79026738248,46924.50266710518,7686.844487907857,18.042158389536084,139235.4571599846,90.81507296288162,83626.82058704732,0.017711548704872057,84872.13742239552,54611.34715501304
241.0,4.016666666666667,4.033393569554571,30317.61270779091,46820.773270201666,7676.361926225543,17.939780489769884,138259.6077359086,90.69100722723572,83697.72640198622,0.01774851082417114,84814.74790421812,54497.13519642721
242.0,4.033333333333333,3.9535270258137656,30379.72519631369,46712.30858014311,7665.366578997743,17.838685337931608,137293.0100247388,90.56716499482592,83766.69341137074,0.017784938142114657,84757.40035545453,54377.675159140854
243.0,4.05,3.875241945559338,30447.218861251524,46599.037263850245,7653.8385874676205,17.738754870472338,136335.60195769632,90.44344847544836,83833.74264543048,0.017820835690430286,84700.09471256938,54252.87585131786
244.0,4.066666666666666,3.798507013840266,30520.17898061097,46480.89312865168,7641.758803134506,17.639872022848355,135387.3110558394,90.31975767005453,83898.89394023542,0.017856208469197117,84642.83091239716,54122.65193178619
245.0,4.083333333333333,3.7232915354383893,30598.684755224058,46357.81540403272,7629.10873288272,17.54192090797167,134448.0547439114,90.1959905042233,83962.16592995843,0.017891061443588676,84585.60889213948,53986.92413691544
246.0,4.1,3.6495654234505035,30682.809458875334,46229.7484982588,7615.8706322289,17.444786920075376,133517.74066639846,90.07204291169572,84023.57603664591,0.017925399540891132,84528.42858936303,53845.6191304877
247.0,4.116666666666666,3.5772991861249244,30772.620235826387,46096.642276215905,7602.027429953681,17.34835693251819,132596.26702830408,89.94780897603212,84083.14046531799,0.017959227647209437,84471.28994199597,53698.66970616959
248.0,4.133333333333334,3.5064639163187854,30868.17821711624,45958.451846066826,7587.562825142718,17.25251938957628,131683.52291956297,89.82318100622228,84140.87419582727,0.01799255060471544,84414.19288832578,53546.014671209545
249.0,4.15,3.4370312787198443,30969.53839646099,45815.13774963885,7572.461220895458,17.15716450325361,130779.38867517303,89.69804967456972,84196.7909801627,0.018025373208441112,84357.1373669953,53387.59897053431
250.0,4.166666666666667,3.368973499559848,31076.749653206505,45666.66586942637,7556.707794366998,17.06218435276796,129883.73621472229,89.57230409733792,84250.90333707523,0.018057700203628662,84300.12331699987,53223.37366379337
251.0,4.183333333333334,3.3022633546481646,31189.854753950665,45513.00745718321,7540.288466549524,16.967473061323165,128996.4294171626,89.44583195840107,84303.22255060801,0.018089536282709623,84243.1506776834,53053.29592373273
252.0,4.2,3.236874159153914,31308.890264675483,45354.13919761593,7523.189926443422,16.872926913928023,128117.32447143923,89.31851960106374,84353.7586682298,0.01812088608272725,84186.21938873483,52877.32912405935
253.0,4.216666666666667,3.1727797564748763,31433.886667934865,45190.0430741749,7505.39964807436,16.77844450513257,127246.27026939137,89.19025213523808,84402.5204997775,0.018151754182512497,84129.32939018412,52695.44272224926
254.0,4.233333333333333,3.1099545079691007,31564.868194189537,45020.70656437022,7486.905863838365,16.683926880292496,126383.10876538989,89.06091354184257,84449.5156195998,0.01818214510015321,84072.48062239811,52507.61242820859
255.0,4.25,3.0483732828053354,31701.85301627395,44846.12238206172,7467.697627740773,16.58927764858099,125527.67538213712,88.93038676362151,84494.75036542169,0.018212063290415716,84015.67302607645,52313.8200098025
256.0,4.266666666666667,2.988011447488799,31844.85304312938,44666.28875362335,7447.764745494004,16.49440314685311,124679.79938412509,88.79855382151513,84538.22984457888,0.0182415131422217,83958.90654224672,52114.05349911735
257.0,4.283333333333333,2.928844856717517,31993.87414737019,44481.20909537366,7427.09786951673,16.39921252132689,123839.30428791899,88.6652958922234,84579.95793291948,0.018270498976336008,83902.18111226059,51908.30696489039
258.0,4.3,2.8708498428061273,32148.91597233295,44290.89229810176,7405.688407353478,16.303617901994805,123006.00825271789,88.53049343219233,84619.93728439895,0.01829902504287079,83845.49667778818,51696.58070545524
259.0,4.316666666666666,2.814003207227597,32309.972136690732,44095.352423964854,7383.528620158519,16.207534468070424,122179.72449136846,88.39402624960255,84658.16933117907,0.018327095519182688,83788.8531808141,51478.88104412337
260.0,4.333333333333333,2.758282210362912,32477.030123266533,43894.60889799604,7360.611542369044,16.11088061152132,121360.26167557332,88.2557736273415,84694.65429478433,0.018354714507492084,83732.25056363162,51255.22044036508
261.0,4.35,2.7036645632388456,32650.07138855159,43688.68633066913,7336.93104961742,16.013578005285765,120547.4243462254,88.11561439981827,84729.39118939234,0.018381886032901217,83675.68876883814,51025.61738028655
262.0,4.366666666666666,2.650128417933231,32829.071394037914,43477.61452638607,7312.4818189054395,15.91555173783909,119741.01333429107,87.9734270675268,84762.37783261304,0.018408614041190194,83619.16773932941,50790.09634529151
263.0,4.383333333333334,2.5976523593643632,33013.99959347093,43261.42847917912,7287.259345644475,15.81673039364536,118940.82616009451,87.82908988359632,84793.6108533252,0.01843490239694051,83562.68741829452,50548.687824823595
264.0,4.4,2.5462153963713825,33204.819606228855,43040.168187183684,7261.2599557975045,15.717046151154658,118146.65747534994,87.68248095869959,84823.08570107045,0.018460754881508775,83506.24774921004,50301.42814298119
265.0,4.416666666666667,2.495796953457448,33401.489104985034,42813.87880363283,7234.480767216609,15.616434878015797,117358.29944758659,87.53347835916682,84850.79665915645,0.01848617519124088,83449.84867583447,50048.35957084944
266.0,4.433333333333334,2.446376862662861,33603.96009753283,42582.61029289645,7206.919751773339,15.514836190300135,116575.5422155824,87.38196020178142,84876.73685217387,0.018511166935653425,83393.49014220262,49789.53004466979
267.0,4.45,2.3979353551408167,33812.178759137525,42346.41768345835,7178.575650023416,15.41219355804635,115798.17426599814,87.22780476452995,84900.89826438921,0.018535733635712683,83337.1720926193,49524.99333348176
268.0,4.466666666666667,2.3504530538352015,34026.08577161636,42105.360633482545,7149.448066555064,15.308454332316105,115025.98288805735,87.0708905725103,84923.27174594384,0.018559878722236214,83280.89447165397,49254.80870003761
269.0,4.483333333333333,2.3039109649836087,34245.616162692786,41859.50369912594,7119.537362315148,15.203569847708795,114258.75455089196,86.91109651940069,84943.84703518229,0.018583605534248537,83224.65722413389,48979.04106144109
270.0,4.5,2.2582904713306515,34470.69963067116,41608.915912857105,7088.844751610368,15.0974954319022,113496.27534536443,86.74830194973256,84962.61276574757,0.018606917317567914,83168.46029513862,48697.760664467474
271.0,4.516666666666667,2.2135733239059876,34701.26047373061,41353.67094821303,7057.372208049601,14.99019048695827,112738.33136737873,86.58238678496653,84979.55648996242,0.018629817223289113,83112.30362999326,48411.04315626263
272.0,4.533333333333333,2.1697416353879784,34937.21781414744,41093.846833340125,7025.122526774778,14.88161849641313,111984.7091358408,86.41323161005957,84994.66468997188,0.01865230830650852,83056.18717426235,48118.969360114905
273.0,4.55,2.1267778724104485,35178.48568719502,40829.525912049416,6992.099274498821,14.77174707211823,111235.19598922797,86.2407177983967,85007.92279951822,0.018674393524963095,83000.11087374325,47821.62518654823
274.0,4.566666666666666,2.0846648489650437,35424.97312880443,40560.79474908254,6958.306796572859,14.660547965429473,110489.58046507223,86.064727606816,85019.31522088923,0.018696075737891005,82944.07467445983,47519.1015456554
275.0,4.583333333333333,2.0433857192539717,35676.58442745357,40287.74387341051,6923.7502217915335,14.547997076175552,109747.65271527028,85.88514429722788,85028.82534409035,0.018717357704823676,82888.07852265562,47211.49409520204
276.0,4.6,2.002923971050346,35933.219093580585,40010.46786033745,6888.435410869226,14.434074466493179,109009.20484394301,85.70185224348495,85036.4355703239,0.018738242084575613,82832.12236478725,46898.90327120668
277.0,4.616666666666666,1.9632634191915173,36194.77223847016,39729.064896658914,6852.369012388885,14.31876433566833,108274.03133097425,85.5147370464005,85042.12732823922,0.018758731434206997,82776.20614751797,46581.4339090478
278.0,4.633333333333334,1.9243881988022278,36461.13447258843,39443.63698147003,6815.558363651825,14.20205502880609,107541.9293382352,85.32368565594228,85045.88110377482,0.01877882820812828,82720.32981771028,46259.19534512186
279.0,4.65,1.8862827594337395,36732.19235038986,39154.2893928965,6778.011579133497,14.083938987218584,106812.69912274634,85.12858647790239,85047.67645449107,0.01879853475724237,82664.49332241986,45932.300972029996
280.0,4.666666666666667,1.8489318582339462,37007.82826829186,38861.13091037415,6739.737430221841,13.964412740631522,106086.14432501984,84.92932951099989,85047.49204384697,0.018817853328168325,82608.69660888784,45600.86834059599
281.0,4.683333333333334,1.8123205545050467,37287.92089060132,38564.27330133875,6700.74543259473,13.843476844249182,105362.07235297728,84.72580644884498,85045.30565667647,0.01883678606255149,82552.9396245348,45265.01873393348
282.0,4.7,1.7764342031059353,37572.34513838008,38263.83143587324,6661.045742699555,13.721135844469206,104640.29466544613,84.51791082605581,85041.0942341914,0.01885533499642306,82497.22231695287,44924.877178572795
283.0,4.716666666666667,1.7412584491231513,37860.97250083609,37959.92292629885,6620.64920676456,13.597398211212147,103920.62710852333,84.30553812221075,85034.83389447496,0.018873502059670044,82441.5446338995,44580.57213306341
284.0,4.733333333333333,1.7067792217044977,38153.67118851862,37652.66802985458,6579.567304916716,13.472276272011374,103202.89020666352,84.08858591066753,85026.49996516929,0.018891289075533835,82385.90652328992,44232.2353347713
285.0,4.75,1.672982728747543,38450.30628829231,37342.18950300431,6537.812141893754,13.345786141930809,102486.90943668509,83.86695396931951,85016.06701083007,0.01890869776024598,82330.30793319037,43880.00164489806
286.0,4.766666666666667,1.6398554511957715,38750.740084731755,37028.61227827595,6495.3964488032325,13.217947629314985,101772.51553023486,83.64054442650814,85003.50886240693,0.01892572972266453,82274.74881181093,43524.008727079185
287.0,4.783333333333333,1.607384137657633,39054.83207645286,36712.063517250805,6452.333513794715,13.088784157076946,101059.54468598071,83.40926188509678,84988.79865205666,0.018942386464074316,82219.22910749838,43164.39703104552
288.0,4.8,1.5755557992589964,39362.43942270992,36392.67211057645,6408.637235442961,12.958322651213104,100347.83887052913,83.1730135574553,84971.9088392696,0.01895866937796986,82163.74876872933,42801.309346019414
289.0,4.816666666666666,1.5443577041153072,39673.4168785244,36070.56885692516,6364.322008653188,12.826593443233195,99637.24598332017,82.93170940853935,84952.81125257703,0.018974579750016624,82108.30774410276,42434.890865578345
290.0,4.833333333333333,1.5137773727132908,39987.61728684822,35745.88589046881,6319.402805016338,12.69363015259183,98927.6201341412,82.68526227649282,84931.47711404036,0.018990118757986688,82052.90598233337,42065.28869548515
291.0,4.85,1.4838025723852117,40304.89152527283,35418.75685772321,6273.895049247973,12.559469565798695,98218.82178109928,82.43358803131599,84907.8770846154,0.01900528747187664,81997.54343224401,41692.65190697118
292.0,4.866666666666666,1.4544213129241854,40625.088933198036,35089.31642605864,6227.814683502476,12.424151514840037,97510.71796059536,82.17660568856641,84881.9812916118,0.019020086854011072,81942.22004275916,41317.131109561116
293.0,4.883333333333334,1.4256218413415014,40948.05737831948,34757.700306635736,6181.1780779420205,12.28771873532145,96803.18241915693,81.91423757344486,84853.7593731357,0.019034517759301334,81886.93576289724,40938.87838457776
294.0,4.9,1.3973926375315726,41273.643520777005,34424.04497721736,6134.002043769804,12.15021674279221,96096.09577521689,81.64640943336069,84823.18051169232,0.01904858093553817,81831.69054176417,40558.047020987164
295.0,4.916666666666667,1.369722409401601,41601.69305986501,34088.487466033686,6086.303802647235,12.011693674255087,95389.34565717912,81.37305059937711,84790.21347580827,0.019062277023780102,81776.48432854594,40174.79126868092
296.0,4.933333333333334,1.3426000884826694,41932.05081612924,33751.16532089134,6038.100935481234,11.872200154407823,94682.82679222857,81.09409410736305,84754.82666086151,0.019075606558842693,81721.31707250181,39789.266256372575
297.0,4.95,1.3160148255391615,42264.56113234324,33412.21617809929,5989.41141251492,11.731789137565746,93976.44114471688,80.8094768422764,84716.98812721473,0.019088569969815835,81666.18872295745,39401.62759061421
298.0,4.966666666666667,1.2899559860113428,42599.067827190556,33071.77791356523,5940.253488541958,11.59051575009675,93270.09794493657,80.51913967850189,84676.66564821394,0.01910116758075826,81611.09922929775,39012.03140210719
299.0,4.983333333333333,1.2644131461377985,42935.414665502394,32729.988104933855,5890.645770524187,11.448437146077659,92563.7138082819,80.22302759870733,84633.82674581518,0.019113399611340523,81556.04854096044,38620.63387545804
300.0,5.0,1.2393760883285179,43273.445292106706,32386.984218450656,5840.607096871399,11.305612326219437,91857.21272825579,79.92108985014524,84588.43874283259,0.019125266177735696,81501.03660742876,38227.59131532205
301.0,5.016666666666667,1.2148347975280773,43613.00363856975,32042.903145859225,5790.156593796288,11.162102000135699,91150.5261496684,79.61328004740722,84540.46880052015,0.019136767293425873,81446.06337822527,37833.05973965551
302.0,5.033333333333333,1.190779456812461,43953.93397191317,31697.88124095003,5739.313590041428,11.017968396708634,90443.59295175839,79.29955632930799,84489.88397033577,0.019147902870244683,81391.12880290464,37437.19483099146
303.0,5.05,1.167200443774809,44296.08111797788,31352.054093671846,5688.097619397821,10.873275124755516,89736.35945689921,78.97988145530927,84436.65123637726,0.01915867271938617,81336.23283104756,37040.15171306967
304.0,5.066666666666666,1.1440883264832158,44639.29069909004,31005.556313065736,5636.528400098072,10.72808698935401,89028.77941480503,78.65422294880983,84380.73756495296,0.019169076552576637,81281.37541225385,36642.08471316381
305.0,5.083333333333333,1.1214338597444455,44983.409157712296,30658.521567634314,5584.6257707895875,10.582469833474331,88320.81394750567,78.32255320255219,84322.10995256492,0.01917911398330374,81226.5564961362,36243.1473384239
306.0,5.1,1.0992279815517552,45328.28414066339,30311.08216095824,5532.409730692228,10.436490384000184,87612.43152794486,77.98484958887498,84260.73547262282,0.019188784528096192,81171.77603231386,35843.49189165047
307.0,5.116666666666666,1.0774618091438448,45673.76440919894,29963.369230134107,5479.900331073075,10.290216062549066,86903.60787694258,77.64109458284294,84196.58132861361,0.019198087608000857,81117.03397040612,35443.269561207184
308.0,5.133333333333334,1.056126635882411,46019.70024300119,29615.51228001617,5427.117737009237,10.143714862488,86194.32591843109,77.29127583817045,84129.61489910395,0.019207022549960658,81062.3302600266,35042.63001702541
309.0,5.15,1.0352139273200858,46365.94339325149,29267.639329256333,5374.082128268849,9.997055146822918,85484.5756528432,76.93538631492618,84059.80379311492,0.01921558858850392,81007.66485077668,34641.721457525186
310.0,5.166666666666667,1.0147153181584319,46712.34733737893,28919.876631972867,5320.8137228881715,9.850305530553342,84774.35406835841,76.57342433789995,83987.11589669518,0.019223784867303313,80953.03769223996,34240.69035486104
311.0,5.183333333333334,0.9946226086509156,47058.767412340014,28572.34858255066,5267.332739085521,9.703534699483523,84063.66500803607,76.20539370454694,83911.51942758616,0.01923161044099752,80898.4487339762,33839.681321636184
312.0,5.2,0.9749277614239609,47405.06085016053,28225.177724482946,5213.65935087222,9.55681126995494,83352.51903573466,75.8313037460072,83832.98298382071,0.01923906427696592,80843.89792551569,33438.837075355164
313.0,5.216666666666667,0.9556228983450562,47751.08708420913,27878.48441535218,5159.813716792381,9.410203654871514,82640.93329521186,75.45116939458356,83751.47559729105,0.019246145257250147,80789.3852163537,33038.29813214456
314.0,5.233333333333333,0.936700297105645,48096.707641552006,27532.387029091584,5105.815885301255,9.26377988769826,81928.93133970993,75.06501125677063,83666.966784753,0.01925285218059912,80734.91055594485,32638.202914392838
315.0,5.25,0.9181523885286195,48441.786486282836,27187.001556963973,5051.68585045128,9.117607533191494,81216.5429774267,74.67285563960246,83579.42659912929,0.019259183764438026,80680.47389369809,32238.68740741525
316.0,5.266666666666667,0.8999717531172831,48786.189948361316,26842.441765059964,4997.443465549901,8.971753502977885,80503.80407716766,74.27473462008098,83488.82568282016,0.01926513864716599,80626.0751789712,31839.885230609863
317.0,5.283333333333333,0.8821511184247436,49129.78690961262,26498.818991898468,4943.108459554925,8.826283969484969,79790.75639298698,73.87068605092138,83395.13531675519,0.019270715390266004,80571.71436106601,31441.927451453394
318.0,5.3,0.8646833559519287,49472.44892260211,26156.24205175199,4888.700414869224,8.681264222237346,79077.4473535539,73.46075359893302,83298.32747549044,0.019275912480737893,80517.39138922332,31044.942466621214
319.0,5.316666666666666,0.8475614783086494,49814.05017498096,25814.817321690418,4834.238715946994,8.536758545641607,78363.92987089543,73.04498675214079,83198.37487322936,0.019280728333415747,80463.10621261838,30649.056037637412
320.0,5.333333333333333,0.8307786366048767,50154.46776436763,25474.648427551452,4779.7425884369995,8.392830140818598,77650.26211471051,72.62344081135072,83095.25101965056,0.019285161293454995,80408.85878035608,30254.39101598845
321.0,5.35,0.814328117389253,50493.581563730746,25135.836464151686,4725.23101358444,8.249540970520473,76936.50730432954,72.19617689753238,82988.93026517048,0.019289209638932627,80354.64904146688,29861.067477736127
322.0,5.366666666666666,0.798203340316331,50831.2744632224,24798.479712232765,4670.722769447083,8.10695171228206,76222.73347794649,71.76326190996811,82879.38785332337,0.01929287158336525,80300.47694490224,29469.202481679848
323.0,5.383333333333334,0.7823978552108914,51167.43234664793,24462.673712586384,4616.23638029643,7.96512162599648,75509.01325829898,71.3247685092764,82766.59996945914,0.01929614527854738,80246.34243953074,29078.910092882812
324.0,5.4,0.7669053396620421,51501.94412592393,24128.511247072856,4561.790101137591,7.824108483816168,74795.42363703555,70.88077506449397,82650.54378426749,0.019299028817150114,80192.24547413438,28690.301348210447
325.0,5.416666666666667,0.7517195965135317,51834.70191506691,23796.082147371144,4507.401934966336,7.683968505048609,74082.04570706244,70.43136559489801,82531.19750803232,0.019301520235671214,80138.18599740439,28303.48408233748
326.0,5.433333333333334,0.7368345511700585,52165.60089330793,23465.473500525608,4453.089564104881,7.544756240705064,73368.9644570074,69.97662971078074,82408.54042709204,0.01930361751728099,80084.16395793842,27918.56306463049
327.0,5.45,0.722244249520905,52494.539531237846,23136.769377287364,4398.870395711394,7.406524562517953,72656.26849927206,69.51666252227919,82282.55295637519,0.01930531859469653,80030.1793042366,27535.63977299876
328.0,5.466666666666667,0.7079428551828144,52821.419496914634,22810.05098302277,4344.7615047613845,7.269324551713625,71944.04983772142,69.05156455492333,82153.21667843068,0.01930662135336619,79976.23198469878,27154.812487784155
329.0,5.483333333333333,0.6939246474181792,53146.1457086276,22485.396603054916,4290.779635939222,7.133205471631489,71232.40363514615,68.5814416435334,82020.51438333085,0.01930752363431711,79922.32194762173,26776.17623899414
330.0,5.5,0.6801840187990108,53468.626439484055,22162.88149008817,4236.941211623596,6.998214727551099,70521.42793104191,68.10640481321161,81884.43011672159,0.01930802323746505,79868.44914119582,26399.822701711768
331.0,5.516666666666667,0.6667154727989286,53788.773180722106,21842.57805539588,4183.262277385494,6.864397786119075,69811.22344944207,67.6265701579593,81744.9492065816,0.01930811792465425,79814.61351350349,26025.840332781372
332.0,5.533333333333333,0.6535136219278465,54106.50082525296,21524.55564288947,4129.758544373468,6.731798195579495,69101.89330555216,67.14205870069296,81602.05831196986,0.019307805422832308,79760.8150125159,25654.31418726294
333.0,5.55,0.6405731852029277,54421.727554047124,21208.88069162555,4076.4453404189558,6.600457506684537,68393.54278908735,66.65299623862332,81455.74545110829,0.019307083427481758,79707.05358609163,25285.326032044504
334.0,5.566666666666666,0.6278889862790199,54734.3748591417,20895.61670972325,4023.337613109747,6.470415271377775,67686.27913596417,66.15951319209351,81306.00003353057,0.019305949605647306,79653.3291819747,24918.954322832997
335.0,5.583333333333333,0.6154559513562756,55044.36762216457,20584.824183639033,3970.44994198857,6.341709039625497,66980.21124279559,65.66174442627825,81152.81290058894,0.01930440159950212,79599.64174779218,24555.274125627602
336.0,5.6,0.6032691069716339,55351.63396385092,20276.560775703783,3917.7964914993963,6.214374303638462,66275.44950252064,65.15982907389814,80996.17634038981,0.019302437029518366,79545.9912310541,24194.35726720318
337.0,5.616666666666666,0.5913235783148492,55656.10537737477,19970.88115395277,3865.391047823318,6.088444542845219,65572.1055116781,64.6539103525244,80836.0841283496,0.019300053497839666,79492.37757915085,23836.27220177609
338.0,5.633333333333334,0.5796145869706151,55957.71662961007,19667.837122748115,3813.246986994765,5.963951186204813,64870.29186801063,64.1441353492674,80672.5315456299,0.01929724859188134,79438.80073935296,23481.08410974288
339.0,5.65,0.5681374491529523,56256.405721673116,19367.477668989264,3761.37726814824,5.840923617504251,64170.12197854702,63.630654830011586,80505.51539748178,0.019294019887422624,79385.26065881061,23128.854937137505
340.0,5.666666666666667,0.5568875739343855,56552.11397094434,19069.848855873937,3709.7944577334997,5.719389216619885,63471.70977148274,63.11362302241645,80335.03404670677,0.019290364952291316,79331.75728455177,22779.643313607437
341.0,5.683333333333334,0.5458604611381479,56844.78585005617,18774.994025284486,3658.5106881429656,5.5993733210539816,62775.16956537671,62.593197381377415,80161.08741578912,0.019286281349662506,79278.29056348362,22433.50471342745
342.0,5.7,0.5350516998210896,57134.36904685939,18482.953712164872,3607.5376833668693,5.480899283920161,62080.61581312731,62.069538382818536,79983.67701301583,0.019281766641425845,79224.86044239113,22090.491395531742
343.0,5.716666666666667,0.5244569663390961,57420.81442064798,18193.7656954366,3556.8867518527045,5.363988484842913,61388.16289241722,61.54280926790534,79802.80594546134,0.019276818391890518,79171.46686793728,21750.652447289303
344.0,5.733333333333333,0.5140720225771742,57704.07588489466,17907.465136345247,3506.5687654249346,5.24866032800214,60697.92498176217,61.01317581155082,79618.47891838197,0.01927143417085692,79118.10978666483,21414.03390177018
345.0,5.75,0.5038927145314526,57984.11049015234,17624.084462763058,3456.594192079055,5.134932317931279,60010.01578061559,60.48080610119203,79430.70226013247,0.019265611557186344,79064.78914499444,21080.67865484211
346.0,5.766666666666667,0.49391497028090364,58260.87828128775,17343.653539573017,3406.973068366777,5.02282005095883,59324.54838998131,59.945870247428125,79239.48391469731,0.019259348142356393,79011.50488922754,20750.626607939794
347.0,5.783333333333333,0.4841347985724316,58534.34226300707,17066.199697196942,3357.715005342976,4.912337257830079,58641.63514713957,59.408540169803935,79044.8334460572,0.019252641533468593,78958.256965547,20423.914702539918
348.0,5.8,0.4745482872809594,58804.468421811034,16791.74769089015,3308.829207315373,4.803495868652018,57961.387384329595,58.868989341608156,78846.76204934172,0.019245489356988832,78905.04532001656,20100.576898205523
349.0,5.816666666666666,0.4651516016027366,59071.22556965471,16520.31988312069,3260.3244458097497,4.696306008650768,57283.915366590336,58.32739251209628,78645.28253325759,0.019237889261825406,78851.86989858515,19780.64432893044
350.0,5.833333333333333,0.45594098277465495,59334.585359016084,16251.936206609156,3212.2090814611197,4.59077607251399,56609.32807879171,57.783925490542465,78440.40932649093,0.019229838922585597,78798.73064708636,19464.145288070275
351.0,5.85,0.4469127464433063,59594.522229024245,15986.614216168051,3164.491066048048,4.4869127696714415,55937.733064106054,57.23876486611916,78232.15847058524,0.019221336043181304,78745.62751124035,19151.1052822161
352.0,5.866666666666666,0.43806328112015924,59851.01327499698,15724.36923384056,3117.177927820632,4.384721138336642,55269.23637334168,56.692087758478806,78020.54760008148,0.019212378359564485,78692.56043665817,18841.54716166119
353.0,5.883333333333334,0.4293890469894415,60104.038283348564,15465.214286745475,3070.2767987467787,4.284204634028289,54603.94233364804,56.14407159935909,77805.59594533044,0.01920296364311705,78639.52936884083,18535.491085492253
354.0,5.9,0.4208865742136822,60353.57961467801,15209.160233179371,3023.7944053262627,4.18536516003946,53941.953469174536,55.594893839875624,77587.32430903119,0.019193089704007855,78586.53425318365,18232.954638505635
355.0,5.916666666666667,0.4125524616206875,60599.62211522595,14956.215852939999,2977.7370668142007,4.088203102318112,53283.3704342647,55.0447317286588,77365.75504702253,0.019182754393732748,78533.57503498015,17933.9529197542
356.0,5.933333333333334,0.40438337556734283,60842.15313761208,14706.38780194262,2932.110719866388,3.992717418382657,52628.29179866992,54.49376210225557,77140.91206264803,0.0191719556084846,78480.65165942107,17638.498521809008
357.0,5.95,0.3963760482522886,61081.162397840424,14459.680767551128,2886.920906209625,3.8989056613522513,51976.81403078952,53.94216108828886,76912.82077229775,0.019160691292177817,78427.76407160117,17346.601673760753
358.0,5.966666666666667,0.38852727659653985,61316.641918538524,14216.097517655215,2842.1727803281233,3.806764031532215,51329.03140841641,53.39010391805571,76681.50808636405,0.019148959438870322,78374.91221652186,17058.270297983338
359.0,5.983333333333333,0.3808339210823365,61548.586021524825,13975.63888900609,2797.8711285606078,3.716287458932538,50685.03584367083,52.83776471525636,76447.00239192505,0.019136758096062037,78322.09603909153,16773.510017566696
360.0,6.0,0.37329290420057276,61776.99118539696,13738.303939958178,2754.020358778298,3.6274696261956936,50044.91690517714,52.28531622576495,76209.33351375697,0.01912408536726536,78269.31548413345,16492.324298736476
361.0,6.016666666666667,0.365901209429186,62001.85600565184,13504.089977405034,2710.6245133308366,3.5403030310600236,49408.76171367812,51.732929652617855,75968.53269226696,0.019110939414396764,78216.57049638772,16214.71449073587
362.0,6.033333333333333,0.35865588006254295,62223.18116181663,13272.992575360915,2667.6872833354723,3.4547790607133795,48776.65481410655,51.18077445149805,75724.63255544337,0.01909731846088356,78163.86102051302,15940.679858696387
363.0,6.05,0.3515540178101974,62440.969285549436,13045.005713709934,2625.212001835728,3.3708880156000363,48148.67821974882,50.629018096210935,75477.66707846787,0.019083220793808277,78111.1870010951,15670.217715545663
364.0,6.066666666666666,0.3445927818365108,62655.224928173644,12820.121795341765,2583.201659132872,3.2886191773366864,47524.911303974885,50.07782593339585,75227.67155661214,0.0190686447662398,78058.54838264828,15403.323454474637
365.0,6.083333333333333,0.3377693876054471,62865.95451011806,12598.33168554128,2541.6589139592643,3.2079608755397904,46905.43071579907,49.52736099463595,74974.6825688304,0.0190535888000757,78005.94510961861,15139.990599500543
366.0,6.1,0.3310811056099912,63073.16620136475,12379.624835082945,2500.5860899448935,3.1289005126181126,46290.31043720354,48.97778379772217,74718.73793711401,0.019038051387816776,77953.37712639259,14880.210925027837
367.0,6.116666666666666,0.32452526046279484,63276.86989098669,12163.989294785111,2459.9851915268737,3.051424632612238,45679.62168093958,48.42925222272353,74459.8766937081,0.019022031094763324,77900.84437729866,14623.974486311985
368.0,6.133333333333334,0.3180992297780112,63477.077127219265,11951.41176578797,2419.8579136040958,2.975518982030533,45073.432840471854,47.881921348632034,74198.1390388176,0.019005526561566594,77848.34680661133,14371.269679392066
369.0,6.15,0.31180044300255905,63673.80100880657,11741.877709169876,2380.205640583752,2.901168534886115,44471.80955748164,47.33594328753367,73933.56629999641,0.018988536505681615,77795.8843585602,14122.083349753628
370.0,6.166666666666667,0.30562638055537994,63867.05615364901,11535.371361874035,2341.029461808464,2.828357558940062,43874.814632901915,46.79146708439269,73666.20089408309,0.018971059723345292,77743.4569773315,13876.4008236825
371.0,6.183333333333334,0.2995745727656042,64056.858636793506,11331.87578944855,2302.330180830855,2.7570696721329195,43282.5080003879,46.24863858379336,73396.08628106324,0.018953095091840653,77691.06460707291,13634.205970279405
372.0,6.2,0.29364259877675103,64243.2258902545,11131.372985349171,2264.1083162991963,2.687287867024957,42694.94680411285,45.707600293620054,73123.26692353583,0.018934641570668004,77638.70719190287,13395.481301648368
373.0,6.216666666666667,0.28782808573332863,64426.176669348315,10933.843890270844,2226.3641162933604,2.618994571725633,42112.18532789584,45.16849130981196,72847.78824448645,0.018915698203221157,77586.38467591252,13160.208006564204
374.0,6.233333333333333,0.28212870779403065,64605.73099439416,10739.26844090976,2189.0975678665,2.5521717032196998,41534.27498134842,44.63144721662634,72569.69657879665,0.018896264118787084,77534.09700317042,12928.36600877626
375.0,6.25,0.2765421850805447,64781.91005658653,10547.625661898874,2152.308399247291,2.4868006907207256,40961.264389147465,44.09659997699901,72289.03913273805,0.01887633853347431,77481.8441177327,12699.934061146165
376.0,6.266666666666667,0.27106628291100915,64954.73618154112,10358.893689395534,2115.9960927085713,2.4228625291157644,40393.19934174529,43.56407788170903,72005.86393929622,0.018855920751506102,77429.62596364523,12474.889782104106
377.0,6.283333333333333,0.2656988109057472,65124.232778854326,10173.049811475074,2080.159894618572,2.360337830097503,39830.122784182575,43.03400548446719,71720.21980825413,0.0188350101669869,77377.44248494797,12253.209706093645
